ax,ay,az,gx,gy,gz,mav,rms
10.11,1.02,-0.6,-0.13,-0.19,-0.99,815.46,1012.07
9.44,1.26,-0.59,-0.08,0.28,-0.84,786.69,938.95
9.98,2.25,0.02,0.02,0.17,-0.76,1327.55,1608.46
9.42,3.23,-0.32,-0.15,-0.08,-1.06,1050.26,1332.43
8.5,3.87,-0.55,-0.26,-0.16,-0.91,1008.38,1236.27
8.52,4.27,-0.49,-0.22,-0.25,-0.89,1008.38,1236.27
8.99,5.61,-0.93,-0.12,0.09,-1.0,872.2,1138.03
7.3,6.68,-0.47,-0.24,-0.41,-0.87,1179.54,1396.74
5.88,7.47,-0.28,-0.17,-0.18,-0.9,959.22,1111.26
5.33,7.48,-0.69,-0.11,-0.18,-0.89,1111.72,1357.17
4.44,8.57,-1.2,-0.2,-0.32,-0.72,969.36,1258.5
4.17,9.21,-1.1,-0.14,-0.25,-0.48,969.36,1258.5
3.83,9.32,-1.22,-0.08,-0.09,-0.38,1121.27,1335.2
3.17,9.16,-1.05,-0.06,0.03,-0.3,1131.26,1351.95
2.8,8.95,-0.33,0.01,0.08,-0.37,962.81,1178.87
3.06,9.96,-1.32,-0.12,-0.05,-0.14,902.59,1074.91
2.32,9.39,-0.97,-0.05,0.05,-0.01,823.07,1016.5
2.26,9.59,-1.18,-0.03,0.08,0.08,708.21,870.11
2.48,9.27,-1.14,-0.02,0.08,0.14,685.48,872.19
2.64,9.4,-1.28,-0.02,0.05,0.21,608.02,771.8
2.79,9.55,-1.42,-0.03,0.12,0.21,608.02,771.8
3.49,9.07,-1.09,0.01,0.19,0.46,680.5,915.06
4.06,8.88,-1.43,0.03,0.21,0.64,632.07,812.57
4.75,8.62,-1.38,0.04,0.27,0.59,663.41,908.59
4.84,8.5,-1.21,0.07,0.28,0.6,663.41,908.59
5.47,8.13,-1.3,0.03,0.1,0.66,593.86,794.38
5.59,7.89,-1.16,0.04,0.15,0.7,840.06,1146.04
5.95,8.21,-1.73,0.02,0.16,0.69,840.06,1146.04
7.78,5.99,-1.37,0.0,0.14,0.77,737.9,960.73
8.41,5.55,-1.36,0.0,0.01,0.82,917.61,1120.71
8.98,5.17,-1.54,-0.02,0.17,0.78,1017.04,1281.02
8.86,4.06,-1.15,-0.02,0.14,0.8,854.03,1064.35
9.84,3.75,-1.43,-0.03,0.05,0.78,1141.56,1428.72
9.71,2.94,-1.17,-0.02,0.09,0.8,1141.56,1428.72
9.72,2.41,-1.17,-0.02,0.15,0.77,1114.15,1355.7
9.93,1.58,-1.12,0.01,0.04,0.79,912.77,1159.73
10.22,0.99,-1.17,0.0,0.05,0.75,912.77,1159.73
10.21,0.03,-1.28,0.01,0.06,0.73,888.24,1064.94
10.1,-0.43,-1.18,-0.0,0.04,0.75,888.24,1064.94
10.35,-1.25,-1.24,-0.07,0.04,0.69,903.0,1128.93
10.11,-2.11,-1.13,-0.08,0.14,0.55,669.0,841.27
10.05,-2.47,-1.06,-0.07,0.13,0.51,711.99,990.03
9.72,-2.59,-0.97,-0.06,0.11,0.52,711.99,990.03
9.54,-3.72,-0.78,-0.08,0.14,0.6,550.68,710.6
9.38,-4.35,-0.63,-0.12,0.14,0.52,501.52,710.63
9.19,-4.54,-0.43,-0.1,0.17,0.48,550.56,642.14
9.19,-4.95,-0.42,-0.05,0.1,0.4,430.87,542.95
8.8,-5.2,-0.4,0.02,0.02,0.28,388.73,502.12
8.56,-5.45,-0.59,-0.01,0.1,0.29,336.54,398.73
8.48,-5.67,-0.59,-0.03,0.06,0.32,252.88,281.73
8.52,-5.88,-0.57,-0.05,-0.04,0.25,232.73,328.09
