ax,ay,az,gx,gy,gz,mav,rms
7.47,-6.55,0.02,-0.08,0.3,-0.0,259.73,370.33
7.59,-6.5,0.2,-0.15,0.08,0.07,259.73,370.33
7.57,-6.45,0.09,-0.16,0.11,0.0,160.67,184.45
7.52,-6.71,0.04,-0.14,0.09,0.09,178.26,227.47
7.66,-6.8,0.03,-0.04,0.05,0.04,202.77,302.26
7.5,-6.76,0.04,-0.07,0.05,0.04,193.36,272.85
7.52,-6.76,0.1,-0.04,0.03,0.04,133.75,176.53
7.53,-6.68,0.1,-0.03,0.03,0.0,189.4,268.48
7.66,-6.79,0.17,-0.06,0.04,-0.01,189.4,268.48
8.2,-6.62,0.11,-0.12,-0.19,-0.14,344.36,521.39
7.9,-6.64,-0.04,-0.08,-0.24,-0.26,344.36,521.39
8.78,-6.18,-0.7,-0.06,-0.18,-0.56,541.59,808.79
9.49,-5.98,-0.55,-0.01,-0.07,-0.65,609.66,831.23
9.23,-5.32,-0.06,0.07,-0.03,-0.76,515.95,646.15
8.87,-4.25,-0.85,0.03,-0.23,-0.76,721.56,1013.88
9.85,-3.89,-0.81,0.01,0.07,-0.83,687.73,872.68
9.81,-3.16,-0.94,-0.01,0.15,-0.88,824.52,1079.35
9.73,-1.95,-0.5,-0.1,-0.03,-0.94,922.94,1190.01
9.53,-1.81,-0.38,-0.05,-0.03,-0.84,808.48,1045.52
9.89,-1.17,-0.55,0.01,0.1,-0.78,808.48,1045.52
10.3,-0.21,-0.26,0.07,0.12,-0.79,1024.08,1321.61
9.64,2.62,-0.74,-0.13,0.1,-1.12,885.08,1093.93
9.3,3.25,-0.21,-0.1,-0.27,-1.0,1030.18,1328.75
8.6,4.7,-1.79,-0.2,0.04,-0.97,1026.33,1265.61
7.99,4.88,-1.72,-0.1,0.05,-0.88,1019.37,1248.34
7.64,5.9,-1.04,-0.18,-0.19,-0.8,1100.97,1302.09
7.37,6.44,-1.49,-0.27,-0.23,-0.81,932.03,1166.54
7.3,6.85,-1.36,-0.25,-0.08,-0.84,1045.56,1269.19
6.58,7.36,-0.51,-0.28,-0.08,-0.86,1045.56,1269.19
5.11,8.32,-0.44,-0.15,-0.33,-0.69,858.68,1043.96
5.13,8.54,-0.85,-0.12,-0.18,-0.62,854.7,1079.12
4.88,8.75,-0.96,-0.14,-0.14,-0.64,854.7,1079.12
4.11,8.71,-0.59,-0.13,-0.12,-0.48,854.7,1079.12
3.6,8.96,-1.68,-0.03,-0.03,-0.48,1119.18,1354.69
2.71,9.67,-1.16,0.02,-0.12,-0.3,1057.57,1267.43
2.69,9.25,-0.76,0.08,0.01,-0.22,875.06,1040.94
2.34,9.65,-2.22,0.05,0.17,-0.15,875.06,1040.94
2.84,9.32,-1.06,0.04,0.02,-0.17,875.06,1040.94
1.96,9.47,-1.91,0.06,0.3,0.33,586.84,646.25
2.32,9.44,-1.66,0.02,0.24,0.35,586.84,646.25
2.04,9.27,-1.63,0.06,0.37,0.45,676.26,904.43
2.29,9.39,-1.74,0.03,0.33,0.59,676.26,904.43
3.96,8.95,-1.81,0.01,0.33,0.59,617.51,741.55
4.46,8.52,-1.67,-0.07,0.1,0.44,537.1,683.83
5.21,8.9,-1.95,-0.02,0.22,0.58,537.1,683.83
5.21,8.9,-1.95,-0.02,0.22,0.58,537.1,683.83
5.75,7.74,-1.24,-0.04,0.41,0.69,675.79,907.75
6.4,7.37,-0.98,-0.17,0.01,0.76,616.65,854.58
7.6,6.39,-1.23,-0.19,0.06,0.76,554.74,725.4
7.73,6.37,-1.23,-0.17,0.08,0.77,554.74,725.4
8.25,5.46,-0.97,-0.07,0.24,0.81,605.65,795.99
8.55,5.47,-0.98,-0.09,0.39,0.79,548.96,746.34
8.98,4.44,-0.44,-0.17,0.05,0.82,710.55,987.61
9.63,3.75,-0.49,-0.17,0.05,0.77,758.27,1021.03
9.48,3.04,-0.05,-0.15,0.04,0.72,758.27,1021.03
9.9,1.36,-0.49,-0.12,0.02,1.01,750.5,964.35
10.07,0.78,-0.3,-0.03,-0.02,1.02,750.5,964.35
10.14,0.84,-0.28,-0.03,-0.03,0.99,750.5,964.35
10.16,-0.78,-0.46,-0.05,0.16,0.98,869.98,1110.47
10.24,-1.72,-0.37,-0.06,0.09,1.02,814.47,1108.86
10.02,-2.21,-0.69,-0.15,0.01,0.98,657.65,817.42
9.83,-3.13,-0.41,-0.23,0.07,0.9,613.37,763.19
9.98,-3.86,-0.33,-0.05,-0.02,0.77,450.28,535.33
9.62,-4.48,-0.58,-0.08,-0.06,0.58,396.49,450.24
9.46,-4.88,-0.66,-0.03,0.04,0.45,420.93,514.66
8.91,-5.14,-0.58,-0.01,0.07,0.34,376.82,442.42
8.66,-5.41,-0.63,-0.08,0.08,0.24,337.97,571.18
