ax,ay,az,gx,gy,gz,mav,rms
3.63,9.15,-1.61,-0.13,0.24,-0.3,1109.28,1316.34
2.64,9.27,-1.29,-0.11,0.14,-0.27,996.61,1214.15
2.6,9.05,-1.14,-0.09,-0.19,-0.16,997.6,1171.83
2.74,9.29,-1.48,-0.1,-0.26,-0.08,981.18,1234.93
2.42,9.49,-1.44,-0.07,0.06,0.01,901.43,1052.13
2.16,9.51,-1.11,-0.06,0.14,0.1,820.23,978.7
2.42,9.41,-1.3,-0.06,0.01,0.25,786.02,938.43
2.67,9.25,-1.23,-0.07,0.07,0.48,676.95,909.48
3.21,9.25,-1.19,-0.04,0.19,0.56,826.07,1020.98
3.96,8.89,-1.08,-0.01,0.18,0.63,658.85,876.44
4.62,8.64,-1.25,-0.0,0.01,0.59,747.34,970.63
5.26,8.23,-1.6,0.04,0.09,0.63,759.31,1016.38
5.65,7.53,-1.38,0.04,0.27,0.82,745.43,1019.37
6.28,7.66,-1.41,0.07,0.35,0.89,888.5,1138.45
6.95,7.01,-1.17,-0.03,0.22,0.89,1145.57,1508.46
7.58,6.5,-1.13,-0.12,0.02,0.77,726.84,912.75
8.18,5.77,-1.11,-0.16,-0.03,0.74,1179.97,1504.03
8.9,5.29,-1.47,-0.16,0.11,0.64,924.03,1157.26
8.81,4.37,-0.94,-0.17,0.11,0.67,774.45,990.88
8.97,4.02,-0.97,-0.17,0.04,0.79,733.9,986.77
9.41,3.23,-0.91,-0.21,0.12,0.79,860.49,1151.92
9.52,2.32,-0.65,-0.32,0.12,0.9,931.68,1175.68
10.0,1.72,-0.6,-0.26,0.0,0.93,928.79,1183.56
10.44,0.84,-0.75,-0.25,0.06,0.85,970.4,1176.62
10.42,0.02,-0.49,-0.14,0.14,0.71,1134.63,1425.63
9.79,-0.57,-0.25,-0.06,0.07,0.66,927.9,1147.97
9.89,-1.3,-0.29,0.08,0.01,0.91,965.37,1179.39
10.27,-2.0,-0.1,0.08,-0.05,0.96,934.13,1249.23
9.99,-3.36,-0.64,0.02,-0.18,0.88,789.26,984.94
10.13,-3.9,-0.68,0.12,-0.16,0.72,823.26,1056.98
9.46,-4.33,-0.91,0.11,-0.03,0.51,731.64,902.98
9.06,-4.81,-1.05,0.07,-0.06,0.43,643.37,786.12
8.73,-5.06,-1.21,0.05,-0.22,0.41,539.41,665.3
8.84,-5.24,-1.44,-0.11,-0.23,0.36,506.54,585.38
8.94,-5.49,-1.65,-0.16,-0.08,0.28,404.93,506.63
8.64,-5.57,-1.41,-0.23,0.07,0.11,428.3,533.76
