ax,ay,az,gx,gy,gz,mav,rms
8.54,-5.62,-1.3,-0.02,0.03,0.01,33.61,54.78
8.32,-5.46,-1.2,-0.03,0.02,-0.0,33.23,55.7
8.64,-5.57,-1.25,-0.05,0.02,0.0,91.89,249.44
8.5,-5.48,-1.34,-0.03,0.03,0.01,68.86,103.25
8.39,-5.45,-1.31,-0.08,0.07,0.03,108.78,186.03
8.45,-5.47,-1.65,-0.15,0.09,0.08,309.24,493.88
8.48,-5.77,-1.45,-0.12,0.04,0.04,593.79,851.83
8.83,-5.98,-1.17,-0.11,0.04,-0.03,412.08,551.78
8.54,-5.54,-1.46,-0.02,-0.11,-0.11,522.55,764.53
9.42,-5.45,-1.41,-0.14,-0.21,-0.36,703.39,1003.11
9.1,-5.49,-1.83,-0.16,-0.14,-0.47,703.39,1003.11
9.6,-4.41,-1.98,-0.05,0.06,-1.03,672.83,887.96
10.09,-3.48,-2.09,-0.12,0.24,-1.14,779.07,1044.52
9.55,-1.91,-1.9,-0.16,0.37,-1.16,699.36,925.47
9.63,-0.89,-1.61,-0.21,0.26,-1.02,813.33,1099.71
10.22,0.12,-1.2,-0.32,0.28,-0.96,862.84,1105.04
10.4,0.72,-1.01,-0.35,0.11,-1.04,1221.87,1517.8
9.26,1.72,-1.1,-0.33,-0.06,-0.96,1086.07,1327.9
9.7,2.34,-0.78,-0.28,-0.12,-0.97,1086.07,1327.9
8.43,4.36,-0.61,-0.3,-0.12,-1.1,976.36,1162.67
7.89,4.64,-1.04,-0.25,-0.28,-1.01,1113.53,1312.85
7.72,6.21,-1.84,-0.18,-0.09,-0.85,1310.38,1538.5
7.26,7.04,-1.86,-0.23,0.03,-0.99,1382.86,1567.57
6.12,6.76,-1.28,-0.21,-0.09,-0.93,1311.52,1494.87
5.54,8.02,-0.93,-0.23,-0.21,-0.87,1356.58,1512.71
5.2,8.67,-0.88,-0.21,-0.13,-0.88,1284.71,1444.57
4.13,8.86,-1.49,-0.17,0.15,-0.86,1085.05,1304.6
3.51,9.18,-1.0,-0.14,0.49,-0.95,1137.91,1318.1
2.3,9.63,-0.95,-0.04,0.52,-0.81,1026.75,1218.6
0.88,9.61,-0.51,0.03,0.28,-0.36,1095.42,1316.48
0.68,9.78,-0.82,0.02,-0.03,-0.17,863.63,1074.67
0.67,9.61,-1.29,-0.03,0.02,0.07,951.11,1092.53
1.28,9.81,-0.9,0.03,0.03,0.3,679.89,797.7
1.77,9.75,-1.21,0.05,0.15,0.45,679.89,797.7
1.91,9.53,-1.13,0.08,0.17,0.51,578.24,692.43
2.85,9.01,-1.42,0.01,0.16,0.87,511.26,589.24
3.81,9.17,-1.3,-0.05,0.03,0.76,650.34,777.85
4.55,8.82,-1.43,-0.09,-0.18,0.65,775.26,1007.01
5.15,8.26,-1.72,-0.06,0.1,0.54,667.74,840.04
5.22,7.96,-1.46,-0.0,0.21,0.67,667.74,840.04
5.67,7.92,-1.52,-0.01,0.12,0.73,482.71,573.77
6.79,7.41,-1.54,-0.08,0.02,0.77,803.86,1086.8
7.25,6.68,-1.32,-0.1,0.03,0.72,803.86,1086.8
8.24,6.52,-1.64,-0.16,0.08,0.57,1128.27,1408.71
8.04,5.77,-0.9,-0.18,0.05,0.41,1073.14,1314.73
7.83,5.39,-1.11,0.01,0.02,0.67,875.94,1066.9
9.12,4.91,-1.15,0.03,0.31,0.86,1116.9,1418.16
9.66,4.22,-0.63,-0.13,-0.02,0.7,1080.02,1324.13
9.38,3.42,-1.11,-0.19,-0.16,0.63,983.0,1186.7
9.31,2.77,-1.17,-0.06,0.09,0.73,800.3,935.75
9.79,1.97,-0.78,0.0,0.25,0.87,1070.36,1321.26
10.15,0.85,-0.74,-0.02,0.02,0.92,734.7,857.4
10.32,0.13,-0.75,-0.05,-0.02,0.91,886.76,1203.57
9.98,-0.86,-0.65,-0.02,0.07,0.85,776.72,993.14
9.9,-1.45,-0.82,-0.03,0.14,0.97,756.74,935.65
10.27,-2.9,-0.91,0.04,-0.05,0.98,646.96,900.55
