ax,ay,az,gx,gy,gz,mav,rms
9.6,9.13,0.46,0.19,0.49,0.67,757.73,951.94
1.83,8.87,1.75,-0.36,0.17,-0.19,666.48,783.47
4.44,8.69,2.03,0.05,0.12,0.14,789.66,914.64
3.56,8.87,1.5,-0.2,0.08,-0.06,741.13,854.58
3.69,8.8,2.22,-0.06,-0.0,0.05,863.04,1009.66
3.45,9.07,1.79,-0.12,-0.01,0.03,921.11,1085.94
3.64,8.75,2.0,-0.1,0.03,0.01,765.95,867.09
3.58,8.89,1.93,-0.11,-0.0,-0.02,744.09,831.38
5.2,9.14,1.89,-0.15,-0.13,-0.28,823.86,917.89
3.71,9.06,2.26,-0.25,0.12,-0.97,944.21,1104.95
3.9,9.41,1.66,-0.16,-0.02,-1.35,1149.05,1418.01
-6.74,4.98,3.19,-0.04,-0.01,-2.56,806.12,927.54
-6.95,5.04,2.82,-0.02,-0.13,-2.03,682.97,771.01
-5.51,3.17,2.83,-0.21,-0.23,-2.55,472.71,572.0
-10.06,-1.35,3.77,-0.19,0.39,-2.83,457.64,556.41
-10.79,1.95,2.92,-0.26,-1.06,0.04,442.77,488.0
-10.34,0.96,3.83,-0.1,0.13,0.02,458.33,550.02
-8.61,1.46,3.46,-0.09,-0.1,0.2,399.76,542.41
-8.86,1.53,3.35,-0.06,0.12,0.4,0.0,0.0
-9.55,1.48,3.46,-0.0,-0.01,1.45,0.0,0.0
-9.11,1.86,3.65,0.17,0.27,2.77,0.0,0.0
-6.41,5.11,2.83,-0.01,0.36,2.97,0.0,378.28
-3.72,6.76,3.0,0.02,0.1,2.6,388.82,499.42
-0.88,8.25,3.01,0.1,-0.23,2.19,454.43,556.81
0.92,8.52,2.14,-0.02,0.12,1.78,515.55,621.6
1.68,8.95,4.06,0.16,-0.04,1.59,570.66,702.81
