ax,ay,az,gx,gy,gz,mav,rms
6.05,7.5,2.46,0.25,-0.54,2.39,1086.4,1450.61
5.43,8.17,2.33,0.05,0.25,0.03,1800.08,2034.19
3.91,8.39,2.28,-0.18,0.23,0.01,1475.39,1643.19
4.81,8.34,1.97,-0.01,0.1,0.07,1437.71,1533.59
4.65,8.29,2.27,-0.08,0.07,0.03,1300.48,1400.03
5.16,8.22,2.17,-0.06,-0.03,0.03,1276.03,1401.07
5.47,8.44,1.72,-0.11,-0.3,-0.18,1203.42,1338.52
7.2,8.49,1.74,-0.23,-0.15,-0.92,1222.18,1387.86
5.32,8.7,1.49,-0.37,0.19,-1.95,1228.76,1380.13
2.42,7.87,2.98,-0.47,0.25,-2.51,1474.0,1636.26
-2.07,7.08,2.06,-0.04,0.16,-2.96,1386.16,1609.4
-5.64,6.05,2.49,-0.04,-0.17,-2.94,1133.04,1303.42
-7.9,4.5,2.62,-0.06,-0.2,-2.59,996.82,1081.28
-7.86,2.48,2.93,-0.06,-0.06,-2.2,679.99,759.68
-9.44,1.25,2.94,-0.08,-0.18,-1.81,693.75,886.3
-10.3,1.79,3.21,-0.16,-0.4,-0.29,799.3,1030.21
-9.66,1.78,3.46,-0.07,-0.13,0.07,569.76,621.15
-8.55,1.47,3.44,-0.05,-0.01,0.1,485.08,616.0
-8.15,1.71,3.0,-0.01,0.33,-0.03,400.45,461.52
-8.22,1.74,3.04,-0.07,0.08,0.03,322.05,404.7
-10.83,1.95,3.45,-0.02,0.22,0.81,0.0,305.09
-10.17,1.1,3.44,0.07,0.32,2.15,0.0,0.0
-8.55,2.53,2.7,0.08,0.63,3.04,0.0,0.0
-5.19,4.56,2.38,-0.21,0.21,3.24,0.0,345.41
-2.05,7.09,2.34,-0.08,0.06,2.81,474.3,579.75
0.88,8.67,2.39,0.04,-0.15,2.38,747.97,930.84
