ax,ay,az,gx,gy,gz,mav,rms
11.56,3.86,-1.5,1.17,0.88,3.15,841.68,955.54
11.18,1.69,-0.68,0.56,0.12,2.03,644.21,715.39
12.16,1.5,-1.89,0.08,-0.32,1.15,464.38,511.61
11.42,0.95,-0.52,-0.07,-0.22,0.36,400.56,441.8
10.45,1.01,-1.15,-0.01,0.28,-0.13,344.72,429.32
10.18,1.16,-1.38,-0.02,0.02,0.0,267.76,318.11
10.54,1.25,-1.3,-0.1,-0.01,0.04,241.96,328.46
10.13,1.24,-0.87,-0.09,0.11,-0.02,236.5,326.75
9.98,1.41,-1.09,-0.11,0.15,-0.0,226.53,283.77
10.15,1.21,-0.86,-0.07,0.03,0.08,259.2,349.64
11.0,1.33,-0.96,-0.1,-0.03,0.04,406.01,652.3
11.68,1.21,-1.4,-0.14,-0.19,-0.43,585.03,854.33
13.56,1.58,-2.53,-0.54,0.12,-1.78,466.72,557.94
10.14,3.65,-2.01,-1.03,-0.7,-2.37,897.19,1253.64
7.23,4.59,-2.7,-1.57,0.38,-2.68,1485.07,1845.76
4.92,5.46,-0.32,-1.91,-1.07,-2.61,1167.55,1401.36
2.47,7.32,2.53,-1.58,-0.14,-2.39,959.45,1159.93
-0.17,7.19,4.07,-0.96,0.27,-2.02,1438.76,1646.94
-1.17,7.72,3.96,-0.63,0.14,-1.3,1255.6,1480.58
-1.7,8.52,4.56,-0.31,-0.08,-0.4,1365.62,1545.72
-1.91,8.83,4.27,-0.08,0.15,0.07,1257.51,1412.19
-1.45,8.42,4.17,0.11,0.13,0.47,1387.81,1539.32
-0.83,7.95,3.9,0.53,0.54,1.01,1136.21,1283.56
-0.82,8.56,3.72,1.2,0.52,2.1,1033.97,1135.07
