ax,ay,az,gx,gy,gz,mav,rms
9.64,-2.04,-2.69,-0.11,0.03,0.01,96.53,143.0
9.79,-2.08,-2.84,-0.08,0.03,0.03,101.17,138.35
9.66,-2.02,-2.71,-0.08,0.0,0.03,82.02,147.46
9.72,-2.07,-2.79,-0.04,0.01,0.02,83.53,135.91
9.74,-2.09,-2.96,-0.07,0.03,0.03,90.58,152.53
9.72,-1.99,-2.9,-0.08,-0.01,0.01,63.06,76.26
9.77,-2.05,-2.96,-0.07,0.04,0.05,73.45,101.65
9.74,-2.08,-2.93,-0.07,0.04,0.04,84.54,123.51
9.77,-2.08,-3.02,-0.09,0.02,0.0,131.91,244.16
9.94,-2.03,-3.03,-0.09,0.04,-0.08,180.99,289.54
10.3,-1.84,-3.16,-0.14,-0.07,-0.28,294.05,474.33
10.78,-1.41,-3.28,-0.21,-0.07,-0.63,420.07,608.56
10.67,-0.3,-3.12,-0.32,0.1,-1.01,574.9,721.39
10.41,0.42,-3.13,-0.35,0.09,-1.1,574.9,721.39
9.54,1.28,-3.05,-0.47,0.18,-1.18,537.5,642.2
10.02,3.31,-3.45,-0.51,0.22,-1.31,651.84,747.11
7.61,4.46,-2.6,-0.61,0.16,-1.28,611.98,694.9
8.24,5.54,-3.16,-0.63,0.18,-1.27,612.56,691.41
6.54,6.56,-1.99,-0.75,0.17,-1.27,580.35,656.45
5.46,6.92,-1.42,-0.72,0.32,-1.38,580.35,656.45
4.61,7.86,-0.76,-0.79,0.08,-1.46,652.46,726.17
3.35,8.13,0.16,-0.7,0.1,-1.47,652.46,726.17
1.61,8.88,0.52,-0.62,-0.06,-1.21,694.73,753.66
0.49,9.36,1.09,-0.53,-0.22,-1.03,515.67,568.09
-0.08,9.27,0.92,-0.53,-0.16,-1.0,515.67,568.09
-0.93,9.04,2.18,-0.39,-0.26,-0.74,364.41,393.7
-2.02,9.28,2.57,-0.43,-0.25,-0.65,268.39,291.97
-1.63,8.88,2.43,-0.31,-0.38,-0.56,193.92,212.46
-2.74,8.94,2.57,-0.28,-0.32,-0.39,193.92,212.46
-3.6,8.87,2.53,-0.26,-0.21,-0.2,179.34,226.4
-3.08,8.56,3.09,-0.16,-0.08,-0.09,172.07,247.18
-1.76,8.46,3.03,-0.12,-0.03,-0.08,124.76,142.23
-2.23,8.51,3.25,-0.08,0.08,-0.08,109.85,139.03
-2.68,8.42,3.15,-0.13,-0.06,-0.08,93.78,119.15
-2.54,8.47,3.21,-0.09,-0.12,-0.11,89.87,122.09
-3.0,8.46,3.01,-0.08,0.13,-0.08,83.7,103.61
-3.01,8.41,3.1,-0.07,0.05,-0.06,96.29,137.96
-2.97,8.43,3.11,-0.08,-0.01,-0.03,90.45,119.4
-2.76,8.38,3.22,-0.09,-0.0,-0.0,85.04,110.64
-3.16,8.3,3.01,-0.06,0.17,-0.01,79.9,99.26
-3.1,8.34,3.13,-0.05,0.07,-0.0,97.81,136.34
-3.26,8.19,3.16,-0.04,0.11,0.03,78.6,97.91
-3.18,8.42,3.19,0.0,0.29,0.15,100.88,138.82
-4.18,8.6,2.94,0.15,0.45,0.39,112.86,177.87
-3.54,8.58,2.68,0.25,0.41,0.51,116.73,188.56
-2.31,8.33,2.21,0.36,0.28,0.62,101.97,138.44
-2.14,9.05,1.59,0.54,0.5,0.71,80.2,97.57
-1.68,9.14,1.01,0.3,0.12,0.87,106.42,142.02
0.39,9.09,0.32,0.4,0.23,1.05,141.47,228.53
0.29,9.01,-0.14,0.42,0.07,1.28,324.63,559.43
1.49,9.42,-0.49,0.33,-0.09,1.53,496.39,699.95
3.87,8.57,-0.5,0.18,-0.17,1.59,624.3,790.84
7.09,8.07,-0.57,-0.0,0.08,1.37,694.67,832.57
7.36,7.04,-0.31,0.05,-0.17,1.1,660.25,749.28
7.47,6.28,-0.67,0.29,-0.17,0.94,649.68,727.46
8.09,5.84,-0.84,0.5,-0.32,1.07,607.46,689.6
8.41,4.86,-1.07,0.58,-0.44,1.31,600.07,677.43
9.63,3.24,-2.45,0.66,-0.63,1.47,659.62,744.58
10.21,1.75,-3.19,0.77,-0.5,1.57,582.56,668.71
10.77,0.23,-4.74,0.8,0.07,1.31,596.36,679.49
11.11,-0.98,-4.69,0.63,-0.46,0.94,583.69,644.42
9.63,-1.64,-5.69,0.49,-0.32,0.35,482.09,523.66
9.05,-1.77,-5.85,0.37,0.03,0.1,371.67,420.11
8.3,-1.82,-5.26,0.07,0.42,0.21,426.78,519.31
8.67,-2.23,-5.73,-0.07,0.38,0.16,352.86,418.16
8.67,-2.22,-5.11,-0.26,-0.02,0.24,267.04,298.72
8.96,-2.48,-4.57,-0.41,-0.02,0.29,180.05,187.81
9.7,-2.52,-4.78,-0.28,0.21,0.19,155.78,227.93
8.97,-2.69,-4.07,-0.02,0.32,0.04,135.73,164.38
8.58,-2.48,-4.27,0.1,0.16,0.03,137.06,205.62
8.9,-2.59,-4.58,0.04,0.03,0.05,104.0,127.05
9.32,-2.69,-4.07,-0.01,0.05,-0.0,75.99,84.87
