ax,ay,az,gx,gy,gz,mav,rms
1.34,5.71,2.41,0.08,-0.6,3.26,774.53,1093.21
4.5,7.83,1.58,0.2,-0.22,2.2,958.53,1310.81
4.79,8.01,2.3,0.16,-0.18,1.45,765.5,962.21
8.76,8.03,0.81,0.02,-0.2,0.88,885.63,1017.14
6.07,8.11,1.05,-0.15,0.34,-0.35,770.69,955.15
3.65,8.3,2.15,-0.06,-0.17,0.03,807.24,938.91
5.77,8.36,1.91,-0.04,0.11,0.01,714.47,842.02
5.77,8.36,1.91,-0.04,0.11,0.01,747.63,898.77
7.75,8.31,1.48,-0.17,-0.35,-0.62,858.18,1037.86
7.39,7.97,1.71,-0.35,0.13,-1.89,892.97,1162.91
3.54,7.47,2.33,-0.14,0.54,-2.83,936.26,1273.13
-0.74,7.37,0.68,-0.2,0.09,-3.28,932.35,1146.03
-6.31,5.54,2.17,-0.18,0.04,-3.51,746.51,860.03
-8.69,3.29,2.53,-0.14,-0.47,-2.68,660.74,762.53
-9.85,2.08,3.14,-0.07,-0.55,-2.02,624.36,703.1
-8.73,0.47,3.43,-0.0,-0.19,-1.93,606.66,685.69
-9.83,-0.26,3.1,0.02,-0.18,-1.46,542.86,623.13
-11.16,-0.35,2.72,-0.07,-0.1,-0.41,564.37,643.38
-10.23,-0.56,2.79,-0.08,0.14,-0.07,495.71,573.61
-9.23,-0.49,2.61,-0.06,0.17,0.09,508.94,577.26
-9.29,-0.69,2.44,-0.06,0.2,0.1,529.79,593.71
-9.99,-0.56,2.36,-0.12,0.23,0.3,500.61,597.61
-13.61,-0.09,2.33,-0.29,0.16,2.11,544.98,650.9
