ax,ay,az,gx,gy,gz,mav,rms
0.03,5.8,2.56,0.03,-0.28,3.18,663.64,887.14
1.87,6.55,2.47,0.12,-0.34,2.46,774.46,956.74
3.3,7.94,2.66,0.2,-0.19,1.81,737.02,960.95
5.6,8.23,2.51,0.17,-0.04,1.31,692.6,792.78
6.43,7.83,2.8,-0.04,0.24,0.5,642.48,757.79
5.23,7.77,3.04,-0.07,0.2,0.0,634.91,729.2
4.76,7.91,2.95,-0.04,-0.14,-0.02,618.84,747.77
5.92,8.3,2.62,-0.08,-0.21,-0.22,628.5,711.88
7.53,8.51,1.88,-0.22,-0.08,-0.84,560.97,672.04
5.39,7.71,2.94,-0.24,0.24,-1.68,620.41,759.11
2.77,7.42,2.66,-0.35,0.39,-2.28,729.08,934.1
1.17,7.03,1.48,-0.37,-0.11,-2.69,695.38,896.13
-2.46,5.71,0.46,-0.37,0.06,-3.24,658.55,796.21
-6.46,3.1,1.79,-0.19,0.49,-3.03,612.16,697.21
-8.64,1.34,2.77,-0.06,0.64,-2.86,564.68,637.66
-8.92,-1.16,3.91,-0.07,-0.49,-2.91,479.57,537.62
-12.08,-1.24,4.64,0.15,0.4,-1.42,460.01,508.56
-10.25,-1.74,4.2,-0.02,-0.29,-0.07,472.96,553.2
-9.48,-1.54,3.88,-0.02,0.32,0.01,465.99,540.74
-8.21,-1.52,3.57,-0.1,0.04,0.21,485.43,550.96
-9.65,-1.32,3.95,-0.03,0.22,0.58,529.33,622.28
-10.96,-0.93,4.05,-0.08,-0.31,1.61,455.34,549.66
-11.11,-0.72,4.84,0.14,0.29,3.25,466.39,532.2
