ax,ay,az,gx,gy,gz,mav,rms
10.09,-1.21,0.03,0.01,-0.04,0.18,20.91,55.37
10.13,-1.37,-0.08,0.04,-0.08,0.23,11.85,19.94
9.97,-1.61,-0.31,0.02,-0.1,0.24,10.61,19.12
9.95,-1.7,-0.46,-0.03,-0.09,0.14,33.04,78.29
10.09,-1.86,-0.62,0.01,-0.06,0.1,20.5,32.46
10.14,-1.86,-0.65,-0.02,0.04,-0.01,14.16,18.45
10.09,-1.62,-0.45,-0.08,0.14,-0.04,9.04,10.89
10.07,-1.5,-0.25,-0.09,0.13,-0.03,18.81,54.83
10.08,-1.46,-0.32,-0.08,0.06,-0.01,18.81,54.83
10.04,-1.53,-0.3,-0.08,0.01,0.05,23.4,61.03
10.11,-1.52,-0.34,-0.1,0.05,0.02,23.4,61.03
10.15,-1.68,-0.46,-0.17,0.13,-0.06,215.92,352.61
10.12,-1.5,-0.32,-0.16,0.17,-0.1,215.92,352.61
10.87,-0.85,0.07,-0.16,0.06,-0.22,421.09,555.88
10.91,-0.78,-0.83,-0.16,-0.35,-0.33,421.09,555.88
10.67,-0.45,-1.48,-0.22,-0.79,-0.48,391.41,510.02
11.46,-0.0,-2.0,-0.32,-0.12,-0.72,346.8,436.85
10.86,1.18,-1.01,-0.37,0.31,-1.24,392.04,476.91
10.7,2.67,-0.73,-0.57,-0.39,-1.29,456.67,561.93
10.45,3.29,-0.75,-0.96,-0.69,-1.32,424.95,666.43
9.46,4.23,-0.46,-1.31,-0.02,-1.44,786.08,1082.17
8.06,5.72,-2.6,-1.07,0.26,-1.72,654.41,885.93
9.26,6.1,-0.03,-1.12,0.03,-1.93,654.41,885.93
6.11,6.13,0.04,-0.98,0.6,-2.38,919.52,1207.0
1.55,7.03,1.46,-0.88,0.27,-2.4,649.11,744.82
-1.55,7.47,2.8,-0.45,0.08,-1.61,493.36,539.02
-3.19,8.77,2.82,0.02,0.39,-0.6,380.06,403.15
-2.65,9.45,2.25,-0.01,0.35,-0.5,380.06,403.15
-2.94,9.05,1.94,0.11,0.38,0.11,186.15,191.83
-2.42,9.27,1.69,0.04,0.2,0.17,125.28,138.02
-2.31,9.15,1.54,0.02,0.16,0.33,85.4,89.27
-2.08,9.27,1.46,0.04,0.25,0.46,94.29,122.27
-1.7,9.4,1.51,0.09,0.36,0.69,65.06,79.2
-0.46,9.28,1.16,0.1,0.15,1.0,97.01,154.96
0.08,9.25,1.2,0.11,0.01,1.18,168.94,290.52
1.25,9.02,1.12,0.12,-0.15,1.4,336.29,470.94
4.03,8.88,0.21,0.14,0.04,1.43,331.51,472.95
5.34,8.51,0.82,0.23,0.12,1.19,312.95,408.1
5.37,8.2,0.29,0.24,0.07,1.02,312.95,408.1
5.91,7.89,-0.24,0.3,0.2,0.94,245.75,319.33
6.12,7.46,-0.08,0.33,0.22,0.9,256.7,334.36
6.88,6.3,-0.25,0.36,0.12,1.29,348.1,456.26
8.52,4.8,-0.96,0.21,0.25,1.37,358.52,422.76
9.47,3.45,-1.16,0.2,0.32,1.47,420.29,602.86
9.54,1.63,-1.74,0.13,0.43,1.42,440.59,582.37
9.9,0.49,-0.11,0.24,0.05,1.43,410.88,497.04
10.46,-0.79,0.3,0.35,-0.32,1.49,321.92,377.2
11.5,-2.17,-0.9,0.36,-0.45,1.1,308.29,378.78
12.16,-2.41,-1.36,0.14,-0.31,0.39,239.81,275.64
10.2,-2.28,-1.83,-0.18,0.22,-0.39,175.89,193.48
9.38,-2.2,-1.87,-0.24,0.59,-0.32,136.19,152.94
10.34,-1.93,-0.42,-0.14,0.15,-0.11,141.56,176.61
9.77,-1.49,-0.61,-0.11,0.11,-0.39,140.78,186.98
9.53,-1.04,-0.41,-0.15,-0.14,-0.17,120.2,156.16
10.86,-1.21,-0.45,0.03,0.22,-0.43,103.07,131.99
10.19,-0.65,-0.36,0.15,0.32,-0.75,82.42,94.62
10.18,0.68,-0.07,0.27,0.45,-0.95,77.34,98.82
9.73,1.24,0.46,0.3,0.67,-1.01,80.97,100.5
