ax,ay,az,gx,gy,gz,mav,rms
11.78,-2.2,-1.1,-0.05,-0.11,-0.23,412.19,578.92
11.83,-2.04,-1.09,-0.08,-0.1,-0.79,575.85,926.6
10.66,-0.19,-1.2,-0.13,-0.02,-1.22,794.49,1154.85
9.85,0.64,-1.15,-0.23,-0.06,-1.28,590.28,712.83
9.66,1.34,-1.53,-0.3,-0.04,-1.29,783.01,1054.13
9.02,2.43,-1.84,-0.43,-0.08,-1.21,814.27,1128.37
9.75,4.31,-1.19,-0.41,-0.24,-1.38,750.83,962.99
9.23,5.55,-2.01,-0.34,-0.25,-1.57,929.77,1209.79
7.73,5.81,-1.5,-0.48,-0.19,-1.75,964.18,1245.66
5.11,6.44,-1.47,-0.54,-0.08,-1.57,950.66,1225.83
3.56,8.57,-0.86,-0.61,-0.21,-1.4,824.92,935.53
2.79,8.95,-0.0,-0.69,-0.11,-1.52,877.91,1074.25
1.14,9.55,0.4,-0.36,0.01,-0.8,914.26,1149.52
0.24,10.0,0.6,-0.11,-0.01,-0.45,804.23,1002.66
-0.08,9.92,0.65,-0.12,0.14,-0.16,582.85,653.25
0.69,9.35,0.4,0.01,0.14,0.47,540.94,722.69
1.15,9.29,0.53,0.06,0.29,0.69,330.66,366.08
2.12,9.43,0.54,0.18,0.24,0.9,397.95,490.5
2.93,9.43,-0.13,0.24,0.1,1.02,336.79,412.99
3.82,8.43,-0.33,0.31,0.3,1.18,354.01,540.85
4.78,7.7,-0.47,0.3,0.28,1.2,331.58,425.87
5.19,6.55,-0.68,0.28,0.18,1.44,307.45,424.08
6.56,6.3,-1.46,0.25,0.28,1.62,269.45,394.24
8.57,4.29,-1.02,0.18,0.53,1.78,368.07,548.32
9.55,3.53,-1.42,0.03,0.56,1.84,326.1,436.25
11.09,0.77,-0.42,-0.21,0.11,1.46,384.64,525.14
10.66,-0.53,-0.4,-0.2,0.0,1.11,428.98,578.3
10.7,-0.78,-0.32,-0.14,0.06,1.05,318.58,423.52
11.14,-1.97,-0.6,-0.09,0.1,0.76,319.88,403.47
11.16,-2.12,-1.05,-0.14,0.01,0.46,275.43,339.72
11.21,-2.06,-0.12,-0.06,-0.2,0.22,353.19,512.23
10.01,-2.28,-0.94,-0.07,0.14,-0.08,266.65,325.4
9.7,-2.16,-0.4,-0.13,0.06,-0.06,253.34,322.12
9.67,-2.14,-0.6,-0.19,0.07,0.02,283.96,383.19
9.94,-2.31,0.06,-0.12,-0.02,0.14,306.88,433.16
10.17,-2.49,-0.23,-0.01,-0.11,0.03,306.88,433.16
10.12,-2.46,-0.7,0.0,0.03,-0.05,369.42,471.32
9.88,-2.23,-0.46,0.04,-0.01,-0.09,307.31,410.24
