ax,ay,az,gx,gy,gz,mav,rms
9.61,-2.3,0.51,-0.1,0.09,0.15,288.4,358.83
10.19,-2.66,0.79,-0.14,0.03,0.1,401.63,540.67
9.94,-2.78,0.76,-0.11,0.13,-0.08,335.11,390.65
9.27,-2.58,0.83,-0.06,0.08,-0.1,339.79,478.08
9.77,-2.42,0.65,-0.06,0.09,0.19,306.61,362.27
9.87,-2.78,0.57,-0.04,-0.06,0.09,386.3,532.42
10.0,-2.84,0.53,-0.06,-0.01,0.04,287.43,321.44
9.73,-2.64,0.45,-0.05,0.04,-0.03,397.19,503.93
10.36,-2.82,0.65,-0.07,-0.06,-0.07,315.86,360.26
10.95,-2.61,0.63,-0.02,-0.3,-0.47,389.91,521.79
11.44,-1.92,0.16,0.03,-0.11,-1.01,579.19,842.1
11.04,-1.36,0.06,-0.09,0.04,-1.22,567.62,731.39
10.72,0.53,0.33,-0.19,0.01,-1.67,620.54,800.32
9.68,2.58,0.86,-0.35,-0.35,-1.79,703.03,933.83
8.82,3.84,0.18,-0.6,-0.71,-1.68,607.75,824.4
9.33,4.03,-0.91,-0.76,-0.43,-1.63,721.15,1003.07
8.29,5.73,0.53,-1.07,-0.77,-1.85,626.54,824.06
5.2,6.52,1.21,-0.9,0.1,-2.25,1138.03,1399.74
3.65,6.66,1.73,-0.45,0.64,-2.25,1048.72,1252.8
-0.15,8.58,2.2,-0.2,0.03,-1.45,846.11,912.46
-0.63,9.39,1.96,-0.07,0.08,-0.98,637.81,692.6
-1.5,9.31,1.97,0.04,0.54,-0.67,637.81,692.6
-2.57,9.67,1.21,0.09,0.7,-0.13,315.84,353.01
-1.98,9.48,0.96,-0.03,0.03,0.06,283.91,331.25
-1.6,9.44,0.97,-0.08,0.11,0.17,174.31,188.83
-1.35,9.5,0.89,-0.01,0.37,0.22,142.02,150.23
-1.26,9.51,0.76,-0.05,0.26,0.28,111.94,131.14
-1.31,9.49,0.24,-0.06,0.33,0.44,111.94,131.14
-1.0,9.51,0.31,-0.07,0.25,0.78,101.89,165.0
-0.53,9.35,0.33,-0.12,-0.14,1.03,158.07,345.41
0.5,8.99,0.44,-0.14,-0.42,1.41,186.23,266.39
2.66,8.87,0.81,-0.03,-0.22,1.76,286.79,410.6
5.6,7.93,0.98,0.17,-0.07,1.65,455.46,684.73
7.06,7.03,0.12,0.16,0.01,1.12,472.34,745.54
7.15,6.53,-0.1,0.12,0.06,0.99,368.75,486.56
7.68,6.34,-0.03,0.15,0.22,0.96,420.59,590.06
8.11,5.35,-0.28,0.18,0.4,0.88,307.3,355.17
8.6,5.28,0.6,0.18,0.32,0.9,307.3,355.17
9.06,4.39,0.31,0.1,0.09,0.83,390.96,495.43
8.88,3.48,-0.36,0.0,0.26,0.87,374.32,475.94
9.33,2.69,-0.29,-0.01,0.44,1.02,307.3,368.82
9.82,1.9,0.48,-0.01,0.32,1.05,307.3,368.82
10.04,1.13,0.76,-0.08,0.19,0.99,307.67,367.83
9.63,-0.37,0.67,-0.05,0.3,0.94,315.56,373.69
9.94,-0.72,1.46,-0.03,0.13,0.86,315.56,373.69
10.78,-1.96,1.15,0.07,-0.03,0.53,307.71,410.43
10.24,-2.09,1.14,0.12,0.27,0.39,398.12,640.91
9.75,-2.33,1.15,0.08,-0.04,0.31,363.66,523.51
9.9,-2.72,0.87,-0.01,-0.41,0.23,313.18,413.23
10.02,-2.9,0.79,-0.1,0.1,0.12,237.61,263.75
9.67,-2.76,0.92,-0.11,0.14,0.07,243.43,301.95
9.77,-2.87,0.89,-0.08,-0.13,0.06,259.19,345.12
9.72,-3.08,0.55,-0.12,0.02,0.07,206.27,253.51
9.55,-2.99,0.9,-0.05,0.13,0.03,191.87,294.12
9.49,-2.98,0.92,-0.01,-0.01,0.02,196.36,229.57
