ax,ay,az,gx,gy,gz,mav,rms
9.51,-2.79,1.33,-0.08,0.08,-0.01,107.74,149.71
9.54,-2.83,1.34,-0.07,0.07,-0.01,100.48,141.34
9.51,-2.71,1.36,-0.05,0.0,0.01,86.18,120.53
9.57,-2.72,1.31,-0.08,0.02,0.01,66.75,79.9
9.56,-2.72,1.34,-0.08,0.03,0.04,66.75,79.9
9.54,-2.89,1.31,-0.08,0.03,0.06,70.23,102.04
9.49,-2.92,1.22,-0.05,0.0,0.04,112.39,171.86
9.61,-2.94,1.16,-0.02,-0.01,0.04,158.78,283.28
9.64,-2.77,1.25,-0.01,-0.05,0.03,158.78,283.28
9.56,-2.74,1.2,-0.04,-0.1,0.04,334.75,557.77
9.42,-2.94,0.85,-0.06,-0.19,0.09,415.67,530.08
9.62,-3.05,0.49,-0.06,-0.15,0.1,398.91,499.84
9.63,-3.16,0.48,-0.04,0.08,-0.1,394.64,503.47
9.47,-2.96,0.27,-0.08,0.28,-0.07,394.64,503.47
9.5,-3.12,0.72,-0.12,-0.1,0.1,372.66,473.38
10.14,-3.16,0.45,-0.09,-0.09,0.05,284.27,315.48
10.1,-2.89,0.6,-0.04,0.17,-0.22,381.29,521.12
10.81,-2.65,0.47,-0.02,-0.21,-0.47,363.94,502.79
11.44,-2.15,0.48,-0.1,0.03,-1.15,575.33,743.52
11.29,-0.52,0.12,-0.15,-0.18,-1.66,736.77,1010.88
10.54,1.47,-0.35,-0.38,-0.26,-1.9,836.85,1189.84
9.57,3.05,0.12,-0.62,-0.49,-1.94,576.08,711.77
7.92,4.18,-0.4,-0.7,-0.38,-1.84,657.8,793.23
6.1,6.17,0.24,-0.76,-0.54,-1.69,616.06,752.44
6.75,6.91,2.23,-0.76,-0.69,-1.8,732.93,996.83
3.5,6.99,0.82,-0.58,-0.17,-2.05,938.43,1149.7
1.57,7.63,2.72,-0.24,0.12,-1.63,893.25,1138.54
-1.02,9.01,2.54,-0.04,-0.42,-0.96,667.46,710.59
-0.41,9.78,0.31,-0.16,-0.41,-0.51,609.31,897.67
-0.63,9.21,1.78,-0.14,-0.44,-0.27,527.34,566.86
-0.22,9.4,1.79,-0.04,0.1,0.15,571.54,814.54
-0.22,9.47,1.23,-0.02,0.17,0.3,376.09,416.25
0.28,9.68,1.05,0.03,0.18,0.46,269.29,327.63
0.59,9.65,0.78,0.05,0.15,0.56,226.91,271.87
1.32,9.25,0.61,0.05,0.13,0.8,261.48,326.23
2.04,9.22,0.72,0.12,0.15,0.99,318.29,440.51
3.35,8.88,0.43,0.13,0.2,1.15,237.98,303.13
5.11,8.35,-0.12,0.12,0.06,1.12,265.55,337.58
6.33,7.97,-0.14,0.1,0.22,0.85,525.92,889.92
6.9,7.55,0.08,0.12,0.16,0.59,548.57,744.41
7.48,7.39,-0.26,0.06,-0.11,0.24,597.53,835.5
6.77,7.32,-0.17,0.05,-0.01,0.1,574.37,735.9
6.39,7.29,-0.54,0.05,-0.01,0.17,564.36,751.27
6.16,7.25,-0.42,0.09,0.32,0.44,332.27,388.92
6.58,7.12,-0.34,0.09,0.35,0.68,380.52,469.93
8.14,6.04,-0.35,0.05,0.08,0.91,333.34,484.03
8.68,4.92,-0.35,0.05,0.2,0.89,354.51,425.9
8.42,4.81,-0.08,0.05,0.32,0.89,354.51,425.9
8.38,3.85,0.2,0.1,0.61,1.15,439.49,674.28
9.63,2.23,0.27,0.12,0.1,1.33,309.23,353.19
10.2,0.7,0.22,0.02,-0.19,1.32,551.07,868.49
10.81,-0.19,-0.06,-0.03,0.2,1.3,551.07,868.49
10.27,-0.73,0.67,0.01,0.43,1.22,346.65,447.39
10.15,-2.37,0.87,0.06,-0.18,1.04,328.34,378.85
10.8,-3.36,0.6,0.1,-0.37,0.73,367.09,570.54
10.47,-3.68,-0.17,0.22,-0.26,0.05,260.6,305.89
9.74,-3.16,-0.39,0.09,0.09,-0.08,221.68,263.95
9.34,-3.01,0.06,-0.12,0.28,0.03,213.77,283.3
9.58,-3.28,0.59,-0.21,0.09,0.09,227.69,281.73
9.84,-3.29,0.91,-0.21,0.32,-0.07,156.57,186.24
9.18,-3.23,0.89,-0.18,0.18,-0.09,145.34,179.91
9.49,-3.17,0.79,-0.11,-0.12,0.09,148.44,178.69
9.83,-3.27,0.53,-0.08,0.03,0.01,161.35,207.54
