ax,ay,az,gx,gy,gz,mav,rms
9.75,-2.72,-0.12,-0.05,0.09,0.1,236.65,309.6
10.06,-2.79,-0.27,-0.04,-0.02,0.07,241.3,274.01
9.92,-2.82,-0.12,-0.03,0.06,0.03,202.47,231.78
9.75,-2.85,-0.07,-0.08,0.03,0.02,306.9,429.46
9.8,-2.77,-0.06,-0.08,0.07,0.0,214.43,260.98
10.07,-2.85,-0.16,-0.06,0.03,-0.02,314.75,452.71
10.75,-2.79,-0.35,-0.05,0.05,-0.17,433.76,731.76
9.93,-2.62,-0.44,-0.09,0.03,-0.36,327.36,415.18
11.0,-2.24,-0.25,-0.08,-0.11,-0.53,507.43,800.16
11.41,-1.1,-1.57,-0.05,-0.03,-1.18,854.0,1166.49
10.46,0.32,-0.56,-0.16,0.1,-1.3,979.35,1206.5
9.86,1.61,-0.71,-0.34,-0.04,-1.37,912.2,1245.72
9.65,2.87,-0.97,-0.5,-0.33,-1.26,597.77,718.52
8.84,3.67,-1.2,-0.49,-0.43,-1.27,917.67,1185.07
9.71,5.02,-2.15,-0.61,-0.52,-1.4,695.13,842.53
9.49,6.47,-1.27,-0.62,-0.4,-1.67,741.41,976.04
4.83,6.7,0.55,-0.81,-0.03,-2.04,1138.73,1432.69
2.97,7.62,1.33,-0.56,-0.4,-1.2,906.66,1119.58
2.86,8.98,1.2,-0.44,-0.22,-0.72,883.57,1075.67
1.97,9.24,1.99,-0.4,-0.05,-0.61,946.14,1131.53
2.29,8.92,2.74,-0.19,0.03,-0.47,748.62,878.54
1.83,9.23,2.53,-0.04,0.09,-0.25,826.53,968.69
0.96,9.13,1.45,-0.07,0.12,-0.14,826.53,968.69
0.96,9.43,1.4,-0.03,0.26,0.03,405.47,440.39
0.77,9.33,1.17,0.0,0.25,0.16,405.47,440.39
1.38,9.62,0.79,-0.01,0.24,0.28,317.34,359.58
1.47,9.45,1.55,0.01,0.16,0.35,265.06,294.39
1.66,9.4,1.47,0.02,0.2,0.48,222.68,292.84
1.93,9.1,1.25,0.08,0.35,0.8,197.27,232.86
2.41,9.07,1.17,0.06,0.14,0.95,289.85,550.46
3.11,8.93,0.56,0.04,0.08,1.06,323.74,587.96
5.36,7.76,0.24,0.06,0.3,1.1,315.6,418.68
6.19,7.0,1.09,0.17,0.42,1.13,253.96,311.88
7.13,6.18,1.19,0.21,0.07,1.26,384.87,604.01
7.48,5.9,1.02,0.26,0.02,1.36,384.87,604.01
8.6,4.26,0.29,0.31,0.27,1.44,365.42,522.58
9.23,2.87,0.54,0.3,0.0,1.5,365.42,522.58
9.75,1.47,-0.06,0.16,-0.03,1.47,377.08,445.92
10.77,0.15,-0.03,0.23,-0.08,1.45,335.45,530.81
11.9,-1.17,0.01,0.24,-0.06,0.97,621.94,1025.18
10.52,-1.54,-0.81,0.18,-0.27,0.48,304.61,364.96
10.21,-1.57,-0.73,0.17,-0.24,0.47,283.08,307.82
10.37,-2.08,-1.05,0.06,0.08,0.4,366.9,466.78
10.29,-2.33,-0.6,-0.0,0.05,0.31,366.9,466.78
10.3,-2.62,-1.16,-0.13,0.18,0.2,355.14,464.64
9.68,-2.58,-0.64,-0.14,0.24,0.11,234.38,297.86
9.58,-2.72,0.05,-0.15,0.29,0.16,245.94,295.59
9.73,-2.89,0.32,-0.14,0.09,0.17,310.57,479.15
9.89,-3.1,-0.06,-0.05,0.02,0.08,226.46,283.95
9.79,-3.07,-0.3,-0.05,0.04,-0.05,264.35,336.27
9.66,-2.85,-0.12,-0.08,0.23,-0.04,272.65,359.64
9.41,-2.87,0.18,-0.13,0.12,0.03,238.06,296.39
9.72,-2.9,0.49,-0.11,0.21,0.07,167.11,195.63
