ax,ay,az,gx,gy,gz,mav,rms
10.47,2.98,4.06,-0.24,-0.48,1.62,583.43,695.74
12.82,2.89,3.83,-0.1,-0.23,0.44,544.3,642.82
8.25,3.21,2.92,0.07,0.3,-0.44,521.1,595.2
7.7,3.7,2.53,-0.07,-0.27,-0.01,537.82,682.6
10.01,3.31,2.75,-0.01,-0.31,0.06,480.68,611.29
9.39,3.59,2.27,-0.05,-0.17,-0.13,495.77,587.87
11.5,3.99,2.94,0.06,-0.45,-0.69,801.61,1129.22
12.9,4.55,2.3,0.03,-0.72,-2.06,639.14,834.85
8.39,5.41,0.71,-0.12,-1.43,-3.15,697.9,833.56
1.77,6.73,0.7,-0.83,-3.04,-3.2,1332.41,1698.88
0.2,7.3,3.62,-1.63,-1.11,-1.91,788.44,917.65
-1.81,5.45,7.41,-1.08,0.76,-1.88,920.75,1095.07
-4.4,7.13,5.89,-0.26,-0.86,-0.2,803.89,981.66
-0.55,6.89,5.48,-0.06,0.28,0.15,706.67,920.66
-2.37,7.19,5.4,-0.07,0.35,0.08,544.98,608.62
-4.65,6.79,6.38,0.21,0.18,0.83,426.57,472.73
-3.62,7.11,5.3,0.93,4.63,1.65,303.21,353.99
-4.95,8.14,1.51,0.63,3.37,2.71,432.8,623.05
-0.48,7.22,1.41,0.07,2.98,3.27,468.59,629.52
1.68,7.06,1.37,-0.3,1.58,3.29,2153.75,2424.5
