ax,ay,az,gx,gy,gz,mav,rms
9.37,4.68,7.8,-0.7,0.83,0.64,832.16,930.38
5.66,5.06,6.61,0.02,0.46,0.09,636.19,721.87
5.81,4.68,6.67,-0.07,-0.12,-0.09,470.39,551.45
4.81,4.7,6.14,-0.01,-0.03,-0.05,465.09,533.09
5.47,5.07,5.55,-0.0,-0.22,0.02,477.91,594.46
8.65,5.11,7.88,0.13,-0.63,-0.46,537.14,654.75
10.14,5.54,6.13,0.52,-0.82,-1.58,581.59,713.96
7.22,6.9,4.79,0.58,-1.88,-2.59,809.73,1109.44
8.77,8.06,-1.35,-0.47,-3.72,-3.03,795.72,999.79
1.77,7.94,0.68,-1.42,-5.41,-2.72,1764.94,2032.72
0.36,6.45,2.51,-2.2,-2.88,-2.33,1287.34,1481.31
2.17,4.04,5.56,-2.26,-1.79,-2.62,1037.9,1221.38
-3.17,7.09,7.42,-0.36,0.21,-0.14,1097.66,1237.43
-0.78,6.74,7.73,-0.25,-0.0,0.02,834.8,1002.21
-1.69,6.72,7.61,0.09,0.55,0.28,670.12,772.04
0.2,6.95,6.53,0.58,1.43,0.78,493.26,592.51
-3.68,6.54,6.61,1.31,3.31,1.57,430.79,495.57
-4.28,7.26,2.52,0.8,2.93,2.65,461.21,661.26
1.36,7.91,0.44,0.31,3.48,2.77,441.28,522.49
2.18,7.59,1.95,-0.28,2.83,3.11,1757.54,2163.43
