ax,ay,az,gx,gy,gz,mav,rms
5.22,8.37,1.3,-0.04,0.13,-0.01,1303.94,1410.03
5.23,8.5,1.27,-0.08,-0.01,-0.06,1213.7,1335.85
5.21,8.56,1.22,-0.09,0.01,-0.11,1159.18,1300.98
5.98,8.17,1.15,-0.14,-0.22,-0.31,1158.93,1322.62
7.09,8.49,1.05,-0.26,0.03,-1.28,1179.2,1349.46
4.4,8.36,2.02,-0.27,0.11,-2.19,1282.35,1449.12
1.61,8.07,1.78,-0.18,0.28,-2.64,1385.56,1552.6
-0.7,7.03,0.84,-0.32,-0.08,-2.96,1432.84,1626.93
-5.93,4.38,3.07,-0.33,0.2,-3.13,1167.3,1280.73
-6.51,2.31,3.05,-0.23,0.02,-3.26,825.19,918.8
-10.8,-1.55,2.4,0.02,0.5,-2.95,661.75,797.35
-12.32,1.65,2.38,-0.18,-0.81,-0.21,743.98,918.2
-11.66,0.36,2.79,-0.06,0.14,-0.15,580.38,641.26
-9.69,0.64,2.68,-0.08,-0.2,0.16,503.64,550.23
-9.09,0.67,2.39,-0.07,0.13,0.27,370.78,425.9
-11.06,1.22,2.51,-0.08,-0.03,1.21,0.0,0.0
-11.12,2.21,3.08,-0.01,-0.05,2.05,0.0,0.0
-9.26,2.95,2.86,0.12,-0.04,2.84,0.0,0.0
-6.04,4.54,2.1,0.07,-0.01,3.22,306.12,372.74
-3.41,6.42,2.34,0.07,0.01,3.13,442.41,538.91
0.04,6.87,2.35,0.18,0.36,2.87,730.9,920.51
