ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
10.36,-0.47,-0.48,-0.11,0.05,0.04,477.90,546.11,0,23,1
10.72,2.01,-0.80,-0.82,0.03,-1.68,1419.20,1832.04,1,23,1
0.93,8.07,4.13,0.76,0.54,1.44,1039.77,1240.73,0,24,1
9.83,4.06,-0.80,0.38,0.10,1.30,773.80,968.34,0,24,1
10.31,0.12,-0.13,0.16,0.38,0.59,600.06,702.99,0,24,1
9.99,-0.53,0.16,-0.15,0.05,-0.13,466.95,578.57,0,24,1
10.31,3.30,-1.34,-1.19,-0.46,-2.11,1589.56,1892.17,1,24,1
0.64,7.66,3.50,0.75,0.41,1.68,1187.90,1337.74,0,25,1
31,4.91,0.74,0.29,0.18,1.00,919.55,1127.37,0,25,1
9.90,1.68,0.34,0.05,-0.18,1.11,700.38,875.13,0,25,1
9.84,-0.06,1.16,-0.14,0.12,0.06,595.99,645.07,0,25,1
9.98,-0.01,1.20,-0.07,0.03,0.01,362.92,419.88,0,25,1
