ax,ay,az,gx,gy,gz,mav,rms
7.88,-5.98,0.74,-0.07,0.07,0.04,225.8,283.9
8.02,-6.02,0.88,-0.1,0.11,0.04,217.89,261.55
7.91,-6.08,1.05,-0.06,0.05,0.0,198.63,243.71
7.96,-6.12,0.95,-0.06,0.02,0.06,247.52,336.69
7.99,-6.05,0.93,-0.07,-0.01,0.04,272.95,400.6
7.92,-6.18,0.81,-0.07,0.05,0.03,213.8,271.39
8.28,-6.42,0.83,-0.07,0.02,-0.01,208.35,294.85
8.68,-5.91,0.91,-0.01,0.03,-0.45,819.86,1064.75
8.68,-5.55,0.49,-0.05,-0.02,-0.58,639.97,839.8
8.7,-5.09,0.46,-0.1,0.25,-0.64,665.2,827.44
8.58,-4.58,0.91,-0.07,0.34,-0.53,584.58,713.14
8.58,-4.07,1.15,-0.05,0.24,-0.25,547.63,648.88
8.92,-3.87,1.24,-0.05,0.04,-0.2,693.96,844.48
9.84,-3.85,1.46,-0.03,-0.06,-0.36,619.56,736.61
9.83,-3.2,1.53,0.04,0.09,-0.6,662.42,778.23
9.82,-2.49,1.22,0.08,0.03,-0.6,769.09,923.8
9.97,-1.75,1.4,0.06,-0.05,-0.63,658.29,768.23
9.95,-1.09,1.0,-0.08,-0.02,-0.68,624.7,737.78
10.14,-0.48,1.12,-0.11,0.16,-0.6,740.31,840.96
10.31,0.14,1.61,-0.13,-0.1,-0.72,666.14,823.53
10.03,0.48,1.47,-0.17,-0.06,-0.77,685.39,814.12
9.78,1.86,1.46,-0.03,0.13,-0.93,700.49,830.2
9.23,2.2,1.36,0.05,0.06,-0.98,667.09,767.67
9.26,3.81,1.71,0.07,-0.09,-0.99,662.44,793.36
8.97,4.11,1.35,0.15,0.04,-1.12,585.18,693.54
8.22,5.47,1.49,0.17,-0.15,-1.16,748.99,900.78
7.3,6.73,0.54,0.25,-0.12,-1.07,640.47,753.79
5.71,7.49,0.2,0.12,-0.13,-0.98,727.26,858.67
5.54,7.74,-0.34,-0.04,-0.23,-0.92,657.16,758.75
4.83,7.93,-0.52,-0.05,-0.14,-0.8,775.79,917.59
3.83,8.6,0.15,-0.12,-0.06,-0.68,589.61,711.14
3.36,9.34,0.26,-0.14,-0.51,-0.6,622.72,705.76
2.95,9.09,-0.99,-0.06,-0.28,-0.38,578.62,690.06
2.95,9.07,-0.27,0.0,0.08,-0.33,547.45,706.25
2.44,9.45,-0.29,0.02,0.37,-0.11,533.7,654.38
2.15,9.7,-0.42,0.01,0.17,-0.11,425.02,508.51
2.24,9.58,-0.5,-0.04,-0.01,0.04,452.98,517.98
2.55,9.65,-0.45,-0.06,0.04,0.04,485.19,624.52
2.85,9.46,-0.55,-0.1,-0.03,0.06,430.54,516.36
3.04,9.43,-0.26,-0.1,-0.01,0.07,371.89,448.78
2.94,9.34,-0.67,-0.08,0.11,0.03,343.36,447.64
2.96,9.48,-0.54,-0.09,0.15,0.03,343.7,411.09
2.65,9.46,-0.4,-0.13,-0.01,0.06,382.67,532.52
2.6,9.43,-0.75,-0.18,0.14,0.15,310.35,373.22
2.99,9.41,-0.04,-0.23,0.08,0.2,321.31,447.06
2.91,9.39,0.27,-0.27,-0.11,0.22,376.47,492.3
3.35,9.23,0.47,-0.22,-0.15,0.22,426.92,578.17
3.74,9.21,0.41,-0.16,0.01,0.19,423.86,527.98
3.98,8.94,0.4,-0.1,0.01,0.12,418.21,522.99
3.99,9.01,0.59,-0.09,-0.0,0.03,454.59,614.32
3.95,9.04,0.56,-0.05,-0.01,0.05,398.94,544.09
3.9,8.92,0.33,-0.02,0.07,0.04,383.89,481.91
4.01,8.83,0.17,-0.01,0.28,0.07,363.65,465.08
3.66,9.04,0.02,-0.14,0.23,0.26,365.33,445.37
4.13,9.06,0.53,-0.18,-0.1,0.28,399.93,507.76
4.37,8.93,0.6,-0.2,-0.14,0.26,399.93,507.76
4.3,8.55,0.9,-0.21,-0.1,0.42,402.75,490.83
5.2,8.28,0.81,-0.29,-0.01,0.58,588.81,836.94
5.68,8.15,1.06,-0.27,0.06,0.54,428.51,572.58
5.98,7.48,1.3,-0.3,-0.03,0.56,404.03,442.84
6.9,6.95,1.4,-0.14,0.08,0.6,332.95,415.34
7.12,6.79,1.44,-0.11,0.34,0.51,332.95,415.34
6.99,6.39,1.97,0.01,0.17,0.49,420.24,527.64
7.08,6.37,2.07,-0.0,0.08,0.43,485.28,667.39
7.32,5.99,1.36,-0.03,-0.11,0.62,693.47,946.67
7.57,5.46,1.68,-0.1,-0.07,0.95,468.09,575.9
8.55,4.22,1.04,-0.01,-0.16,1.11,477.12,563.49
9.87,2.52,0.9,0.12,-0.03,1.14,580.04,745.19
10.44,1.52,1.13,0.14,0.25,0.9,607.74,772.75
9.26,1.58,1.51,0.07,0.16,0.78,473.54,524.98
8.95,1.32,0.91,0.15,-0.44,1.06,604.38,751.94
9.97,-0.5,0.61,0.11,-0.29,1.45,497.03,630.15
11.22,-2.44,-0.04,0.15,-0.16,1.14,777.78,946.6
11.28,-2.7,0.2,0.14,-0.09,0.32,690.09,818.74
9.75,-2.36,0.08,0.01,0.05,0.1,587.91,656.64
9.15,-2.69,-0.18,-0.08,-0.09,0.4,472.14,557.17
9.4,-2.92,-0.18,-0.11,-0.15,0.47,391.89,455.3
9.45,-3.49,-0.48,-0.27,0.15,0.64,444.31,552.02
9.25,-4.22,-0.14,-0.27,0.34,0.66,446.18,588.25
9.34,-5.22,0.42,-0.02,-0.13,0.36,532.93,680.99
9.34,-4.89,-0.13,0.13,-0.31,0.03,536.75,708.76
9.19,-4.75,-0.35,0.19,-0.16,-0.02,375.13,427.62
8.59,-4.61,-0.33,0.18,-0.02,0.04,370.18,478.65
8.49,-4.84,-0.61,0.03,-0.18,0.31,305.53,350.07
8.75,-5.31,-1.01,-0.06,-0.12,0.47,255.92,322.02
92.0,-5.67,-0.88,-0.12,0.01,0.41,272.25,367.04
8.84,-5.94,-0.87,-0.14,0.2,0.05,244.05,298.51
8.09,-5.7,-0.68,-0.1,0.18,0.11,217.77,286.65
8.71,-5.72,-0.49,-0.14,0.08,0.12,205.09,241.23
8.2,-5.89,-0.79,-0.19,0.31,0.09,195.72,265.69
8.05,-6.04,-0.31,-0.2,0.27,0.1,163.16,190.85
