ax,ay,az,gx,gy,gz,mav,rms
7.41,-6.96,-0.15,-0.2,0.14,0.13,223.98,282.05
7.59,-6.83,0.03,-0.17,0.32,-0.03,213.09,293.88
7.53,-6.55,0.25,-0.1,0.25,-0.03,185.95,237.91
7.72,-6.4,0.57,-0.02,0.01,0.06,158.3,194.74
7.35,-6.78,0.53,0.05,0.0,0.07,143.89,169.8
7.58,-6.44,0.64,0.14,-0.15,0.06,194.24,277.3
7.65,-6.55,0.32,0.09,-0.21,0.1,144.22,177.56
7.65,-6.53,0.18,0.04,-0.09,0.08,144.22,177.56
7.69,-6.5,0.21,-0.02,0.06,0.12,204.05,283.62
7.35,-6.84,0.44,-0.12,0.07,-0.0,149.51,178.43
7.43,-6.9,0.41,-0.11,0.08,-0.04,165.71,230.21
7.81,-7.1,0.74,-0.0,-0.05,-0.12,456.79,630.02
8.77,-6.51,0.49,-0.06,-0.3,-0.43,498.18,718.31
8.79,-5.84,0.32,-0.11,-0.2,-0.51,680.68,888.23
9.09,-5.53,0.51,-0.07,0.33,-0.52,558.74,721.77
8.74,-5.03,0.48,-0.05,0.3,-0.67,531.24,675.33
9.49,-4.55,0.81,-0.07,0.25,-0.76,845.52,1006.59
9.53,-3.77,0.62,-0.11,0.29,-0.81,832.51,957.23
9.43,-3.42,1.02,-0.0,0.35,-0.88,804.83,901.23
9.7,-2.52,1.07,0.01,0.37,-0.9,730.48,845.27
9.81,-1.36,1.15,0.01,0.11,-0.83,713.37,824.68
9.69,-0.28,1.53,-0.17,-0.06,-0.78,780.64,891.71
10.46,0.45,1.59,-0.24,-0.13,-0.78,770.49,871.64
9.57,0.7,0.92,-0.25,0.01,-0.92,793.66,922.81
9.59,1.84,1.15,-0.23,-0.02,-0.93,897.76,979.39
9.45,3.0,1.41,-0.28,0.01,-0.93,826.38,918.87
9.06,3.97,1.23,-0.24,-0.19,-0.94,767.9,875.63
8.32,4.46,1.9,0.04,0.15,-0.75,878.27,963.57
8.37,4.99,1.92,0.26,0.19,-0.66,817.13,924.9
7.71,5.45,1.14,0.4,0.52,-0.73,824.19,917.66
7.55,5.92,1.4,0.35,0.26,-0.74,842.11,928.39
6.75,6.86,0.58,0.26,-0.03,-0.87,716.3,810.44
5.47,7.37,0.06,0.25,-0.19,-0.8,755.23,863.74
5.37,8.27,-0.54,0.1,-0.27,-0.62,795.95,922.19
4.41,8.37,-0.15,0.01,-0.19,-0.44,661.54,758.82
4.27,8.52,-0.31,-0.1,-0.11,-0.46,680.29,822.16
4.04,8.81,0.04,-0.2,-0.41,-0.45,625.8,721.52
3.62,9.09,-0.28,-0.25,-0.24,-0.5,724.42,855.06
3.16,9.4,-0.47,-0.25,-0.23,-0.41,620.42,722.7
2.41,9.42,0.06,-0.24,0.01,-0.32,620.42,722.7
1.82,9.65,0.01,-0.17,0.12,-0.24,696.36,814.94
2.02,9.52,0.66,-0.18,0.05,-0.01,622.27,730.97
2.2,9.56,0.81,-0.09,-0.15,0.05,560.64,708.43
2.38,9.61,0.42,0.01,-0.0,0.05,643.13,756.86
2.38,9.47,0.52,0.05,0.09,0.07,527.84,650.19
2.04,9.51,-0.29,0.08,0.06,0.06,539.8,623.67
2.71,9.41,-0.26,-0.0,-0.1,0.06,499.0,611.22
2.63,9.4,-0.53,-0.01,0.11,0.1,404.92,458.5
2.65,9.36,-0.72,-0.03,0.37,0.27,537.18,735.81
2.36,9.33,0.52,0.04,0.51,0.6,418.54,494.08
2.96,9.3,-0.26,-0.19,0.07,0.89,499.06,656.04
4.22,8.79,-0.21,-0.08,-0.27,0.95,372.94,453.05
5.32,8.11,-0.22,-0.03,0.12,0.89,399.96,475.76
6.24,7.79,-0.24,0.05,0.46,0.87,464.43,611.45
