ax,ay,az,gx,gy,gz,mav,rms
8.43,-5.71,0.76,-0.09,0.05,0.04,142.64,169.61
8.37,-5.76,0.7,-0.1,0.07,0.03,143.19,186.77
8.26,-5.66,0.67,-0.08,0.06,0.01,149.87,210.28
8.32,-5.7,0.76,-0.06,0.04,0.02,233.08,330.09
8.25,-5.71,0.88,-0.06,0.01,0.01,233.08,330.09
8.52,-5.72,0.91,-0.05,-0.07,-0.05,275.62,353.11
8.36,-5.47,0.69,-0.04,-0.01,-0.06,295.45,392.77
8.39,-5.41,0.9,-0.13,0.13,0.02,434.03,636.05
8.7,-5.37,0.9,-0.11,0.11,0.01,434.03,636.05
9.56,-5.41,0.76,-0.02,-0.15,-0.27,407.07,522.68
10.02,-5.08,0.51,0.04,0.16,-0.69,578.26,791.7
9.57,-4.56,0.68,0.1,0.56,-1.04,622.48,779.7
9.24,-3.62,1.14,0.16,0.27,-1.12,571.82,679.14
9.02,-1.81,1.22,0.0,-0.3,-1.02,552.7,707.15
9.61,-1.53,0.88,-0.06,0.0,-0.85,727.35,866.88
9.91,-0.42,1.22,0.01,0.39,-0.79,816.28,953.94
9.57,0.27,1.6,-0.07,0.07,-0.69,816.28,953.94
10.3,1.05,1.7,-0.07,0.04,-0.75,896.53,1018.83
10.19,1.94,1.81,0.01,0.07,-0.94,659.86,804.08
9.38,2.78,1.46,0.1,-0.12,-1.06,497.62,605.7
8.84,3.86,1.47,0.18,-0.17,-1.16,740.65,908.12
8.62,5.26,0.57,0.19,-0.1,-1.14,654.61,766.42
7.76,5.68,0.71,0.22,-0.09,-1.09,650.32,795.47
6.62,6.94,-0.09,0.18,-0.07,-0.96,557.27,657.5
5.73,7.71,-0.13,0.11,-0.11,-0.79,509.68,628.75
5.08,8.37,-0.11,-0.04,-0.09,-0.6,614.92,774.95
5.0,8.58,-0.15,-0.16,-0.27,-0.47,655.82,791.05
5.11,8.58,-0.1,-0.14,-0.33,-0.47,627.49,773.1
5.03,8.49,-0.03,0.01,-0.15,-0.58,632.58,774.06
3.81,8.69,-0.56,0.0,0.03,-0.69,565.05,713.52
2.22,8.82,-0.44,-0.05,-0.1,-0.43,632.58,764.39
2.3,9.74,-0.9,-0.13,-0.1,-0.24,473.02,560.98
1.98,9.71,-1.0,-0.12,0.08,-0.15,566.24,703.53
1.88,9.48,-0.51,-0.22,-0.06,0.06,544.69,719.27
2.26,9.51,-0.24,-0.18,-0.1,0.08,558.93,735.83
2.47,9.51,-0.25,-0.15,-0.02,0.09,423.93,520.66
2.6,9.39,-0.07,-0.08,0.07,0.06,424.41,565.3
2.78,9.53,0.06,-0.04,0.1,0.05,424.41,565.3
2.64,9.36,-0.3,0.01,0.13,0.17,445.27,569.59
2.89,9.45,0.1,-0.06,0.18,0.32,369.59,482.92
3.21,9.23,0.16,-0.12,0.1,0.36,354.68,441.37
3.31,9.38,-0.23,-0.1,0.04,0.38,354.68,441.37
4.25,9.08,-0.05,-0.13,0.02,0.27,304.02,345.84
4.18,8.59,0.12,-0.09,0.09,0.33,351.58,486.1
4.47,8.74,0.12,-0.1,0.13,0.36,351.58,486.1
4.57,8.56,0.12,-0.07,0.21,0.38,379.06,556.68
5.14,8.58,0.22,-0.08,0.12,0.43,434.72,614.04
5.43,8.16,0.3,-0.07,0.07,0.45,434.72,614.04
5.69,8.38,0.31,-0.11,0.09,0.51,381.22,485.09
