ax,ay,az,gx,gy,gz,mav,rms
8.98,4.93,-0.63,0.69,0.35,1.99,1121.47,1267.53
10.44,3.42,-1.15,0.56,0.12,1.58,936.32,1076.39
10.69,2.23,-1.52,0.32,0.06,1.03,759.82,875.13
9.76,2.03,-1.58,0.22,-0.03,1.01,701.26,755.87
11.53,1.18,-1.8,0.19,0.2,0.82,494.01,551.68
11.32,0.53,-1.37,-0.01,0.24,0.19,460.31,574.91
9.83,0.68,-0.88,-0.12,0.04,-0.08,524.19,652.25
9.84,0.81,-0.85,-0.07,0.05,0.04,525.14,626.36
10.49,0.84,-1.12,-0.07,0.07,0.02,519.68,591.94
10.19,0.85,-1.04,-0.07,0.11,-0.03,425.53,475.29
10.02,0.96,-0.95,-0.09,0.02,0.01,481.18,562.28
11.2,0.88,-1.4,-0.14,-0.15,-0.19,694.3,976.77
11.79,1.22,-1.79,-0.27,0.12,-0.74,725.28,991.41
11.07,1.97,-1.42,-0.41,-0.0,-1.29,748.08,1013.21
10.73,3.19,-1.61,-0.67,-0.14,-1.82,854.94,1073.71
8.99,4.57,-0.92,-0.97,-0.38,-2.31,926.23,1153.92
6.68,5.67,-0.47,-1.09,-0.5,-2.58,902.69,1146.23
5.09,7.18,-1.1,-1.15,-0.5,-2.75,920.97,1152.09
0.44,7.25,2.1,-1.0,-0.17,-2.54,1026.66,1216.6
-1.43,7.64,2.76,-0.65,0.36,-2.07,1140.79,1400.68
-4.91,7.9,3.84,-0.5,-0.22,-1.15,918.72,1147.17
-5.44,9.19,3.5,0.08,0.17,0.19,861.82,1062.32
-4.59,8.82,2.88,0.37,0.19,1.16,1014.04,1250.47
-2.68,8.43,2.37,0.75,0.26,2.2,1058.01,1283.41
0.8,7.41,0.93,0.86,0.07,2.69,1118.64,1280.09
