ax,ay,az,gx,gy,gz,mav,rms
9.9,4.6,-1.17,0.81,0.13,2.45,1028.13,1166.32
10.11,3.28,-0.97,0.66,0.22,1.8,792.39,922.56
10.84,2.04,-1.88,0.35,0.26,1.28,798.73,924.26
11.27,1.19,-1.06,0.14,-0.09,0.84,735.89,869.89
11.29,1.03,-1.32,0.01,0.07,0.35,591.72,656.61
10.35,1.18,-0.97,-0.04,0.34,0.0,503.87,591.76
10.06,1.3,-1.22,-0.07,0.07,0.04,493.36,621.21
9.94,1.04,-0.83,-0.08,0.23,0.06,575.62,739.29
9.9,1.01,-0.6,-0.08,0.09,0.08,566.06,694.84
10.38,0.96,-0.89,-0.04,-0.01,0.03,509.43,601.74
10.41,0.87,-0.71,-0.09,-0.02,-0.03,533.27,611.16
12.01,1.33,-1.43,-0.2,-0.11,-0.43,769.23,1003.1
11.5,1.65,-1.37,-0.4,0.03,-1.17,747.23,904.24
10.74,2.86,-1.72,-0.58,-0.01,-1.61,779.48,1019.44
9.49,4.04,-1.36,-0.69,0.23,-1.93,983.52,1217.59
7.84,5.62,-0.75,-0.87,-0.15,-2.13,919.66,1092.51
5.72,6.62,0.69,-0.9,-0.45,-2.36,914.67,1130.38
3.79,8.1,0.24,-0.86,-0.14,-2.38,983.25,1217.73
0.3,7.31,1.31,-0.84,0.16,-2.23,1124.67,1328.13
-0.79,9.09,2.2,-0.71,0.03,-1.64,1114.0,1357.16
-2.8,8.57,2.57,-0.41,0.38,-1.35,1165.31,1403.04
-4.45,8.68,3.04,-0.22,-0.02,-0.48,1088.86,1264.68
-4.78,8.9,3.37,0.08,0.07,0.36,1078.03,1239.62
-4.33,8.58,3.1,0.4,0.22,1.2,1026.45,1187.01
-2.47,8.22,2.17,0.67,0.15,2.01,989.42,1178.76
0.17,8.73,1.07,0.73,0.01,2.41,1042.81,1229.4
-1.98,7.74,1.69,0.73,0.18,2.34,993.01,1198.06
