ax,ay,az,gx,gy,gz,mav,rms
8.5,4.97,-0.3,0.72,0.2,2.05,1198.19,1421.46
9.25,4.41,-0.51,0.58,0.58,1.49,1241.98,1394.61
9.94,3.2,-0.59,0.64,0.07,1.34,902.24,1045.45
10.02,2.12,-1.13,0.68,0.07,1.21,897.61,971.06
10.21,1.15,-2.47,0.47,0.27,1.2,580.54,627.48
11.2,0.35,-2.17,0.23,0.34,1.11,412.18,478.64
11.8,-1.02,-1.05,0.02,0.09,0.32,329.25,378.23
9.89,-0.38,-1.27,-0.05,-0.04,-0.19,364.69,456.01
9.83,-0.25,-1.41,-0.14,-0.06,0.03,509.43,698.31
10.13,-0.48,-0.81,-0.19,0.02,0.06,1453.92,1860.24
10.4,-0.4,-0.75,-0.11,0.06,-0.04,973.96,1275.19
10.43,-0.17,-1.21,-0.07,-0.07,-0.02,724.56,827.55
10.72,-0.14,-1.12,-0.12,-0.05,-0.15,816.39,952.11
12.07,0.08,-1.25,-0.24,-0.18,-0.58,860.94,1063.55
11.01,0.71,-1.44,-0.35,-0.02,-1.08,567.13,669.35
11.32,2.04,-1.83,-0.49,-0.05,-1.45,707.0,939.2
11.34,3.34,-2.16,-0.83,-0.16,-2.1,1121.25,1403.57
8.55,4.47,-1.19,-1.01,-0.18,-2.68,660.22,765.87
7.09,6.15,-0.8,-1.21,0.04,-3.18,678.73,775.7
-0.34,6.34,1.72,-1.25,-1.21,-2.9,1286.01,1640.9
-0.72,9.61,1.25,-0.84,-0.47,-1.78,1382.8,1653.87
-2.88,8.19,2.98,-0.7,-0.35,-1.24,1371.04,1571.19
-4.16,8.46,4.32,-0.0,0.26,0.39,1152.12,1287.23
-3.31,8.45,3.7,0.6,0.58,1.49,978.91,1093.52
0.57,8.6,1.77,0.96,0.4,2.37,903.53,991.19
