ax,ay,az,gx,gy,gz,mav,rms
9.68,3.88,-1.15,0.72,0.2,2.06,719.51,841.96
11.66,2.54,-2.47,0.39,0.5,1.56,628.56,728.94
11.1,1.94,-1.68,0.13,0.25,0.79,551.4,631.01
11.27,1.5,-1.16,-0.02,0.12,0.23,529.09,615.37
9.8,1.68,-0.53,-0.03,0.04,0.0,474.67,542.49
10.06,1.57,-0.97,-0.07,-0.01,0.09,512.18,634.34
10.19,1.49,-0.69,-0.1,0.02,0.09,557.2,681.32
10.21,1.52,-1.0,-0.09,0.18,0.0,524.12,615.91
10.3,1.78,-1.25,-0.09,0.08,0.06,547.05,661.87
9.96,1.41,-0.76,-0.09,0.08,0.02,574.32,682.66
10.53,1.55,-0.81,-0.16,-0.05,-0.1,667.94,880.83
11.42,1.65,-0.76,-0.31,-0.14,-0.52,630.84,760.03
11.35,2.12,-0.98,-0.41,-0.07,-1.09,763.57,1022.5
10.82,3.4,-1.38,-0.55,0.04,-1.66,720.59,859.16
9.58,4.66,-1.34,-0.81,-0.11,-2.11,892.64,1130.93
7.01,5.92,-0.55,-0.95,-0.0,-2.41,898.16,1128.67
4.93,6.96,0.39,-0.87,-0.26,-2.46,894.64,1101.27
2.4,7.97,1.49,-0.73,-0.6,-2.26,1132.21,1367.22
-1.24,8.06,1.76,-0.69,0.05,-2.12,1139.79,1392.23
-3.46,8.59,2.48,-0.39,0.0,-1.14,1160.96,1378.57
-4.31,8.88,3.38,-0.15,0.38,-0.38,989.18,1193.45
-3.92,9.07,2.88,0.1,0.15,0.46,1021.08,1218.63
-3.49,8.14,2.78,0.44,0.18,1.5,1073.08,1270.91
-1.13,8.46,1.47,0.8,0.22,2.47,1086.15,1300.63
-0.98,8.34,1.58,0.8,0.14,2.27,1090.98,1327.98
