ax,ay,az,gx,gy,gz,mav,rms
0.09,7.58,2.67,-0.99,-2.31,-0.58,840.66,1108.97
2.61,5.66,3.13,-1.15,-1.8,-0.94,917.86,1114.75
1.2,2.48,5.55,-0.57,-0.25,-1.0,761.68,938.03
2.14,3.64,3.95,-0.46,0.59,-0.69,1086.41,1499.76
3.28,3.58,3.93,0.14,0.45,0.44,1227.03,1561.79
-1.36,3.83,4.8,1.2,4.15,1.5,1255.08,1452.61
-1.07,7.0,2.98,0.42,2.66,1.48,1138.82,1233.44
-2.53,10.82,0.75,0.35,1.46,0.73,744.74,872.86
0.61,11.87,1.57,-0.09,0.36,-0.19,1544.97,1798.69
0.12,9.22,4.53,0.55,0.17,-1.12,1095.74,1282.05
-1.53,13.83,-0.92,0.96,0.84,-1.35,984.46,1146.57
-4.75,12.06,0.98,-0.53,0.53,-0.38,968.22,1015.43
-4.31,8.81,1.35,-0.39,0.31,0.43,687.76,729.16
-2.7,7.94,1.41,-0.23,0.1,0.3,766.12,1061.3
-3.12,8.59,1.24,-0.03,0.14,0.08,1468.02,1846.52
-3.07,9.55,1.68,-0.05,-0.08,0.08,974.16,1189.64
-2.81,13.58,1.25,-0.34,-2.02,0.55,749.87,843.1
-1.5,13.05,1.98,-0.75,-1.94,0.79,723.25,959.44
