ax,ay,az,gx,gy,gz,mav,rms
2.29,6.09,4.04,-1.04,-1.78,-0.47,921.86,1256.66
2.01,3.31,4.8,-0.71,-0.91,-1.42,774.55,948.52
-0.43,2.8,6.78,-0.76,-0.11,-1.56,680.64,813.36
2.21,5.05,4.53,-0.31,-0.21,-0.19,661.97,760.68
0.72,4.5,5.42,0.11,0.97,0.8,876.14,1227.63
0.3,2.59,6.23,0.82,2.29,1.57,574.86,648.47
1.48,6.03,4.31,1.03,2.1,1.57,522.24,583.89
-0.88,8.09,3.29,0.54,3.14,0.16,988.79,1369.9
-2.79,9.25,1.33,0.61,1.71,-0.6,962.48,1214.99
-4.43,11.53,0.37,0.18,0.06,-1.55,664.6,760.07
-6.11,11.71,0.74,1.11,-0.37,-0.99,590.51,691.49
-5.52,12.54,0.74,0.49,-0.61,0.1,568.38,611.58
-4.5,9.12,-0.56,-0.36,-0.45,0.25,571.53,777.53
-5.52,7.51,0.22,-0.42,0.11,0.2,483.44,539.78
-4.46,8.2,1.1,-0.31,-0.23,0.19,629.25,946.06
-4.7,9.9,2.03,-0.31,-0.62,0.28,1780.1,2161.91
-3.86,13.2,2.02,-0.67,-1.86,0.96,788.61,877.13
-2.47,11.23,3.18,-0.48,-1.82,1.03,785.73,1014.88
-1.93,10.26,3.48,-0.32,-1.63,0.42,867.86,1089.84
-1.22,7.13,3.35,-0.7,-2.7,-0.53,737.63,859.98
