ax,ay,az,gx,gy,gz,mav,rms
11.98,1.6,-2.13,0.84,0.8,3.08,1119.48,1235.82
14.21,-0.27,-2.72,0.25,0.21,1.68,950.63,1020.08
12.42,0.06,-1.55,-0.22,0.17,0.31,621.39,709.83
10.04,0.8,-0.63,-0.21,0.04,-0.0,404.12,453.82
10.18,0.71,-0.83,-0.03,0.11,-0.02,287.89,334.22
10.1,0.56,-1.62,-0.02,-0.01,0.06,314.65,425.94
10.05,0.52,-1.51,-0.11,0.23,0.06,277.06,358.21
10.32,0.57,-1.37,-0.13,0.13,0.01,338.02,514.64
10.21,0.67,-1.29,-0.14,0.01,-0.04,250.66,328.23
9.96,0.65,-0.78,-0.18,-0.28,-0.03,342.07,504.52
12.18,0.54,-1.48,-0.26,-0.12,-0.56,320.3,425.93
11.78,1.69,-2.2,-0.45,0.02,-1.19,537.97,889.62
11.54,2.71,-1.8,-0.63,0.01,-1.74,513.37,659.02
11.54,2.71,-1.8,-0.63,0.01,-1.74,840.26,1280.75
9.66,4.21,-0.98,-0.78,-0.18,-2.31,1409.33,1777.98
8.13,5.97,-0.66,-0.96,-0.41,-2.62,1202.85,1420.53
3.95,6.81,0.31,-1.04,-0.15,-2.82,1125.4,1391.06
2.44,7.41,-0.38,-1.16,-0.36,-2.3,1300.0,1519.32
-0.13,7.34,2.16,-0.76,-0.41,-1.53,1398.5,1543.9
-1.48,8.84,2.37,-0.32,0.42,-0.69,1312.88,1467.26
-1.26,9.8,2.3,-0.09,0.27,-0.07,1207.22,1357.44
-1.47,9.37,1.99,-0.01,-0.03,0.3,1037.12,1189.7
-1.63,9.31,2.02,0.04,-0.12,0.73,1341.45,1509.91
0.0,9.32,2.23,0.14,-0.06,0.78,1247.67,1436.41
-0.61,7.86,2.4,0.7,0.24,1.68,1380.08,1529.35
1.23,7.6,1.27,1.02,0.12,2.98,1270.53,1405.91
