ax,ay,az,gx,gy,gz,mav,rms
8.59,-5.17,-2.27,-0.05,0.05,0.03,18.92,30.35
8.58,-5.3,-2.29,-0.06,0.02,0.03,27.08,55.74
8.7,-5.32,-2.34,-0.06,0.05,0.01,20.38,33.28
8.57,-5.23,-2.2,-0.06,0.01,0.02,20.38,33.28
8.49,-5.26,-2.1,-0.07,0.06,0.02,20.87,44.8
8.59,-5.26,-2.15,-0.07,0.02,0.01,20.59,42.54
8.51,-5.21,-2.24,-0.03,0.02,0.01,26.06,43.74
8.65,-5.19,-2.2,-0.08,0.07,0.02,24.56,45.41
8.61,-5.17,-2.24,-0.04,0.03,0.01,29.71,63.77
8.8,-5.14,-2.32,-0.06,0.05,0.02,56.56,109.74
8.79,-5.72,-2.24,-0.13,-0.19,0.01,213.5,330.93
8.82,-5.17,-2.39,-0.08,-0.13,-0.29,353.1,481.57
9.44,-4.42,-2.88,-0.1,-0.03,-0.4,368.48,478.38
9.35,-4.22,-2.85,-0.19,0.06,-0.49,624.29,808.22
9.58,-3.66,-3.16,-0.25,0.07,-0.52,606.81,741.54
9.49,-2.78,-2.91,-0.3,0.07,-0.53,646.47,886.7
9.55,-2.68,-2.73,-0.36,0.03,-0.51,549.4,638.65
9.79,-1.93,-2.95,-0.39,0.05,-0.57,476.77,568.37
10.26,-1.19,-3.17,-0.43,-0.05,-0.47,634.04,754.83
10.34,-1.0,-3.01,-0.42,-0.04,-0.46,750.66,1038.44
9.98,-0.16,-2.85,-0.35,-0.01,-0.69,767.61,964.57
10.04,0.52,-3.03,-0.43,0.03,-0.83,733.93,914.03
9.36,1.3,-3.33,-0.35,-0.17,-0.8,766.68,927.48
8.92,2.06,-3.2,-0.31,0.04,-0.72,783.68,992.81
9.71,2.86,-3.57,-0.28,0.12,-0.68,706.26,837.39
9.04,3.88,-3.34,-0.4,-0.03,-0.61,549.09,643.17
9.02,4.14,-3.39,-0.46,-0.12,-0.56,549.09,643.17
8.81,4.85,-3.46,-0.47,0.02,-0.64,656.6,761.07
7.61,5.86,-2.52,-0.46,-0.08,-0.68,599.73,729.59
7.64,6.15,-2.46,-0.41,-0.11,-0.66,572.91,769.73
7.18,6.72,-2.37,-0.31,0.01,-0.59,496.46,655.23
6.89,7.63,-2.15,-0.3,0.18,-0.68,421.97,499.39
6.21,7.49,-2.04,-0.32,0.17,-0.76,472.86,566.37
4.56,8.44,-1.95,-0.35,-0.03,-0.51,454.09,625.8
4.35,8.47,-1.67,-0.33,0.06,-0.41,443.4,556.85
4.42,8.96,-1.5,-0.4,-0.06,-0.42,443.4,556.85
4.12,9.04,-1.08,-0.37,-0.02,-0.42,424.54,508.37
3.75,8.91,-0.88,-0.37,0.06,-0.44,424.54,508.37
2.53,9.62,-0.02,-0.1,0.22,-0.2,431.96,560.43
2.6,9.33,-0.4,-0.14,0.22,-0.13,431.96,560.43
2.44,9.13,-0.05,-0.07,0.01,-0.05,324.09,357.4
2.83,9.86,-0.42,-0.01,0.22,0.15,321.41,414.42
2.72,9.47,-0.05,0.01,0.06,0.17,328.96,405.76
3.05,9.31,-0.31,0.05,-0.13,0.22,346.05,433.67
3.02,9.26,-0.64,0.06,-0.07,0.24,346.05,433.67
3.57,9.05,-0.8,0.12,0.11,0.26,320.29,467.56
3.6,8.87,-1.16,0.27,0.18,0.54,334.69,445.04
3.99,9.11,-1.14,0.19,0.07,0.56,461.38,755.94
4.05,8.52,-1.07,0.25,0.03,0.64,461.38,755.94
4.63,8.5,-1.5,0.29,-0.15,0.73,398.13,560.77
5.77,8.0,-2.36,0.25,0.09,0.74,449.77,651.78
6.76,6.67,-2.6,0.42,0.18,0.8,491.3,723.12
7.24,6.29,-3.32,0.44,-0.01,0.97,473.83,619.54
8.9,4.89,-3.19,0.34,-0.06,0.96,435.33,583.42
9.2,3.99,-3.83,0.3,-0.1,0.86,503.37,653.41
9.03,3.45,-4.31,0.31,-0.09,0.82,503.37,653.41
8.83,2.76,-4.32,0.25,0.2,0.76,341.88,400.66
9.4,1.33,-4.16,0.22,0.03,0.83,388.38,488.33
10.11,0.89,-3.98,0.18,-0.03,0.84,388.38,488.33
9.91,0.2,-4.56,0.15,0.09,0.75,447.25,557.0
9.9,-0.07,-4.36,0.13,0.09,0.62,429.97,534.0
9.33,-0.74,-3.74,0.1,0.02,0.57,508.51,659.47
9.52,-1.02,-3.95,0.13,-0.0,0.58,418.41,502.55
9.33,-3.19,-3.89,0.17,-0.02,0.58,408.46,544.65
9.28,-3.3,-3.95,0.12,-0.0,0.37,298.83,391.47
9.23,-3.5,-4.0,0.11,0.1,0.38,298.83,391.47
8.69,-3.88,-3.79,0.12,0.05,0.4,374.57,495.08
9.1,-4.43,-4.15,0.12,-0.01,0.4,339.96,462.78
8.57,-4.94,-3.91,0.08,0.14,0.33,225.3,271.58
8.56,-5.03,-3.61,0.02,0.06,0.26,225.3,271.58
8.26,-5.15,-3.57,0.05,0.04,0.23,235.85,310.03
8.51,-5.15,-3.78,0.04,0.05,0.17,257.01,361.11
8.41,-5.29,-3.59,0.01,-0.11,0.05,165.44,173.87
8.14,-5.23,-3.92,-0.02,0.06,0.06,147.27,193.49
8.27,-5.47,-3.76,-0.14,0.13,0.06,111.69,124.86
7.83,-5.27,-3.81,-0.06,0.16,-0.04,78.43,109.28
8.08,-5.3,-3.78,-0.05,0.2,-0.06,80.57,109.4
