ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
10.99,-0.35,-0.90,0.05,-0.24,0.14,0.00,0.00,0,4,1
9.48,-0.87,1.06,-0.12,0.23,-0.05,0.00,0.00,0,4,1
10.38,-0.65,0.05,-0.08,0.09,0.01,0.00,0.00,0,4,1
9.94,-0.68,0.78,-0.13,0.08,-0.04,0.00,0.00,0,4,1
10.17,-0.61,0.37,-0.07,0.05,-0.03,0.00,0.00,0,4,1
10.10,-0.40,0.54,-0.10,0.19,0.01,0.00,0.00,0,4,1
10.05,-0.52,0.53,-0.06,0.10,-0.00,0.00,329.86,0,4,1
9.76,-0.44,0.49,-0.13,0.17,0.02,0.00,378.51,0,4,1
10.13,-0.74,1.38,-0.09,0.00,-0.02,0.00,366.62,0,4,1
12.73,-0.60,0.46,-0.04,-0.25,-0.79,536.58,763.29,0,4,1
13.39,-0.12,0.17,-0.12,0.09,-2.05,584.31,739.93,0,4,1
10.14,2.50,-1.26,-0.57,-0.31,-3.01,461.61,646.42,0,4,1
7.84,4.61,-0.06,-0.96,-0.37,-2.92,443.37,601.09,0,4,1
6.58,6.41,-0.10,-1.34,-0.73,-3.81,618.08,851.96,0,4,1
0.81,5.15,2.04,-1.31,-0.81,-3.52,875.58,1154.52,0,4,1
-5.92,4.15,4.60,-1.35,-0.70,-2.94,1103.65,1483.37,1,4,1
-2.74,6.70,3.98,0.67,0.47,2.15,576.70,677.79,0,5,1
-1.30,6.75,3.40,0.78,0.33,3.14,446.85,530.02,0,5,1
2.79,7.16,1.93,0.68,0.54,3.36,515.22,678.89,0,5,1
7.92,6.15,1.52,0.63,0.33,3.09,801.00,1074.17,0,5,1
9.98,4.64,0.67,0.43,0.22,2.53,574.85,775.68,0,5,1
11.07,2.69,-0.09,0.11,-0.41,1.68,453.10,502.08,0,5,1
9.30,1.77,0.93,-0.04,-0.04,1.39,348.03,385.09,0,5,1
11.30,0.94,0.42,0.20,-0.04,1.29,0.00,0.00,0,5,1
14.26,0.12,0.70,0.00,-0.15,0.17,0.00,0.00,0,5,1
7.23,0.85,1.22,-0.02,-0.07,0.11,0.00,0.00,0,5,1
9.41,0.39,0.60,-0.10,0.36,-0.06,0.00,324.48,0,5,1
10.37,0.54,0.53,-0.11,0.12,0.00,0.00,314.96,0,5,1
10.14,0.67,0.53,-0.10,0.03,-0.01,0.00,0.00,0,5,1
10.11,0.51,0.85,-0.09,0.06,-0.00,0.00,0.00,0,5,1
10.17,0.64,0.48,-0.05,0.17,-0.02,0.00,0.00,0,5,1
10.27,0.60,0.83,-0.04,-0.05,0.01,0.00,0.00,0,5,1
10.02,0.74,0.82,-0.07,0.03,-0.00,0.00,317.42,0,5,1
10.19,0.77,0.74,-0.14,0.07,0.02,0.00,0.00,0,5,1
9.99,0.74,0.76,-0.12,0.11,0.01,0.00,0.00,0,5,1
10.12,0.59,0.85,-0.11,0.04,0.03,0.00,0.00,0,5,1
9.86,0.84,0.80,-0.07,0.10,0.00,0.00,0.00,0,5,1
10.66,0.76,0.99,-0.05,0.03,-0.08,0.00,324.15,0,5,1
10.41,1.19,0.70,-0.05,-0.00,-0.19,0.00,368.66,0,5,1
12.00,1.27,0.69,-0.12,-0.18,-0.67,541.69,850.40,0,5,1
11.65,1.58,0.63,-0.22,0.07,-1.57,603.85,802.71,0,5,1
9.47,3.41,0.29,-0.66,-0.24,-2.37,497.73,659.12,0,5,1
8.25,4.50,1.14,-1.04,-0.38,-2.64,460.39,560.46,0,5,1
9.35,6.30,0.85,-1.13,-0.59,-3.59,982.50,1331.74,0,5,1
1.21,5.17,1.57,-1.53,-0.88,-3.57,1029.80,1356.81,0,5,1
-0.04,4.00,4.83,-1.47,-0.95,-3.59,812.89,1059.92,0,5,1
-5.50,7.16,4.34,-0.58,-0.39,-1.46,1308.55,1670.46,1,5,1
-7.94,6.95,1.02,1.00,1.92,1.96,836.92,905.04,0,6,1
-4.26,6.11,-0.29,0.91,0.61,3.27,616.81,656.91,0,6,1
0.79,6.64,-0.73,0.92,0.13,3.81,450.64,497.33,0,6,1
