ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
11.46,1.78,-1.02,-0.6,-0.0,-2.46,593.6,835.6,0,15,1
9.73,3.95,-0.54,-0.68,-0.66,-3.17,975.96,1350.77,0,15,1
5.2,5.39,-0.62,-0.87,-1.13,-3.26,824.93,1078.73,0,15,1
2.36,6.56,-0.42,-1.43,-0.24,-3.01,1111.76,1433.07,1,15,1
-1.41,9.13,3.39,0.19,0.66,0.5,714.03,779.51,0,16,1
-1.02,8.55,2.1,0.7,0.11,1.94,507.63,582.6,0,16,1
-1.11,7.1,1.64,1.0,0.14,2.96,386.15,444.09,0,16,1
4.35,5.27,0.11,1.12,0.67,3.66,479.35,693.24,0,16,1
10.88,3.57,-1.7,0.81,0.25,3.37,392.54,546.52,0,16,1
11.76,1.0,-1.66,0.29,0.5,2.33,474.9,666.03,0,16,1
11.53,0.12,-0.81,0.18,-0.09,1.46,322.42,369.44,0,16,1
11.57,-0.67,-0.8,0.17,-0.25,1.14,334.8,443.8,0,16,1
11.44,-1.27,-1.57,0.14,0.22,0.74,0.0,326.7,0,16,1
10.73,-1.84,-0.54,-0.13,0.34,0.12,0.0,0.0,0,16,1
10.37,-1.48,-0.25,-0.08,0.13,-0.0,0.0,0.0,0,16,1
10.09,-1.7,-0.37,-0.1,0.17,-0.05,0.0,0.0,0,16,1
10.18,-1.49,-0.18,-0.05,0.14,0.03,0.0,0.0,0,16,1
10.21,-1.54,-0.24,-0.07,0.11,0.03,0.0,0.0,0,16,1
10.13,-1.68,-0.17,-0.07,0.1,-0.01,0.0,0.0,0,16,1
10.1,-1.56,-0.04,-0.06,0.06,-0.0,0.0,0.0,0,16,1
10.12,-1.49,-0.24,-0.08,0.07,0.01,0.0,0.0,0,16,1
10.11,-1.41,-0.06,-0.08,0.1,-0.02,0.0,0.0,0,16,1
10.22,-1.38,0.08,-0.05,0.06,0.0,0.0,0.0,0,16,1
10.03,-1.39,-0.25,-0.05,0.08,0.01,0.0,0.0,0,16,1
10.82,-1.43,0.33,-0.08,-0.06,-0.24,0.0,407.49,0,16,1
13.49,-1.11,-0.92,-0.16,-0.29,-1.1,431.9,734.68,0,16,1
12.44,0.34,-1.74,-0.45,0.09,-1.84,385.56,519.06,0,16,1
11.1,1.64,-1.32,-0.67,-0.17,-2.37,542.84,765.36,0,16,1
10.26,3.1,0.11,-0.66,-0.62,-2.77,580.48,849.3,0,16,1
8.04,5.29,-0.85,-0.86,-0.77,-3.36,853.73,1130.31,0,16,1
2.17,4.03,0.04,-1.22,-0.27,-3.58,930.09,1280.52,0,16,1
-2.58,7.21,2.68,-1.06,-0.53,-2.06,1041.18,1373.11,0,16,1
-2.49,8.5,3.89,-0.82,-0.7,-1.22,1233.29,1526.3,1,16,1
-2.21,7.66,3.34,0.87,0.32,2.09,899.65,942.5,0,17,1
0.67,7.17,1.44,1.01,0.66,3.11,576.59,627.63,0,17,1
4.92,5.56,0.48,0.81,0.88,3.6,416.13,477.21,0,17,1
9.83,3.61,-0.3,0.7,0.07,3.29,372.8,437.52,0,17,1
11.09,2.13,-0.75,0.37,0.36,2.29,435.35,620.04,0,17,1
10.8,1.16,-0.09,0.25,0.35,1.61,0.0,305.99,0,17,1
10.55,0.34,-0.33,0.2,-0.15,1.29,0.0,0.0,0,17,1
11.77,-0.83,-0.4,0.19,-0.15,1.06,0.0,0.0,0,17,1
12.17,-1.06,-0.38,-0.09,0.18,0.18,0.0,0.0,0,17,1
9.15,-0.87,0.34,-0.06,0.07,-0.0,0.0,0.0,0,17,1
10.34,-1.04,-0.11,-0.12,0.18,0.02,0.0,0.0,0,17,1
9.69,-0.95,0.1,-0.09,0.02,0.04,0.0,320.82,0,17,1
10.07,-1.02,0.19,-0.09,0.1,-0.01,0.0,0.0,0,17,1
10.14,-1.07,0.07,-0.05,0.01,0.03,0.0,0.0,0,17,1
10.15,-0.94,0.11,-0.06,-0.03,0.03,0.0,0.0,0,17,1
10.19,-1.01,-0.0,-0.08,-0.0,0.0,0.0,0.0,0,17,1
10.21,-0.91,-0.17,-0.08,-0.02,0.01,0.0,0.0,0,17,1
10.14,-0.87,-0.03,-0.06,0.0,0.03,0.0,0.0,0,17,1
10.05,-1.02,-0.16,-0.07,0.04,0.01,0.0,0.0,0,17,1
10.07,-0.88,0.08,-0.09,0.05,0.0,0.0,0.0,0,17,1
11.35,-1.16,0.38,-0.03,-0.06,-0.13,449.47,659.71,0,17,1
12.57,-0.62,-0.1,-0.09,-0.07,-1.28,0.0,360.61,0,17,1
11.65,0.98,-1.53,-0.25,-0.25,-1.9,568.23,828.92,0,17,1
12.28,1.85,-1.61,-0.96,-0.08,-3.29,869.79,1236.91,0,17,1
6.79,3.83,0.28,-1.09,-0.56,-3.67,735.63,1003.68,0,17,1
