ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
,2.00,1.42,-0.07,0.05,0.02,443.06,558.59,0,0,1
9.60,2.09,1.42,-0.07,0.06,0.02,316.98,423.18,0,0,1
9.75,2.14,1.48,-0.08,0.04,0.03,317.00,444.79,0,0,1
9.63,2.01,1.57,-0.08,0.05,0.02,303.40,385.73,0,0,1
9.71,2.22,1.69,-0.05,0.01,0.01,309.03,406.23,0,0,1
9.82,2.76,2.25,-0.01,-0.08,0.10,346.84,429.52,0,0,1
9.27,2.25,1.56,0.04,-0.18,0.19,366.08,449.19,0,0,1
9.48,1.80,1.45,0.15,-0.20,0.14,368.57,450.46,0,0,1
9.90,1.96,0.48,0.29,-0.23,0.06,392.67,472.94,0,0,1
10.06,1.88,0.22,0.20,-0.03,0.02,355.74,418.18,0,0,1
10.15,1.90,-0.15,0.13,-0.16,0.15,377.35,475.00,0,0,1
10.31,1.85,-0.18,0.01,0.02,0.11,373.11,456.81,0,0,1
10.19,1.81,-0.36,-0.19,0.20,0.16,356.49,431.11,0,0,1
10.55,1.46,-0.01,-0.35,0.11,0.09,516.20,653.31,0,0,1
12.11,0.87,0.83,-0.18,-0.11,-0.69,564.73,730.15,0,0,1
12.96,2.11,-1.66,-0.45,-0.08,-1.82,861.80,1178.91,0,0,1
8.13,3.74,-1.57,-0.99,-0.45,-2.52,679.12,913.81,0,0,1
6.02,4.43,1.13,-1.43,-0.65,-2.88,948.67,1193.62,0,0,1
3.53,5.94,2.15,-1.30,-0.34,-2.53,1282.55,1592.74,1,0,1
-2.10,7.82,3.89,-0.20,0.03,-0.55,1067.56,1289.22,0,1,1
-2.64,8.50,4.88,0.13,-0.28,0.42,930.72,1172.90,0,1,1
-1.10,7.07,4.30,0.82,0.17,1.52,905.23,1108.46,0,1,1
0.20,8.14,3.06,1.10,0.48,2.44,1112.75,1349.69,0,1,1
4.55,7.52,1.23,0.90,0.73,2.47,1288.83,1494.08,1,1,1
6.83,6.79,0.48,0.65,0.32,2.19,1237.10,1423.41,1,1,1
8.99,5.78,0.04,0.42,0.49,1.71,1114.18,1282.60,0,2,1
10.49,5.21,0.76,0.37,0.11,1.17,928.11,1088.68,0,2,1
9.93,4.57,0.69,0.63,-0.18,0.51,707.64,841.11,0,2,1
7.01,3.81,0.38,0.49,-0.01,0.84,696.63,788.12,0,2,1
9.63,3.37,-0.61,0.34,-0.07,1.27,674.83,847.02,0,2,1
11.19,1.73,-0.31,0.17,0.03,1.14,609.87,780.27,0,2,1
10.98,0.96,0.25,0.02,0.23,0.65,620.11,713.23,0,2,1
11.07,0.85,-0.32,-0.07,0.12,0.10,602.37,743.06,0,2,1
10.17,1.24,-0.44,-0.08,-0.02,-0.00,600.89,742.26,0,2,1
10.55,1.03,-0.32,-0.19,-0.00,-0.02,573.74,698.16,0,2,1
11.80,1.12,-0.60,-0.31,0.11,-0.50,790.85,997.82,0,2,1
10.95,1.99,-0.13,-0.24,0.08,-1.09,974.45,1254.02,0,2,1
10.58,2.82,-1.08,-0.58,-0.16,-1.62,743.71,943.48,0,2,1
9.51,3.80,-1.11,-0.94,-0.33,-1.99,1022.89,1268.03,0,2,1
8.51,5.36,-0.16,-1.06,-0.53,-2.21,1085.59,1351.77,0,2,1
5.55,6.96,-0.06,-1.12,-0.69,-2.60,1111.34,1353.32,0,2,1
2.86,7.04,1.98,-1.08,-0.72,-2.23,1311.20,1564.53,1,2,1
-2.08,8.53,4.67,-0.31,0.16,-0.26,975.36,1150.64,0,3,1
-2.58,8.79,5.29,0.30,0.30,0.71,1036.16,1227.04,0,3,1
-1.40,8.00,4.53,0.82,0.13,1.52,1264.10,1495.10,1,3,1
1.96,8.76,2.10,1.27,0.51,2.38,1316.73,1518.07,1,3,1
5.07,8.55,0.34,1.21,0.49,2.28,1401.28,1570.60,1,3,1
6.63,6.56,-0.44,0.84,0.53,2.16,1100.32,1262.82,0,4,1
9.02,6.04,-1.88,0.50,0.40,1.79,947.63,1125.88,0,4,1
8.82,4.32,-0.90,0.34,0.21,1.45,988.21,1226.13,0,4,1
9.02,3.64,-0.81,0.36,0.06,1.17,846.14,969.92,0,4,1
9.13,2.72,-2.09,0.26,-0.17,1.33,919.66,1106.38,0,4,1
11.61,1.39,-1.62,0.27,-0.07,1.17,885.83,1104.84,0,4,1
10.53,0.44,-1.85,0.08,-0.20,1.02,773.80,938.61,0,4,1
11.80,-0.26,-1.73,-0.10,-0.00,0.44,583.74,671.03,0,4,1
10.16,-0.02,-1.23,-0.09,0.23,0.01,464.02,530.17,0,4,1
10.42,-0.31,-1.54,-0.03,0.02,0.09,847.30,1197.45,0,4,1
11.04,-0.26,-1.69,-0.07,-0.08,-0.18,1016.33,1288.62,0,4,1
11.74,0.18,-1.76,-0.15,-0.16,-0.71,891.96,1163.88,0,4,1
12.05,0.87,-1.79,-0.19,0.06,-1.30,866.86,1059.57,0,4,1
10.27,2.51,-3.43,-0.55,0.16,-1.82,884.25,1149.17,0,4,1
8.77,3.71,-2.90,-1.02,-0.44,-2.12,1110.31,1279.43,0,4,1
6.69,5.52,-0.51,-1.22,-0.38,-2.20,1162.50,1419.78,1,4,1
2.30,7.12,1.48,-1.22,-0.13,-2.14,1243.41,1491.94,1,4,1
-1.32,7.78,2.60,-0.39,-0.00,-0.74,1237.54,1401.73,1,4,1
-0.89,9.05,2.55,-0.10,0.28,-0.07,822.41,948.95,0,5,1
-0.65,9.02,2.29,0.42,0.12,0.78,828.48,1031.96,0,5,1
-2.13,7.56,3.45,0.64,0.58,1.28,690.42,887.91,0,5,1
2.27,7.56,1.64,1.22,0.89,2.45,707.74,896.12,0,5,1
5.86,7.92,-1.01,1.16,0.72,2.07,528.61,649.12,0,5,1
6.47,6.89,-1.79,0.94,0.11,2.04,533.99,686.66,0,5,1
9.85,6.08,-2.89,0.58,0.19,1.75,590.36,798.66,0,5,1
9.59,3.80,-2.32,0.24,0.24,1.37,480.47,639.71,0,5,1
9.96,3.07,-1.58,0.23,0.16,1.08,684.15,939.97,0,5,1
8.84,2.27,-1.36,0.25,0.27,1.21,488.47,610.68,0,5,1
11.12,1.34,-2.17,0.20,0.08,1.12,974.51,1242.66,0,5,1
11.96,0.33,-2.12,-0.06,0.03,0.41,707.34,855.36,0,5,1
10.79,0.58,-1.91,-0.10,0.11,-0.12,829.66,992.88,0,5,1
9.98,0.96,-2.27,-0.09,0.02,-0.08,1399.44,1635.14,1,5,1
10.32,0.72,-1.91,-0.09,0.00,0.01,1314.90,1533.25,1,5,1
11.18,0.67,-1.87,-0.16,-0.02,-0.33,997.45,1199.64,0,6,1
11.26,1.41,-2.15,-0.30,0.19,-1.01,889.96,1069.22,0,6,1
10.93,2.50,-2.26,-0.36,-0.07,-1.23,994.16,1193.87,0,6,1
10.82,3.61,-2.02,-0.85,0.13,-1.79,1086.90,1345.93,0,6,1
8.21,5.03,-1.19,-1.05,-0.12,-2.06,1363.54,1543.04,1,6,1
2.72,9.10,0.19,-0.96,-0.50,-1.90,1109.33,1284.29,0,7,1
1.56,8.48,1.04,-0.89,-0.10,-1.56,1099.92,1278.08,0,7,1
-0.96,7.84,3.05,-0.49,-0.14,-0.80,1061.96,1247.16,0,7,1
-1.53,8.82,3.10,-0.15,0.07,-0.12,722.39,886.97,0,7,1
