ax,ay,az,gx,gy,gz,mav,rms
1.21,12.78,1.51,-0.95,-2.22,0.74,800.19,1105.13
0.61,10.05,2.07,-1.08,-1.65,0.19,704.15,859.1
0.61,10.05,2.07,-1.08,-1.65,0.19,715.51,919.27
1.61,7.36,2.9,-0.99,-2.24,-0.53,645.24,769.7
0.15,2.38,5.63,-0.77,-1.07,-1.09,636.91,717.16
2.82,4.41,5.48,-0.66,-0.92,-0.6,551.25,650.5
3.2,4.21,5.44,-0.48,-0.49,-0.44,537.85,657.07
1.35,3.6,6.65,0.16,0.93,-0.01,631.71,803.99
-0.12,3.89,6.14,1.08,2.07,1.1,821.82,1232.67
0.65,6.68,4.03,0.89,3.59,1.14,899.83,1236.14
-0.15,7.17,3.79,0.71,1.74,0.65,758.33,879.87
-0.07,12.37,-0.03,0.46,1.5,-0.16,813.04,889.16
-2.76,9.94,2.71,-0.16,0.59,-0.71,730.7,808.2
-3.18,9.21,1.12,1.11,0.42,-0.76,581.32,664.96
-5.53,12.72,0.15,0.57,0.17,-0.47,526.6,589.27
-3.79,11.29,0.91,-0.22,0.06,0.11,447.59,487.84
-3.7,8.45,0.62,-0.38,-0.23,0.28,707.69,1010.76
-4.0,7.79,1.23,-0.24,-0.11,0.13,901.82,1305.62
-3.43,8.36,1.42,-0.03,0.05,0.02,690.72,783.17
-4.0,8.87,1.67,-0.04,-0.1,0.06,553.58,606.19
-4.92,12.17,1.4,-0.06,-0.93,0.42,550.16,672.56
-2.03,12.35,1.6,-0.75,-1.82,1.07,753.96,1126.56
-0.73,11.17,2.25,-0.78,-1.75,0.72,828.61,1096.67
-0.18,8.59,3.15,-0.87,-2.35,0.12,819.07,1066.82
-0.59,7.28,4.46,-0.79,-1.41,-0.44,886.07,1166.71
