ax,ay,az,gx,gy,gz,mav,rms
1.87,2.08,6.01,-1.19,-0.95,-1.35,622.77,706.05
1.51,2.83,5.66,-1.03,-0.46,-0.93,517.85,608.6
2.39,3.17,7.3,-0.34,0.02,-0.25,614.34,767.37
2.47,4.52,7.5,0.44,0.87,0.46,725.53,976.96
1.46,3.89,6.33,1.13,2.15,1.13,695.14,858.92
-0.52,4.56,5.32,1.55,3.46,1.37,722.66,939.73
-1.54,9.54,1.71,1.07,2.9,0.9,864.4,1188.15
-2.13,9.59,0.96,0.48,1.27,0.04,1394.2,1679.84
-2.62,9.81,0.51,0.06,-0.28,-0.72,1703.05,1767.76
-2.29,12.42,-0.04,0.48,0.86,-1.17,1351.31,1484.16
-3.91,11.86,2.19,0.06,-0.25,-0.56,1488.93,1507.5
-5.08,9.71,1.27,-0.06,-0.12,0.23,863.02,889.91
-4.05,8.02,0.73,-0.2,-0.08,0.39,1172.88,1603.11
-3.41,8.09,1.31,-0.11,0.26,0.19,1374.29,1692.92
-3.52,9.98,1.29,-0.18,0.05,0.23,971.04,1169.67
-4.35,12.06,0.8,-0.37,-0.37,0.84,759.94,839.57
-1.93,13.41,2.06,-0.84,-0.41,0.95,1063.66,1390.1
0.18,10.95,2.58,-0.81,-1.51,0.15,1038.56,1317.14
-2.36,6.65,5.27,-0.95,-1.87,-0.89,751.6,886.1
