ax,ay,az,gx,gy,gz,mav,rms
2.73,7.02,2.65,-1.01,-3.32,0.07,621.14,776.17
-0.08,4.93,4.33,-0.85,-1.48,-0.81,575.69,708.84
1.0,3.73,4.7,-0.97,-0.29,-1.1,533.05,616.68
0.94,3.96,5.68,-0.86,-0.33,-0.6,485.1,553.81
1.45,4.71,7.19,-0.07,0.45,0.15,468.14,560.65
0.58,2.74,6.73,0.63,1.2,0.61,445.06,555.66
-1.62,5.27,5.49,0.94,0.6,1.38,474.05,605.69
1.0,6.89,4.22,0.58,4.12,0.7,666.27,948.05
-1.38,6.93,3.96,0.75,3.74,0.16,624.92,764.12
-3.24,10.66,1.11,0.62,2.03,-0.24,705.43,809.37
-5.23,10.32,0.23,0.93,1.41,-0.89,725.88,858.85
-4.82,12.48,-0.57,0.68,-0.6,-0.6,584.49,632.46
-4.75,11.19,-0.75,-0.04,-0.29,0.15,423.27,456.72
-3.86,8.16,-0.7,-0.44,-0.17,0.28,412.59,503.64
-3.72,8.13,-0.0,-0.39,-0.22,0.19,541.0,694.6
-4.37,9.5,0.34,-0.3,-0.69,0.28,433.68,499.8
-4.93,12.38,0.78,-0.45,-0.89,0.64,485.38,635.47
-1.41,12.58,1.93,-1.09,-4.32,1.02,810.16,1202.69
0.02,9.69,3.36,-1.04,-2.65,0.32,725.26,946.14
