ax,ay,az,gx,gy,gz,mav,rms
1.16,5.49,5.06,-0.79,-0.52,-0.88,784.24,915.25
2.16,5.36,4.56,-0.92,-0.97,-0.95,666.99,734.42
1.55,3.35,6.48,-0.84,-0.51,-0.57,556.75,624.06
2.74,4.61,6.52,-0.02,0.02,0.33,515.89,567.59
2.74,4.45,6.89,0.47,0.72,0.66,571.61,761.83
2.0,4.03,6.26,0.96,2.62,0.92,823.18,1179.54
3.42,6.59,3.79,0.71,1.7,1.07,1095.49,1548.77
0.74,6.48,4.02,0.44,2.14,0.42,952.67,1211.89
-1.71,8.18,1.78,0.85,5.97,-0.09,762.42,832.66
-2.47,11.94,3.17,0.49,0.9,-0.53,922.2,1107.58
-1.23,12.87,2.89,0.66,-0.24,-0.41,748.49,865.79
-2.62,11.03,1.17,0.15,-0.38,0.04,1607.39,1897.36
-2.19,8.84,1.1,-0.17,-0.03,0.18,1259.15,1418.35
-2.52,9.01,1.32,-0.05,0.13,0.17,989.95,1090.31
-3.19,9.22,1.93,-0.09,-0.28,0.12,989.47,1131.31
-3.23,8.73,2.32,-0.19,-0.57,0.03,1225.87,1516.79
-2.51,8.51,2.39,-0.22,-0.29,-0.1,1338.81,1548.48
-2.85,8.85,2.73,-0.18,-0.33,-0.13,1341.11,1490.06
-2.24,8.73,2.72,-0.11,-0.27,0.02,1345.37,1484.22
-1.84,8.2,2.62,-0.12,-0.16,-0.09,1284.75,1438.54
