ax,ay,az,gx,gy,gz,mav,rms
2.55,10.01,1.01,0.16,-0.06,0.35,607.66,702.85
2.8,9.34,1.09,-0.07,-0.02,0.18,535.05,595.58
3.39,9.95,1.1,-0.32,-0.18,-0.11,512.34,576.28
2.45,10.48,1.67,-0.61,0.52,-0.57,476.57,523.85
1.67,10.16,3.18,-0.46,0.35,-0.63,431.78,479.75
1.43,10.96,3.39,-0.1,0.09,-0.18,478.16,575.36
0.78,10.17,3.02,-0.01,0.34,0.07,597.26,757.51
1.53,9.78,2.44,0.02,0.26,0.19,615.14,750.61
1.41,11.57,2.61,0.2,0.19,0.43,511.54,578.31
2.76,11.51,2.94,0.28,-0.1,0.52,444.85,491.43
2.17,11.1,2.76,0.19,-0.47,0.34,376.68,429.86
1.93,10.36,1.85,0.04,-0.63,-0.02,456.23,556.33
1.6,7.43,1.66,-0.31,-0.33,-0.63,668.61,851.03
1.3,7.54,1.2,-0.56,-0.45,-0.85,1139.73,1505.09
-2.04,7.93,3.23,-0.32,0.28,-0.76,672.2,802.22
-2.66,7.3,4.13,-0.12,0.28,-0.03,600.97,706.4
-1.14,8.38,3.42,-0.01,0.22,0.4,597.62,694.0
-1.75,6.8,3.17,0.2,0.31,1.02,566.91,640.31
0.4,7.85,2.73,0.28,1.01,1.36,569.37,658.4
0.72,7.47,2.42,0.18,0.04,1.11,604.16,771.46
0.12,9.49,2.01,0.17,0.09,0.79,638.62,795.99
