ax,ay,az,gx,gy,gz,mav,rms
2.48,8.89,1.67,0.28,0.38,1.15,533.83,651.8
2.77,8.73,2.15,0.11,0.11,0.68,606.05,749.03
3.0,9.44,1.96,0.13,0.02,0.32,559.21,653.03
2.5,9.32,1.8,0.03,0.04,0.06,510.09,574.98
2.4,9.34,1.36,-0.23,0.32,-0.17,484.48,544.32
2.13,9.77,2.98,-0.26,0.03,-0.42,415.73,476.25
0.82,11.05,2.9,-0.33,0.12,-0.39,403.57,456.82
1.14,10.54,2.79,-0.52,0.52,-0.33,446.94,525.34
1.72,9.84,3.76,-0.25,0.26,-0.09,551.17,698.53
0.6,9.16,3.34,0.07,0.07,0.14,658.4,854.96
1.24,9.6,3.32,0.07,-0.09,0.18,573.02,715.0
1.96,11.49,3.79,0.35,-0.16,0.4,501.42,555.66
3.29,12.34,2.74,0.51,-0.45,0.71,429.32,486.39
1.84,10.53,2.77,0.2,-0.55,0.44,385.74,442.81
2.34,8.44,2.76,-0.05,-0.62,-0.23,637.34,860.38
2.32,6.92,1.87,-0.36,-0.53,-0.97,856.15,1159.8
1.42,5.99,2.08,-0.47,-0.34,-1.46,905.26,1095.9
-0.48,8.32,1.94,-0.6,-0.13,-1.38,763.29,972.77
-1.56,6.76,2.14,-0.4,0.36,-0.88,657.09,804.02
-1.62,8.11,3.06,-0.34,-0.2,0.07,518.56,598.54
-0.66,8.2,2.43,-0.14,0.31,0.6,554.97,633.64
-0.53,6.58,4.02,0.15,0.23,1.05,492.62,559.26
0.23,8.02,3.9,0.49,0.39,1.22,493.93,572.54
