ax,ay,az,gx,gy,gz,mav,rms
10.92,-2.09,-0.35,-0.22,0.03,-0.06,496.39,698.1
10.72,-1.53,-0.1,-0.1,0.01,-0.47,366.97,432.26
11.84,-0.7,-0.79,-0.11,-0.04,-1.16,591.09,827.63
11.18,0.38,-1.2,0.02,0.31,-1.57,656.87,895.91
9.38,2.28,-0.86,-0.2,0.36,-1.8,662.61,830.31
8.96,3.47,-0.67,-0.29,0.34,-1.8,711.76,850.82
7.63,5.35,-0.51,-0.32,0.12,-1.71,603.08,738.64
6.47,6.58,-0.06,-0.48,0.21,-1.66,644.9,848.41
4.62,7.44,0.42,-0.53,0.16,-1.59,809.71,1125.67
3.66,7.86,0.92,-0.48,0.45,-1.47,748.06,997.84
1.93,8.51,2.88,-0.21,0.16,-1.2,651.96,791.35
1.09,9.05,2.94,0.03,0.07,-0.77,770.59,1007.52
0.21,9.12,1.36,0.11,0.16,-0.52,770.59,1007.52
0.06,9.6,1.94,0.14,-0.1,-0.28,564.76,667.14
-0.16,9.43,1.1,-0.03,-0.2,-0.03,483.81,567.6
-0.17,9.41,0.94,-0.1,-0.01,0.31,467.5,528.21
0.26,9.08,1.11,-0.19,0.51,0.77,338.39,387.41
1.24,9.73,1.88,-0.18,0.69,0.88,303.49,379.77
1.6,8.74,2.36,-0.3,-0.13,1.1,330.84,520.78
3.01,7.93,2.54,-0.07,-0.45,1.25,330.84,520.78
5.24,7.47,1.68,-0.02,-0.3,1.4,322.34,426.44
5.62,7.07,0.92,0.08,-0.17,1.47,480.04,866.39
8.13,6.03,0.91,0.29,0.04,1.62,545.55,964.16
9.02,5.39,0.78,0.19,-0.2,1.38,507.1,662.31
9.45,5.03,0.28,0.1,-0.45,1.07,507.1,662.31
9.11,3.02,-0.46,-0.01,-0.29,1.15,450.86,679.18
9.14,1.36,-1.1,0.17,-0.21,1.26,665.58,941.76
10.24,0.46,-1.06,0.21,-0.04,1.21,634.23,950.78
10.51,0.01,-1.15,0.07,0.28,1.13,623.35,770.72
10.61,-1.14,-0.63,0.09,-0.13,1.17,534.33,768.56
12.07,-2.21,-1.59,-0.05,-0.54,0.65,551.33,804.29
11.27,-2.58,-2.01,-0.23,0.08,-0.01,423.21,504.15
9.81,-2.21,-1.44,-0.11,0.51,-0.23,374.63,437.33
9.62,-1.67,-0.85,-0.04,0.27,-0.08,303.05,371.43
10.31,-1.84,-0.58,-0.3,-0.02,0.02,380.48,485.3
10.33,-1.53,-0.64,-0.4,0.23,-0.09,339.88,417.7
9.92,-1.64,-0.21,-0.19,0.24,0.03,282.16,345.45
9.97,-1.98,-0.37,-0.12,0.09,0.14,240.51,268.42
10.05,-1.88,-0.19,-0.16,0.14,0.04,285.92,380.56
10.11,-1.77,-0.39,-0.09,0.11,-0.0,256.34,299.41
