ax,ay,az,gx,gy,gz,mav,rms
9.86,-2.97,-0.69,-0.03,-0.04,0.02,198.81,237.68
10.01,-2.91,-0.6,-0.05,-0.03,-0.01,162.85,191.3
10.37,-2.82,-0.89,-0.14,-0.09,-0.12,314.63,442.09
9.98,-2.69,-1.12,-0.19,-0.03,-0.21,346.57,458.66
9.28,-2.54,-0.79,-0.07,0.18,-0.12,347.67,513.26
9.61,-2.27,-0.39,-0.12,0.11,0.11,330.34,442.26
9.56,-2.39,-0.82,-0.08,-0.03,0.13,330.34,442.26
10.02,-2.47,-0.73,-0.07,-0.04,0.08,261.22,319.53
9.95,-2.71,-0.94,-0.01,0.02,0.02,243.61,306.98
9.82,-2.6,-0.99,-0.07,0.02,0.06,255.49,335.11
9.77,-2.73,-1.01,-0.1,0.02,0.07,287.36,381.27
10.14,-2.75,-0.78,-0.1,0.05,0.04,418.23,581.26
11.05,-2.98,-1.18,-0.22,-0.1,-0.17,356.51,456.65
11.93,-2.59,-0.64,0.0,-0.12,-0.61,597.44,759.61
13.11,-2.24,-1.37,0.07,0.02,-1.2,909.31,1281.96
11.36,-0.13,-0.9,-0.14,0.26,-2.06,740.12,969.48
9.02,1.29,-0.97,-0.18,0.36,-2.06,534.81,610.44
8.28,2.57,-0.69,-0.1,0.19,-1.88,548.28,661.06
7.9,5.29,-0.44,-0.23,0.12,-1.64,527.41,602.88
7.35,6.71,-0.13,-0.36,0.22,-1.52,664.05,951.18
5.44,7.75,0.45,-0.46,0.18,-1.36,619.31,838.35
4.16,8.34,0.48,-0.35,-0.02,-1.28,670.57,865.1
2.87,8.65,0.71,-0.37,0.18,-1.19,503.07,621.94
1.94,9.08,1.67,-0.29,0.03,-0.91,634.8,840.9
0.93,9.2,1.73,-0.26,-0.28,-0.62,439.55,507.7
1.1,9.4,1.6,-0.29,-0.17,-0.4,521.87,770.18
0.65,9.43,1.83,-0.37,0.1,-0.2,526.59,733.69
0.23,9.54,2.58,-0.29,-0.25,-0.04,408.6,486.22
0.84,9.42,2.33,-0.11,0.13,0.14,316.01,350.5
0.23,8.54,2.75,0.07,0.57,0.61,271.35,318.09
1.0,8.75,2.55,0.34,0.52,1.22,275.79,385.43
2.78,7.62,1.73,0.45,0.31,1.46,369.41,639.43
4.2,7.85,1.64,0.34,0.12,1.67,264.8,306.36
4.95,7.14,1.45,0.28,-0.46,1.93,270.96,327.53
8.3,5.41,0.4,0.48,-1.06,2.04,434.97,678.43
9.73,4.02,-1.38,0.29,-0.09,1.71,682.46,1083.15
10.18,3.36,-0.64,0.17,0.17,1.5,500.4,659.34
10.47,2.31,-1.2,0.19,-0.28,1.3,438.53,560.83
10.08,0.51,-1.82,-0.03,0.19,1.44,594.4,798.25
10.03,0.02,-0.91,0.01,0.18,1.54,480.14,608.32
11.13,-2.28,-1.17,-0.11,0.06,1.51,674.46,973.75
11.6,-3.23,-0.66,-0.18,-0.07,0.58,370.97,414.3
10.77,-3.29,-0.74,0.07,-0.03,0.16,285.89,313.84
9.96,-3.22,-0.86,-0.03,0.39,-0.18,275.45,322.28
9.47,-2.94,-0.81,-0.16,0.16,-0.09,184.78,207.34
10.05,-2.61,-0.92,-0.15,-0.0,0.01,226.5,308.99
9.98,-2.71,-0.16,-0.28,0.31,-0.07,188.75,226.5
9.64,-2.75,-0.16,-0.32,0.36,-0.07,232.15,318.02
