ax,ay,az,gx,gy,gz,mav,rms
10.93,-2.14,-0.48,-0.11,0.09,-0.2,527.98,783.74
11.72,-1.48,-0.46,-0.07,-0.02,-0.7,454.96,569.21
11.76,-0.5,-0.84,-0.16,0.09,-1.22,534.62,746.73
10.32,0.72,-0.67,-0.28,0.25,-1.46,698.91,1017.29
8.64,2.32,0.2,-0.31,0.47,-1.25,551.91,770.34
8.8,3.08,0.3,-0.28,0.46,-1.04,498.25,647.38
8.8,4.22,0.68,-0.22,0.11,-0.86,688.53,868.93
8.78,4.18,0.62,-0.26,0.02,-0.88,804.63,1090.07
8.03,4.88,0.96,-0.31,0.17,-0.91,670.16,887.45
8.15,6.63,0.8,-0.24,0.1,-1.14,660.37,861.3
7.27,6.58,1.33,-0.29,0.2,-1.25,622.07,774.09
5.14,7.73,1.61,-0.22,0.13,-1.21,583.36,754.45
4.54,8.22,1.86,-0.21,0.18,-1.14,1088.15,1451.62
3.44,8.33,1.93,-0.21,0.29,-1.12,782.14,949.6
1.73,8.48,1.92,-0.11,0.09,-1.11,878.22,1131.1
0.45,8.71,2.13,-0.19,0.06,-0.96,872.15,1126.52
-0.49,9.31,1.94,-0.14,-0.28,-0.72,673.28,798.62
-1.15,9.61,2.13,-0.16,-0.32,-0.36,711.95,954.39
-0.84,9.35,1.87,-0.1,-0.22,-0.28,544.8,703.86
-0.78,9.19,2.14,-0.03,0.25,0.26,437.24,483.46
-0.91,9.29,2.57,-0.04,0.38,0.52,471.73,572.62
-0.2,9.18,1.93,0.08,0.51,1.01,266.65,312.69
0.84,9.11,2.07,0.08,0.59,1.17,295.47,388.1
1.59,8.43,2.15,0.18,0.49,1.44,345.79,535.22
4.09,6.91,1.81,0.18,-0.17,1.88,462.69,758.12
6.2,6.91,0.75,0.31,-0.46,1.89,481.99,713.92
7.94,6.49,0.33,0.15,-0.28,1.8,481.99,713.92
9.33,5.65,-0.58,0.13,-0.33,1.54,396.09,559.57
10.03,3.37,-0.74,0.02,0.01,1.19,552.27,772.27
9.65,2.09,-0.54,0.12,-0.16,1.03,489.92,656.34
10.04,1.7,-0.81,0.14,-0.16,1.04,489.92,656.34
11.28,0.19,-1.18,0.08,0.07,0.79,447.63,526.05
10.71,-0.0,-0.39,0.04,-0.11,0.66,447.63,526.05
10.53,-0.04,-0.85,0.02,-0.08,0.59,514.74,762.92
10.6,-1.46,-0.76,0.05,0.03,1.14,378.86,513.66
11.54,-2.7,-1.41,0.17,-0.26,0.15,404.91,683.81
10.99,-1.29,-1.57,-0.07,0.38,-0.34,472.9,752.53
