ax,ay,az,gx,gy,gz,mav,rms
9.93,-2.67,-0.55,-0.12,-0.03,-0.02,234.6,318.2
9.63,-2.98,-0.41,-0.0,-0.03,0.01,210.42,281.53
10.07,-3.1,-0.83,0.03,-0.03,-0.07,349.2,530.39
10.74,-2.66,-1.02,0.0,-0.06,-0.39,295.34,390.06
11.37,-1.94,-1.04,-0.04,0.03,-0.87,500.6,724.51
10.59,-1.28,-1.03,-0.15,0.14,-1.05,503.99,719.47
10.55,-0.78,-0.66,-0.15,0.16,-1.1,503.99,719.47
9.71,0.76,-0.6,-0.24,0.33,-1.13,546.02,700.31
9.39,1.83,-0.0,-0.19,0.05,-1.12,647.41,961.07
9.57,3.56,0.15,-0.26,0.08,-1.09,702.1,916.92
8.96,4.37,0.25,-0.35,-0.01,-1.11,782.31,1007.89
8.58,5.59,0.48,-0.33,-0.02,-1.03,524.64,709.9
7.9,5.72,0.56,-0.29,0.0,-1.04,734.59,962.67
7.15,6.96,0.23,-0.38,0.14,-1.0,885.94,1173.73
6.08,7.17,0.7,-0.38,-0.21,-1.05,865.77,1184.08
5.98,7.93,0.54,-0.42,0.03,-0.94,783.56,914.25
4.84,8.39,1.22,-0.27,-0.2,-0.7,729.07,928.71
3.6,7.87,1.61,-0.34,-0.08,-0.85,707.06,925.79
2.17,7.97,2.19,-0.39,-0.19,-0.5,861.49,1084.86
1.42,8.61,2.94,-0.22,-0.13,0.05,622.56,697.12
2.08,8.76,2.91,0.06,0.18,0.72,574.47,714.03
3.86,7.98,2.0,0.3,0.49,1.1,480.78,534.38
4.7,7.56,1.46,0.31,0.41,1.38,441.84,560.54
6.72,6.87,0.89,0.22,0.02,1.4,447.97,640.37
7.84,5.51,1.33,0.11,-0.14,1.28,546.58,795.81
8.75,5.28,0.74,0.15,-0.29,1.16,546.58,795.81
9.45,4.76,0.47,0.09,-0.01,0.94,560.53,762.92
9.21,4.39,1.04,0.04,0.14,0.93,609.63,918.8
9.48,2.72,0.59,0.18,-0.08,0.8,739.84,1107.46
9.24,1.76,0.67,0.27,-0.07,0.89,475.74,577.28
10.3,0.99,0.67,0.38,-0.26,0.87,582.66,951.28
10.13,0.25,-0.17,0.61,-0.16,0.76,655.93,989.39
10.18,-0.2,-0.28,0.57,-0.13,0.74,383.74,432.3
10.58,-0.43,-0.96,0.64,-0.21,0.83,499.93,723.07
10.86,-1.56,-1.74,0.27,-0.04,0.67,324.45,371.02
10.59,-2.17,-1.5,0.01,0.19,0.36,460.62,687.72
10.54,-2.43,-0.88,-0.04,0.1,0.18,497.41,845.03
9.91,-2.49,-0.62,-0.06,0.15,0.0,413.54,566.81
