ax,ay,az,gx,gy,gz,mav,rms
10.17,0.64,0.48,-0.05,0.17,-0.02,0.0,0.0
10.27,0.6,0.83,-0.04,-0.05,0.01,0.0,0.0
10.02,0.74,0.82,-0.07,0.03,-0.0,0.0,317.42
10.19,0.77,0.74,-0.14,0.07,0.02,0.0,0.0
9.99,0.74,0.76,-0.12,0.11,0.01,0.0,0.0
10.12,0.59,0.85,-0.11,0.04,0.03,0.0,0.0
9.86,0.84,0.8,-0.07,0.1,0.0,0.0,0.0
10.66,0.76,0.99,-0.05,0.03,-0.08,0.0,324.15
10.41,1.19,0.7,-0.05,-0.0,-0.19,0.0,368.66
12.0,1.27,0.69,-0.12,-0.18,-0.67,541.69,850.4
11.65,1.58,0.63,-0.22,0.07,-1.57,603.85,802.71
9.47,3.41,0.29,-0.66,-0.24,-2.37,497.73,659.12
8.25,4.5,1.14,-1.04,-0.38,-2.64,460.39,560.46
9.35,6.3,0.85,-1.13,-0.59,-3.59,982.5,1331.74
1.21,5.17,1.57,-1.53,-0.88,-3.57,1029.8,1356.81
-0.04,4.0,4.83,-1.47,-0.95,-3.59,812.89,1059.92
-5.5,7.16,4.34,-0.58,-0.39,-1.46,1308.55,1670.46
-7.94,6.95,1.02,1.0,1.92,1.96,836.92,905.04
-4.26,6.11,-0.29,0.91,0.61,3.27,616.81,656.91
0.79,6.64,-0.73,0.92,0.13,3.81,450.64,497.33
