ax,ay,az,gx,gy,gz,mav,rms
8.75,2.94,0.6,0.37,0.26,1.95,370.66,459.78
10.49,2.37,0.57,0.12,-0.46,1.56,314.65,365.03
12.25,1.1,0.38,0.21,0.03,1.2,317.3,390.96
12.18,0.72,-0.06,-0.17,0.32,0.41,320.18,404.73
9.8,0.66,1.78,-0.07,0.27,-0.07,0.0,0.0
10.54,0.5,0.84,-0.05,0.14,-0.04,0.0,0.0
10.33,0.66,1.18,-0.07,0.12,-0.09,0.0,0.0
10.19,0.79,0.96,-0.02,-0.12,-0.11,0.0,0.0
9.76,1.27,0.79,-0.1,0.3,-0.09,0.0,0.0
9.92,0.84,1.83,-0.05,0.05,-0.01,0.0,0.0
13.36,1.1,0.86,-0.11,-0.1,-0.58,431.55,622.6
11.8,1.94,0.84,-0.23,0.08,-1.68,405.11,534.67
10.19,2.96,0.17,-0.49,-0.2,-1.99,731.23,1212.9
9.88,4.06,-0.11,-0.97,-0.39,-2.77,621.23,793.24
7.09,5.73,0.62,-1.24,-1.04,-3.0,977.6,1334.39
3.57,5.38,1.32,-1.88,-0.58,-3.45,875.52,1117.63
-1.41,6.66,4.96,-1.08,-0.47,-1.99,743.58,946.27
-1.49,6.82,4.9,-0.85,-0.33,-1.7,1087.33,1404.95
-2.61,6.9,5.64,0.74,0.61,1.82,789.21,864.83
-0.6,7.01,4.36,1.08,0.64,2.57,537.29,585.47
