ax,ay,az,gx,gy,gz,mav,rms
10.21,0.27,0.25,-0.07,0.04,-0.01,0.0,0.0
11.55,0.02,0.7,-0.05,0.02,-0.22,512.57,949.73
12.15,0.91,-0.54,0.07,-0.23,-1.19,0.0,412.53
9.88,2.07,-0.37,-0.36,0.21,-1.51,421.22,571.91
10.76,3.12,0.03,-0.49,-0.05,-1.81,424.53,676.77
9.34,4.53,-0.57,-0.72,-0.18,-2.37,537.85,836.13
7.04,5.94,-0.1,-0.98,-0.65,-2.64,585.83,959.07
4.36,7.82,0.48,-1.31,-1.44,-2.74,870.05,1244.56
0.69,4.74,3.28,-1.61,-0.81,-2.86,836.62,1224.04
-0.64,7.69,4.05,-1.05,-0.88,-1.92,842.97,1127.15
-3.07,7.65,5.13,-0.64,-0.13,-0.7,1019.73,1337.36
-2.06,8.44,5.04,-0.36,0.25,-0.41,1006.9,1208.5
-0.43,8.59,4.28,-0.12,0.2,-0.07,807.24,1015.81
-1.74,8.92,4.16,0.42,0.17,0.96,691.65,954.1
-4.58,6.93,5.17,0.81,1.71,1.85,431.84,498.6
0.29,6.24,2.96,1.36,1.82,3.72,394.36,490.93
