ax,ay,az,gx,gy,gz,mav,rms
8.41,4.73,0.34,0.46,-0.27,1.47,416.25,567.44
9.0,3.37,-0.03,0.16,-0.33,1.59,357.55,422.89
10.33,2.15,0.53,0.19,-0.22,1.45,315.31,381.62
13.13,1.66,-0.57,-0.03,-0.1,0.6,0.0,330.24
9.45,2.01,0.5,-0.07,0.41,-0.09,0.0,0.0
11.05,1.64,-0.1,-0.09,-0.06,0.1,0.0,0.0
9.48,1.61,0.2,-0.09,0.09,0.01,0.0,0.0
10.22,1.59,0.45,-0.06,0.1,-0.01,0.0,0.0
9.91,1.73,0.37,-0.04,0.08,0.03,0.0,0.0
9.93,1.59,0.48,-0.05,0.07,0.03,0.0,0.0
10.11,1.67,0.47,-0.07,0.1,-0.02,0.0,371.19
10.18,1.88,0.39,-0.03,0.09,-0.1,0.0,437.15
12.08,2.03,0.45,-0.07,-0.11,-0.65,548.32,831.0
11.71,2.66,-0.39,-0.24,0.22,-1.4,325.54,427.8
10.11,3.86,-0.23,-0.55,-0.28,-1.89,584.98,860.42
9.15,5.33,-0.44,-0.87,-0.24,-2.46,578.18,819.71
6.61,7.37,0.52,-1.08,-1.08,-2.89,581.4,814.73
4.66,7.64,-0.83,-1.57,-2.82,-3.3,936.28,1362.21
-0.52,8.37,2.97,-1.43,-1.11,-1.97,835.57,1071.17
-0.04,7.15,5.14,-1.08,0.2,-1.79,1109.09,1430.84
-2.85,7.72,5.45,0.05,0.44,0.34,793.99,924.69
-0.99,8.36,4.39,0.35,0.37,0.97,620.41,670.75
-2.7,6.15,4.32,0.85,0.71,2.37,372.06,420.02
0.33,6.94,3.59,1.16,0.73,3.24,308.31,393.74
