ax,ay,az,gx,gy,gz,mav,rms
10.18,0.33,0.52,-0.06,0.01,0.04,376.24,464.04
11.14,0.31,0.68,0.02,-0.06,-0.17,451.93,547.05
10.84,0.78,-0.08,0.04,-0.32,-0.59,419.97,507.55
12.19,1.44,-0.69,-0.22,-0.18,-1.14,695.88,1037.3
12.05,2.54,-1.21,-0.49,0.06,-1.94,598.01,748.07
9.71,3.75,-0.56,-0.69,-0.17,-2.55,693.15,904.08
7.24,5.59,-0.16,-0.96,-0.39,-2.75,967.56,1321.2
4.12,6.39,0.61,-1.21,-0.74,-2.81,775.53,987.66
2.24,6.04,1.98,-1.35,0.19,-2.84,919.66,1138.41
-2.32,7.44,3.64,-0.72,-0.02,-1.8,786.74,942.59
-3.9,8.05,3.97,-0.45,-0.2,-1.04,909.96,1187.15
-4.62,8.57,3.98,-0.26,-0.21,-0.23,786.01,968.55
-2.89,8.54,3.83,-0.19,0.0,-0.06,727.54,966.11
-3.71,8.17,4.76,0.08,0.44,0.44,636.03,760.12
-5.57,7.21,4.92,0.46,1.3,0.97,605.33,707.31
-1.81,7.27,3.27,0.33,0.81,1.13,697.02,897.0
-4.3,2.72,4.92,1.89,0.42,4.6,463.3,529.3
