ax,ay,az,gx,gy,gz,mav,rms
10.32,0.58,0.63,-0.05,0.03,-0.02,1063.83,1232.9
10.65,0.66,0.4,-0.08,0.06,-0.22,1240.29,1436.32
9.88,1.03,0.38,-0.1,-0.03,-0.22,1262.4,1446.35
12.29,1.24,-0.14,-0.19,0.04,-0.65,1281.08,1458.61
11.26,1.54,0.5,-0.3,0.69,-1.6,1072.38,1226.38
9.52,3.34,0.67,-0.39,0.11,-1.79,949.27,1136.71
10.87,4.49,-0.21,-0.68,-0.23,-2.24,914.09,1048.6
8.64,5.68,0.55,-1.06,-0.17,-3.11,1042.87,1280.01
0.73,5.26,2.22,-1.35,-0.73,-3.2,921.73,1130.75
-1.65,6.42,3.67,-1.28,-0.34,-2.41,841.81,1041.02
-0.98,7.27,4.53,-0.95,-0.29,-1.49,909.22,1185.81
-3.43,7.18,6.39,-0.59,-0.05,-1.02,1209.55,1481.45
-0.97,7.65,4.28,1.37,1.23,2.08,816.22,895.7
-0.01,7.22,2.04,1.28,1.06,2.84,525.41,595.07
