ax,ay,az,gx,gy,gz,mav,rms
7.21,-7.04,-1.64,-0.08,0.06,0.04,120.78,201.64
7.28,-7.04,-1.7,-0.05,0.03,0.05,120.78,201.64
7.26,-7.04,-1.58,-0.02,0.04,0.05,152.37,226.85
7.19,-7.08,-1.54,-0.07,0.05,0.03,122.6,175.49
7.17,-7.04,-1.48,-0.06,0.06,0.02,115.49,149.71
7.2,-7.06,-1.56,-0.06,0.05,0.03,133.57,210.37
7.2,-7.07,-1.59,-0.06,0.04,0.04,98.1,121.51
7.22,-7.02,-1.52,-0.07,0.05,0.01,122.11,176.56
7.23,-7.01,-1.48,-0.06,0.04,0.03,118.68,169.62
7.23,-7.06,-1.53,-0.07,0.04,0.03,115.25,159.75
7.27,-7.09,-1.56,-0.08,0.01,-0.03,80.64,94.21
7.89,-7.26,-1.7,-0.1,-0.12,-0.25,167.34,272.27
8.36,-7.22,-2.07,-0.06,-0.15,-0.67,421.17,619.34
8.64,-6.26,-2.32,-0.12,0.2,-0.99,518.97,807.24
9.37,-5.28,-1.2,-0.48,0.71,-1.12,445.98,661.79
8.73,-3.62,-1.19,-0.45,0.6,-1.05,564.91,725.96
9.49,-2.88,-0.56,-0.32,0.04,-0.89,501.84,598.78
9.81,-2.36,-0.93,-0.14,-0.21,-0.94,711.19,957.76
10.74,-0.6,-0.72,-0.03,0.33,-0.94,565.56,652.91
10.44,0.06,-0.34,0.12,0.1,-1.0,740.92,946.76
9.63,1.02,-0.98,0.24,0.05,-1.12,870.62,1160.01
9.45,2.2,-1.1,0.1,0.42,-1.03,870.62,1160.01
9.13,3.79,-0.33,0.16,0.24,-0.98,901.59,1203.26
9.23,4.08,-0.3,0.03,0.05,-0.92,901.59,1203.26
9.1,5.04,-0.1,-0.15,-0.03,-0.95,523.69,612.23
7.94,5.26,-0.15,-0.04,0.02,-0.8,480.79,557.34
8.07,6.8,0.44,0.01,-0.18,-0.99,574.83,768.3
6.49,6.99,-0.34,-0.04,-0.03,-1.09,446.62,616.59
5.53,7.86,-0.93,0.07,0.25,-1.08,489.7,579.03
4.5,8.24,-0.36,0.23,0.03,-0.9,394.67,523.93
3.77,8.72,-1.36,0.01,0.05,-0.73,343.51,422.35
3.45,9.53,-0.98,-0.08,-0.15,-0.65,343.51,422.35
3.0,9.23,-0.97,-0.24,-0.42,-0.72,548.94,796.48
2.27,9.55,-0.06,-0.29,-0.52,-0.67,533.0,735.08
0.98,9.7,-0.46,-0.33,0.02,-0.28,925.93,1283.11
0.22,10.11,-0.03,-0.23,0.0,0.06,588.28,848.72
0.62,9.89,0.52,-0.15,-0.03,0.15,565.41,647.53
1.85,9.47,0.04,-0.02,0.16,0.22,536.89,654.69
1.94,9.62,0.12,0.07,0.25,0.19,660.98,991.15
2.05,9.56,-0.36,0.09,0.17,0.16,425.87,502.28
1.9,9.52,-0.29,0.06,0.1,0.13,447.67,513.21
1.88,9.69,-0.61,0.11,0.21,0.14,351.23,406.09
1.71,9.52,-0.64,0.12,0.34,0.26,302.96,353.05
2.17,9.51,-1.05,-0.07,0.21,0.67,252.68,285.21
2.74,9.28,-0.96,-0.12,0.24,0.86,242.16,281.78
3.74,8.94,-0.47,-0.12,0.11,1.07,551.49,783.4
5.22,8.56,-1.05,-0.15,0.01,1.15,542.49,896.09
6.01,7.09,-0.31,-0.17,-0.12,1.15,611.18,941.93
7.13,6.99,-0.73,-0.14,-0.14,1.01,614.01,897.58
7.38,6.33,-0.73,-0.13,0.27,1.21,561.26,767.55
8.2,4.92,-0.03,-0.15,0.1,1.33,555.41,779.1
9.04,3.74,-0.46,-0.12,-0.22,1.38,625.38,904.65
10.53,2.18,-1.05,-0.12,-0.18,1.14,536.55,708.68
9.79,1.51,-1.32,-0.15,0.16,1.16,504.07,642.06
10.51,0.21,-0.97,-0.16,-0.41,1.15,567.44,818.31
10.94,-0.79,-1.18,-0.21,-0.35,1.14,576.45,704.68
9.23,-2.31,-1.21,-0.05,0.19,1.15,671.74,927.0
9.35,-2.96,-1.1,-0.06,0.11,1.22,544.52,730.91
9.58,-4.5,-0.65,0.0,-0.63,1.17,693.7,954.83
9.35,-5.26,-1.56,0.08,-0.64,1.0,632.65,883.03
8.59,-5.9,-1.77,0.12,-0.19,0.58,499.0,605.76
8.06,-5.99,-2.32,0.14,-0.0,0.46,499.0,605.76
7.53,-6.27,-2.34,0.06,0.2,0.51,413.4,520.08
7.78,-6.9,-1.99,0.0,0.15,0.41,344.13,419.2
7.74,-7.02,-2.14,-0.05,-0.15,-0.04,340.36,421.44
7.45,-6.67,-2.36,-0.02,0.02,-0.17,316.45,370.37
7.35,-6.59,-1.7,-0.05,0.28,0.06,453.82,758.08
7.58,-6.79,-1.42,-0.13,0.01,0.09,453.82,758.08
7.56,-6.79,-1.73,-0.1,-0.02,0.04,266.01,347.52
7.53,-6.77,-1.66,-0.03,0.16,0.02,352.57,571.33
7.35,-6.85,-1.41,-0.03,0.14,0.01,303.14,407.38
