ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
5.34,8.2,1.13,-0.05,0.26,0.06,860.39,1017.55,0,2,1
5.1,8.37,1.07,0.01,-0.07,0.16,920.26,1082.19,0,2,1
1.79,8.26,0.44,-0.62,-0.14,-2.34,1051.64,1284.59,0,2,1
-6.43,6.45,3.07,-0.16,0.05,0.2,874.58,1053.89,0,2,1
2.62,9.65,1.33,0.7,0.08,1.5,622.14,748.79,0,2,1
6.16,6.76,0.68,-0.01,0.19,-0.4,715.92,851.14,0,2,1
6.04,7.66,1.17,-0.07,0.08,-0.06,875.9,917.63,0,2,1
4.36,9.0,0.7,-0.27,0.01,-1.96,1027.78,1229.74,0,2,1
-6.26,6.43,3.24,-0.27,0.14,0.14,812.55,967.2,0,2,1
1.89,9.54,1.69,0.5,0.32,1.73,727.88,886.22,0,2,1
5.61,7.44,1.31,-0.02,0.11,-0.22,714.62,838.72,0,2,1
4.95,8.07,1.52,0.0,0.01,0.12,910.32,1021.24,0,2,1
5.87,9.54,1.29,-0.1,-0.18,-1.19,934.36,1101.99,0,2,1
-4.16,4.96,3.19,-0.42,0.45,-2.28,801.48,979.36,0,2,1
-0.67,7.52,2.1,0.5,0.42,2.78,950.44,1190.01,0,2,1
8.17,7.51,0.66,0.02,0.08,0.24,828.63,1020.81,0,2,1
6.08,7.95,0.86,-0.17,0.14,0.15,731.94,805.98,0,2,1
4.47,9.09,0.55,-0.45,0.23,-1.83,773.61,908.11,0,2,1
-4.48,6.31,3.45,-0.17,0.16,-0.96,697.79,886.31,0,2,1
1.31,8.97,2.01,0.56,0.65,1.79,1092.2,1409.51,0,2,1
7.94,7.92,0.25,-0.17,0.52,0.06,887.86,1073.18,0,2,1
5.6,8.29,1.82,-0.02,-0.11,0.04,692.32,760.56,0,2,1
7.51,9.11,0.51,-0.1,-0.51,-0.12,535.9,625.98,0,2,1
-3.25,4.94,1.26,-0.74,0.02,-2.67,980.34,1204.26,0,2,1
-1.64,7.61,1.66,0.44,0.33,2.46,883.52,1151.72,0,2,1
9.13,8.43,-0.58,0.04,0.39,0.31,827.74,970.95,0,2,1
4.96,9.0,1.19,-0.15,0.23,0.25,699.23,793.16,0,2,1
7.27,9.09,1.08,-0.16,-0.2,-0.43,552.01,644.6,0,2,1
-3.19,5.39,3.25,-0.45,-0.2,-2.45,1288.63,1570.58,1,2,1
0.03,8.9,2.75,0.44,0.3,1.97,1023.39,1241.18,0,3,1
5.14,9.11,1.01,-0.18,-0.21,0.05,967.85,1067.78,0,3,1
4.28,8.61,1.36,-0.18,0.04,0.16,649.38,731.5,0,3,1
5.22,9.86,1.75,-0.76,0.39,-0.96,537.34,634.98,0,3,1
-4.05,6.82,3.9,-0.3,-0.23,-1.89,1306.46,1576.95,1,3,1
-1.71,7.25,3.18,0.49,0.07,2.0,1093.79,1247.3,0,4,1
7.56,10.15,0.38,0.04,-0.04,0.7,887.82,1000.26,0,4,1
3.65,9.25,1.28,-0.09,-0.03,0.08,633.09,718.51,0,4,1
5.63,10.36,0.94,-0.21,-0.21,-0.48,854.15,1108.61,0,4,1
-5.54,5.91,3.26,-0.06,0.26,-0.68,1087.16,1379.17,0,4,1
2.04,9.05,1.77,0.36,0.27,1.59,1034.25,1214.26,0,4,1
4.85,8.15,0.81,0.05,0.1,-0.39,777.66,856.08,0,4,1
3.77,9.39,0.78,-0.15,0.04,0.02,515.56,590.13,0,4,1
5.71,10.9,0.61,-0.28,-0.2,-0.63,957.02,1184.39,0,4,1
-4.62,5.07,3.08,-0.3,-0.18,-1.31,1222.72,1466.2,0,4,1
