ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
.86,-2.70,7.88,-0.06,0.05,0.02,989.02,1359.59,0,0,1
-3.81,-2.82,7.91,-0.07,0.09,0.02,434.65,594.43,0,0,1
-10.97,-2.84,8.49,0.31,-2.83,4.13,589.36,851.80,0,0,1
7.19,-3.78,4.80,0.37,0.24,2.73,882.86,1103.62,0,0,1
14.09,-1.50,6.74,-0.42,-2.44,-2.19,750.38,832.61,0,0,1
-3.42,7.36,2.92,-0.41,0.32,-1.47,1012.55,1342.82,0,0,1
3.12,4.58,0.50,0.12,-0.03,3.72,869.60,1158.26,0,0,1
9.38,-3.25,6.05,0.67,0.42,0.34,1299.76,1551.17,1,0,1
9.06,-3.32,6.48,-0.33,-0.70,-0.54,824.02,933.82,0,1,1
4.19,4.24,0.53,-0.40,0.91,-3.65,844.51,1116.35,0,1,1
0.83,9.27,2.97,-0.06,-0.05,0.08,685.96,869.29,0,1,1
-0.04,6.17,1.75,0.05,-0.02,2.58,1129.64,1341.71,0,1,1
9.97,-1.65,6.44,0.50,1.79,1.88,1571.17,1773.20,1,1,1
7.22,-1.85,6.24,-0.11,0.07,-0.02,1115.18,1186.51,0,2,1
7.60,-2.07,6.34,-0.25,-0.10,-0.10,688.55,757.57,0,2,1
6.95,2.59,2.63,-0.08,0.18,-3.39,809.38,1125.07,0,2,1
-2.28,9.20,2.51,-0.07,0.02,-0.42,1065.35,1330.71,0,2,1
-0.52,9.19,2.50,-0.09,0.04,0.07,722.07,829.59,0,2,1
-2.09,8.82,3.23,0.11,0.29,0.55,535.98,628.73,0,2,1
10.63,0.22,3.80,0.21,1.61,2.39,1380.54,1708.46,1,2,1
7.83,-1.32,5.92,-0.09,-0.10,-0.04,906.90,994.24,0,3,1
7.73,-1.23,5.68,-0.09,0.07,0.03,643.65,699.43,0,3,1
12.76,-1.56,5.91,-0.45,-1.30,-1.31,420.54,461.13,0,3,1
1.21,7.19,2.30,-0.19,-0.21,-2.46,770.78,1051.74,0,3,1
-0.71,9.27,2.16,-0.01,-0.03,0.10,701.80,885.80,0,3,1
-1.03,9.27,2.13,-0.05,0.07,0.16,756.98,912.34,0,3,1
6.63,3.64,-0.18,-0.29,0.28,3.98,733.92,960.62,0,3,1
10.30,-3.45,5.44,0.25,0.71,0.72,818.29,1076.52,0,3,1
7.97,-2.60,5.23,-0.07,0.02,0.04,509.80,577.38,0,3,1
7.96,-2.59,5.03,-0.05,0.09,0.03,404.52,452.89,0,3,1
9.09,1.30,2.77,-0.26,-0.44,-3.48,428.79,596.67,0,3,1
