ax,ay,az,gx,gy,gz,mav,rms
2.55,8.45,1.41,0.36,0.48,1.1,662.6,831.39
2.24,8.26,2.04,0.23,0.59,0.75,564.66,640.07
2.82,8.72,1.62,0.28,0.11,0.59,554.07,646.44
2.72,9.51,1.27,0.1,0.25,0.25,474.77,532.53
3.37,9.61,1.22,0.05,-0.16,0.14,406.21,456.9
3.19,10.07,1.73,-0.1,0.05,0.1,411.41,463.02
3.84,9.91,2.17,-0.29,0.27,0.0,388.3,443.46
4.07,9.75,2.01,-0.26,0.44,-0.13,316.93,376.97
3.77,8.97,1.48,-0.2,0.49,-0.38,383.16,471.98
2.96,11.12,2.67,-0.13,0.07,-0.42,374.99,430.2
2.37,10.87,2.72,-0.19,-0.28,0.13,368.5,419.1
3.04,9.79,2.48,-0.07,-0.26,0.44,313.81,363.52
4.51,10.99,2.05,-0.14,-0.42,0.29,256.39,284.58
4.67,10.69,2.66,-0.11,-0.81,0.11,265.08,314.84
3.34,8.8,2.66,-0.22,-0.56,-0.39,355.21,432.31
3.29,9.01,2.32,-0.29,-0.49,-0.58,515.5,654.13
3.0,8.28,2.26,-0.58,-0.72,-1.03,458.35,559.95
1.49,6.05,2.85,-0.5,0.12,-1.3,1217.8,1697.43
-0.74,7.83,4.14,-0.31,-0.28,-0.34,665.57,781.37
-1.19,8.59,3.58,-0.12,0.04,0.0,579.34,680.65
-0.45,8.1,4.35,0.07,0.06,0.11,519.45,586.81
-1.2,8.86,3.28,0.24,0.13,0.34,522.26,591.06
-1.33,7.68,3.05,0.51,0.7,0.72,635.76,769.24
0.6,6.94,2.15,0.7,0.06,1.32,711.85,825.76
