ax,ay,az,gx,gy,gz,mav,rms
2.09,12.1,2.5,0.62,-0.35,1.2,861.96,1078.3
1.98,12.11,2.1,0.12,-0.02,1.05,1293.63,1544.99
3.75,10.5,0.54,-0.2,-0.7,0.32,1078.15,1133.87
2.44,7.71,2.52,-0.38,-0.55,-0.52,634.67,696.15
2.7,7.43,2.24,-0.14,-0.3,-0.97,414.87,478.69
1.45,7.09,1.38,-0.46,-0.03,-1.22,452.87,537.93
-0.53,6.96,1.47,-0.73,-0.12,-1.05,420.96,484.78
0.05,7.35,3.0,-0.53,-0.45,-0.58,471.96,583.99
-0.79,8.16,2.58,-0.13,0.37,-0.2,497.2,574.65
-0.62,8.67,3.03,-0.12,-0.05,0.17,544.0,647.26
-0.86,8.73,3.41,-0.03,0.11,0.21,591.79,711.49
-0.88,7.94,3.64,0.25,0.39,0.44,716.21,953.0
-0.37,7.34,2.44,0.52,0.09,0.99,692.51,874.58
1.22,7.22,1.3,0.71,0.42,1.28,632.49,732.08
1.51,7.92,1.31,0.65,1.23,1.14,657.65,771.09
3.82,8.8,0.75,0.38,0.52,0.67,589.58,628.53
3.3,10.16,0.31,0.04,-0.14,0.31,482.43,534.3
3.6,10.68,0.26,-0.45,0.11,0.02,932.92,1337.14
4.52,9.85,1.82,-0.71,0.31,-0.49,1526.79,1837.39
1.05,10.83,1.9,-0.45,-0.03,-0.49,1340.31,1592.87
-0.43,9.79,2.98,-0.3,-0.11,0.01,1236.7,1427.69
0.39,9.56,2.74,-0.06,0.02,0.24,1162.86,1349.61
