mean_ax,std_ax,min_ax,max_ax,mean_ay,std_ay,min_ay,max_ay,mean_az,std_az,min_az,max_az,mean_gx,std_gx,min_gx,max_gx,mean_gy,std_gy,min_gy,max_gy,mean_gz,std_gz,min_gz,max_gz,mean_mav,std_mav,min_mav,max_mav,mean_rms,std_rms,min_rms,max_rms,label
0.7983024246195465,0.10064844774672996,0.7881471389645777,0.025039836102890956,0.44036051906189494,0.6878486807226317,0.22615803814713903,0.6404958677685946,0.5605050446678324,0.07104876040397268,0.6919691969196918,0.34881756756756754,0.40119036406997116,0.13216095841442013,0.8211920529801325,0.1504424778761062,0.6627779013090785,0.2610490895928221,0.7975460122699386,0.34507042253521125,0.1614122620398637,0.40710855838422755,0.6260162601626016,0.33653846153846156,947.6074074074072,272.11521877229006,463.55,1482.38,1143.9724074074074,285.2204176510483,570.23,1642.56,1
0.8397451164767562,0.0785836867234907,0.8385558583106267,0.03152743000227634,0.6199972115569903,0.5539672017386882,0.2752043596730246,0.49586776859504106,0.6203566931740787,0.05830137500341522,0.7326732673267327,0.36655405405405406,0.40826682216950416,0.07331008416334726,0.9072847682119206,0.09734513274336286,0.3962743075318389,0.1864121218325037,0.8098159509202454,0.09859154929577463,0.18895469543640475,0.2673239814257971,0.7723577235772358,0.17788461538461536,987.9685245901636,297.18789196867846,384.34,1453.27,1173.252950819672,314.513677303782,476.73,1581.74,1
0.6213054257873193,0.11306831448389267,0.6737057220708448,0.016958798087867065,0.2176958542890801,0.7983430606663551,0.15531335149863765,0.6157024793388424,0.1193682831507403,0.14297544968263037,0.3135313531353135,0.08530405405405407,0.33462861043020625,0.3544812848061173,0.6887417218543047,0.3628318584070797,0.37937134110063786,0.13546467104575566,0.8834355828220859,0.1267605633802817,0.1486579533569896,0.22782668756026972,0.6910569105691056,0.22115384615384617,675.1772972972973,310.8143439872294,263.58,1356.13,868.3324324324325,362.0388794863828,324.77,1551.55,1
0.6036404942541013,0.10935956421900253,0.6307901907356949,0.013544274982927379,0.3683475882246281,0.7290107923378688,0.15622161671207996,0.5991735537190079,0.04805276449346075,0.11123593055042816,0.2706270627062705,0.07516891891891893,0.3923947037675743,0.33829245839924377,0.7814569536423842,0.2831858407079646,0.5198345386458848,0.1742943282833956,0.9202453987730062,0.23239436619718304,0.18262167423160944,0.23564811685113426,0.7317073170731707,0.16826923076923075,650.6059722222222,305.48069195415275,275.9,1319.04,829.9451388888889,342.1248295866565,336.99,1566.62,1
0.6887854263610225,0.06829533782389723,0.7731607629427792,0.016048258593216482,0.2999823689589197,0.6918443822421397,0.15622161671207996,0.3801652892561983,0.04485130547466178,0.09067821085798601,0.2893289328932892,0.03040540540540543,0.41431619559816435,0.26181422289134226,0.7748344370860928,0.22123893805309736,0.4718338045170103,0.07988815752087301,0.9202453987730062,0.07042253521126761,0.18051966998760616,0.16424290646307357,0.8170731707317073,0.11057692307692306,688.9641250000001,274.2865997995608,200.54,1258.75,880.5319999999999,313.4305243929918,257.19,1494.29,1
0.6284389820117052,0.09828506071929695,0.702316076294278,0.01445481447757796,0.4034868203515642,0.6846243630037179,0.1762034514078111,0.48760330578512384,0.04233261841548124,0.09930217783122969,0.2728272827282728,0.044763513513513535,0.41845692183283173,0.28653624735329897,0.7880794701986755,0.1769911504424779,0.4580688881124062,0.12868386381619515,0.8711656441717791,0.14788732394366194,0.18298526415489658,0.19335704678162022,0.7723577235772358,0.17307692307692307,641.664,257.8504075800331,237.76,1288.25,823.4190666666667,298.12303258877523,299.31,1473.46,1
0.6470033155801893,0.11098139905808753,0.6641689373297003,0.016275893466879122,0.48807390311439813,0.6340935001543205,0.1952770208900999,0.6404958677685946,0.08321299266899662,0.09656827091555824,0.3322332233223322,0.06418918918918921,0.3730196478566984,0.292571785372321,0.827814569536424,0.1946902654867257,0.44748049087809544,0.1516775816260475,0.8834355828220859,0.16197183098591547,0.15184048186242,0.22729388284718882,0.7560975609756098,0.14423076923076925,691.4836363636363,254.38273299914027,223.19,1146.08,882.1578787878788,300.9468488749117,300.78,1394.75,1
0.6621945928788109,0.10078653257499016,0.7411444141689374,0.015479171409059862,0.5713251724538856,0.5767679688434312,0.2643051771117167,0.739669421487603,0.09194635099245775,0.10265404097181152,0.2816281628162816,0.06925675675675678,0.37517067447210994,0.2896476896363773,0.7086092715231788,0.23008849557522126,0.48499366965108165,0.08365822402265838,0.9202453987730062,0.05633802816901409,0.20664457987736234,0.18749765685357384,0.7967479674796747,0.12980769230769232,656.4638571428573,303.16442131073853,233.97,1613.2,830.5042857142855,345.5614883331874,295.56,1860.02,1
0.6527549085046215,0.12183856505723986,0.7002724795640327,0.01593444115638514,0.5268732062229141,0.5943093766371809,0.25158946412352406,0.6280991735537188,0.08634150970614625,0.13108406564341402,0.2893289328932892,0.09966216216216217,0.4497008867493693,0.2725665704577254,0.7880794701986755,0.2654867256637169,0.45951935348696926,0.08864004975305852,0.901840490797546,0.08450704225352114,0.1882872021458429,0.1939431164626907,0.8414634146341463,0.13942307692307693,692.2328767123288,303.45754641062075,242.81,1458.38,869.8128767123287,347.21176991570786,272.56,1670.62,1
0.6561506514315149,0.10293057872769494,0.6927792915531336,0.018779877077168206,0.38117651703165906,0.7059918091152226,0.21071752951861952,0.6528925619834703,0.09661598780438058,0.11401919606282661,0.32233223322332233,0.09797297297297299,0.47685692229132043,0.23737012916468325,0.7880794701986755,0.1946902654867257,0.45931458190467783,0.09025649454157043,0.9202453987730062,0.1408450704225352,0.17994821891332216,0.1561947516452463,0.8252032520325202,0.19711538461538464,690.6254117647059,327.59286223455905,189.81,1346.16,874.1063529411765,384.4867833750753,234.89,1620.75,1
0.643604808520804,0.10293604412421202,0.696866485013624,0.01582062371955382,0.3861525981446446,0.7002702234968224,0.1880108991825614,0.6033057851239666,0.08583738654673709,0.12543633535755735,0.2882288228822881,0.07601351351351354,0.42183827612826913,0.2713808925141509,0.7880794701986755,0.2035398230088496,0.5452674535714349,0.0756762852074502,0.9386503067484664,0.11267605633802816,0.1669552260664459,0.13843447737809134,0.7682926829268292,0.12980769230769232,719.965294117647,364.7442845519383,163.54,1770.34,888.7455294117647,435.080711725411,201.49,1987.7,1
0.6343218823188834,0.11614745018978968,0.6709809264305177,0.018324607329842927,0.43093565392129407,0.6996993072753663,0.20254314259763853,0.7272727272727272,0.11035681674671267,0.11025403200124397,0.2816281628162816,0.09966216216216217,0.4887391598723394,0.282454709367085,0.7748344370860928,0.256637168141593,0.4873682886785808,0.05579528831664705,0.9202453987730062,0.03521126760563381,0.20547056153406748,0.20628186902985443,0.7967479674796747,0.13461538461538464,702.9382191780822,331.5300182208345,199.39,1464.99,873.4291780821918,381.6472400541916,235.68,1651.72,1
0.6704571041451084,0.09368329366868446,0.7029972752043597,0.015706806282722502,0.3422066826904824,0.735739926479813,0.17075386012715718,0.6404958677685946,0.12533020551282192,0.11032505621960208,0.33333333333333326,0.1148648648648649,0.3828748070805804,0.27114410028306735,0.7880794701986755,0.21238938053097348,0.5022120653146025,0.06515535450962126,0.9141104294478528,0.042253521126760556,0.1614335994766762,0.24757604155794663,0.678861788617886,0.18269230769230768,736.0459154929574,356.35954554585726,165.57,1434.04,902.2763380281692,390.4415144614745,227.94,1601.61,1
0.7083648491136124,0.05128857822783009,0.7956403269754768,0.010926473935806955,0.2841374606034573,0.6482577215499707,0.21253405994550412,0.3471074380165289,0.010135461739478312,0.07273557235850306,0.2706270627062705,0.0,0.348737495460889,0.39767697568176064,0.6887417218543047,0.256637168141593,0.6059475206729481,0.1295483424725256,0.9079754601226995,0.07042253521126761,0.19363721639899323,0.289353478354007,0.7276422764227641,0.16826923076923075,727.6564406779661,322.94021233660163,255.58,1315.93,915.4430508474576,381.7758202105371,288.24,1564.91,1
0.9418654035865577,0.04478575577727612,0.8249318801089918,0.027202367402686077,0.22416369798323443,0.573728872286857,0.2643051771117167,0.49173553719008245,0.39043509704915996,0.11405239217900329,0.5753575357535752,0.2846283783783784,0.7869815567182065,0.16274698661624176,0.9602649006622518,0.48672566371681414,0.4368920936437852,0.0729468434218243,0.8711656441717791,0.04929577464788732,0.1730774387453238,0.30627826394970303,0.540650406504065,0.13942307692307693,553.2663333333334,272.0862436114676,76.55,1255.93,742.9325000000001,318.31768007163294,81.33,1568.48,1
0.8263338735210415,0.07359756012759872,0.843324250681199,0.02845435920783064,0.6373267658149698,0.4237632472957612,0.49137148047229784,0.47520661157024735,0.31516785362283245,0.020028233567134637,0.584158415841584,0.14358108108108109,0.5481363759538325,0.037656071026187246,0.9470198675496689,0.044247787610619475,0.5014992632090703,0.0014159868386107348,0.9447852760736197,0.007042253521126766,0.1629015427990903,0.23985991853371366,0.589430894308943,0.10576923076923075,509.4937288135593,173.0589703251298,250.84,964.78,682.6632203389831,212.9465969029655,317.12,1198.26,1
0.8721527572056273,0.06412092621658372,0.8773841961852862,0.024129296608240373,0.42617100219833687,0.5397151298494406,0.3760217983651226,0.49173553719008245,0.29512340465028397,0.03461961031350067,0.5478547854785477,0.15202702702702706,0.5538435287361134,0.05984770296751307,0.9536423841059604,0.12389380530973454,0.45406246753726187,-2.2286963389980425e-08,0.9447852760736197,0.04929577464788732,0.18882481312552746,0.14822664794720974,0.7926829268292682,0.1490384615384615,473.655945945946,195.41394595511977,126.8,847.07,653.7766216216216,254.5171424927539,185.63,1089.82,1
0.9879984504067071,2.5497626021331736e-09,1.0,0.02890962895515592,0.4192883778303501,0.36450061009736157,0.407811080835604,0.0,0.26152011166666606,0.03628416904243723,0.5016501650165015,0.1275337837837838,0.570091645121605,0.08506683423079804,0.9403973509933776,0.12389380530973454,0.49811228128943563,0.029154188188485464,0.9263803680981596,0.07746478873239437,0.17501933947197065,0.17954643460800818,0.8495934959349593,0.17307692307692307,492.7443636363636,153.57800570446804,265.11,854.95,680.3629090909088,208.93916714957547,337.87,1158.8,1
0.899022809799153,0.05897754562849513,0.843324250681199,0.026974732529023437,0.49086513461497316,0.4676043511147105,0.371480472297911,0.3842975206611569,0.2800162432295439,0.026890532871316732,0.539053905390539,0.12584459459459463,0.5133865125426942,0.05566322522896167,0.9337748344370862,0.09734513274336286,0.4829286033581793,0.006198897358542746,0.9079754601226995,0.0,0.1652325909439669,0.1417730765709548,0.8170731707317073,0.11538461538461538,471.20057971014495,193.15374870267024,112.61,905.96,636.6805797101448,242.53214103485976,149.02,1154.29,1
0.8059405175878733,0.0971357747912201,0.7690735694822888,0.03551104029137263,0.5583356221812134,0.5416496861563231,0.4259763851044506,0.7231404958677686,0.3028074072898686,0.05107622416319374,0.5412541254125413,0.16131756756756757,0.48373425306170237,0.12270128836384236,0.8874172185430463,0.10619469026548674,0.4823935844614981,0.03608380391647019,0.8834355828220859,0.07042253521126761,0.1902988263280425,0.16643288603597106,0.8292682926829269,0.2596153846153846,459.2989189189189,182.3006815831048,135.14,906.62,637.9193243243244,248.1869388256497,186.93,1270.56,1
0.829372757206473,0.09182698190310568,0.7322888283378747,0.025381288413384915,0.6139028468694673,0.4671317538934368,0.42052679382379654,0.6983471074380163,0.2884322747481654,0.04951697245993184,0.5434543454345434,0.15371621621621623,0.49575870005738454,0.09932255840777317,0.9139072847682119,0.08849557522123895,0.4682551943125022,0.008287587658499015,0.950920245398773,0.10563380281690139,0.17663854891169567,0.10824552922759922,0.8780487804878048,0.08173076923076925,496.1472151898733,189.06506282729495,48.92,1013.37,683.8541772151899,254.6270257858193,71.93,1440.83,1
0.8620748815652148,0.07070016020161102,0.7895095367847411,0.024243114045071693,0.522652177552301,0.4785365431046933,0.45049954586739327,0.5165289256198348,0.26751876607227043,0.0322508827859571,0.5137513751375138,0.14780405405405408,0.48830123052640795,0.07159143450026449,0.9271523178807948,0.06194690265486727,0.5448937454337537,0.02350364469660365,0.8834355828220859,0.08450704225352114,0.16449898899276943,0.09787025818757236,0.8292682926829269,0.12980769230769232,484.00075,236.2700741978461,52.63,953.97,642.370125,299.7423595440716,76.7,1269.01,1
0.798001483147873,0.11039019601063439,0.7438692098092643,0.02856817664466196,0.6096572098194808,0.5286502421273485,0.42415985467756584,0.6280991735537188,0.38423240016574894,0.06929597590631267,0.6116611661166115,0.23564189189189189,0.24540829059579247,0.12997250154360077,0.8675496688741722,0.11504424778761063,0.40659298771175756,0.10427980904379519,0.8834355828220859,0.11267605633802816,0.17877601158145776,0.21488361051498533,0.7967479674796747,0.14423076923076925,506.70507692307694,261.76418558816374,182.03,1256.78,663.090923076923,329.83295790124527,215.59,1641.95,1
0.8603559318154401,0.1006772331270472,0.7377384196185286,0.025381288413384915,0.44137294179576037,0.5431243264775291,0.4386920980926431,0.6611570247933883,0.33354341784820657,0.09393534236135427,0.5511551155115512,0.22635135135135137,0.40671279527854537,0.10871193569953687,0.8874172185430463,0.1592920353982301,0.3433135559243366,0.11351438164818305,0.7914110429447854,0.09859154929577463,0.18237600536452353,0.18577266757820335,0.7601626016260161,0.12980769230769232,405.6936486486486,213.80171777808795,27.94,962.6,544.6355405405405,263.02907734536853,56.71,1279.02,1
0.8388784079711831,0.09286181205914931,0.7867847411444142,0.029820168449806502,0.41808078140375377,0.5914307794029489,0.444141689373297,0.6280991735537188,0.32065092828554836,0.06111348523261866,0.529152915291529,0.18327702702702703,0.45486644488973044,0.11363429042209526,0.8079470198675498,0.11504424778761063,0.44159804797014524,0.013428575711300732,0.9079754601226995,0.014084507042253532,0.1954146530139323,0.1492693166122173,0.8170731707317073,0.1875,396.4232098765432,261.25361652916484,36.82,1214.7,524.2622222222222,325.3395545541611,48.77,1558.39,1
0.7617993742003564,0.14682974394174042,0.7036784741144414,0.030844525381288405,0.6213016425454146,0.5274510106862034,0.4396003633060854,0.6528925619834703,0.3314239222169833,0.08101017584350514,0.506050605060506,0.21030405405405408,0.411786792694635,0.1414287331548538,0.8940397350993378,0.12389380530973454,0.41734428336505763,0.044945764419150616,0.9570552147239265,0.08450704225352114,0.1676585504655647,0.22387228878050514,0.7398373983739837,0.2307692307692308,512.1636923076924,256.8698089047813,56.42,1026.85,691.1912307692307,325.7243118589117,83.52,1369.54,1
0.8111916328418395,0.04518392084361182,0.9080381471389646,0.02890962895515592,0.5225243805373622,0.6634050321928036,0.187102633969119,0.29752066115702436,0.4373640837758723,0.13813420012044536,0.5478547854785477,0.28716216216216217,0.6306894390371429,0.12386548153032341,0.9139072847682119,0.2831858407079646,0.6239537781166064,0.029568786741738563,0.9447852760736197,0.14788732394366194,0.19534732154665702,0.130097037289031,0.7073170731707317,0.09615384615384613,594.5648888888888,164.91832028187244,356.44,962.59,779.1548888888889,212.5924164472628,454.95,1187.95,1
0.9218341502440334,0.0297017784064672,0.9543596730245232,0.024470748918734336,0.4021763200529195,0.5418349658811876,0.187102633969119,0.3801652892561983,0.3575154337884146,0.1447374911880605,0.4829482948294829,0.2719594594594595,0.646484722713057,0.163652068324019,0.8940397350993378,0.22123893805309736,0.6120819387932881,0.051964181241051316,0.9325153374233129,0.05633802816901409,0.14461000043341574,0.1759944916231552,0.8130081300813007,0.07692307692307694,697.3648484848484,145.6251385445883,449.61,1061.66,906.6977272727272,187.460499771966,538.61,1356.34,1
0.8572559644021958,0.021070126879959048,0.9407356948228883,0.027316184839517397,0.34942767531407054,0.7019099257248661,0.1807447774750228,0.3140495867768594,0.48147479107147995,0.12451364277857234,0.5511551155115512,0.3285472972972973,0.5568058924970047,0.08383952195288552,0.9271523178807948,0.13274336283185842,0.48552028834950806,0.05500663011041614,0.8834355828220859,0.07746478873239437,0.16797708009921358,0.15294896048193563,0.7560975609756098,0.07692307692307694,645.3004938271605,207.22605446650064,339.96,1250.19,829.7208641975309,257.2227428183477,392.59,1535.76,1
0.7559435312402123,0.06971624286762544,0.8767029972752044,0.03016162076030046,0.4682841264095012,0.7486832868545795,0.14895549500454136,0.44214876033057793,0.446258110846334,0.0977998777616913,0.5258525852585257,0.3310810810810811,0.6642641857842135,0.10232595641984048,0.880794701986755,0.2743362831858408,0.579648602238138,0.1060326506274344,0.8220858895705521,0.0915492957746479,0.1645491162799874,0.17784909821830974,0.7154471544715446,0.125,643.9330588235296,207.76882073950503,320.23,1254.66,814.6018823529412,250.67800224730587,368.35,1484.49,1
0.9018387352603041,0.03693697149080325,0.8957765667574932,0.02890962895515592,0.3094063681895652,0.6526913424851155,0.1907356948228883,0.4462809917355365,0.4995661347208866,0.10626457201833912,0.6611661166116611,0.35219594594594594,0.5716485692572998,0.031151612846467995,0.9271523178807948,0.026548672566371685,0.5113417616975319,0.14066893977664438,0.7914110429447854,0.16197183098591547,0.16948414770658826,0.26015317812898375,0.7235772357723577,0.11538461538461538,586.02015625,201.89476456094164,293.56,1239.03,748.8231249999999,253.56810477957973,345.63,1545.85,1
0.9046538989399158,0.04617374829611906,0.6920980926430518,0.026860915092192118,0.18849703879296206,0.648155671644259,0.24795640326975477,0.4008264462809913,0.4589164664083278,0.09987513522494149,0.6534653465346534,0.3319256756756757,0.6214054577948805,0.08495929105783108,0.9072847682119206,0.168141592920354,0.6145930211413463,0.12372091307159806,0.8466257668711656,0.11267605633802816,0.18044803882065416,0.2171193928716178,0.7804878048780488,0.17788461538461536,545.3828985507246,225.50041158239117,134.4,1066.72,691.3834782608695,288.73922814553055,163.65,1354.86,1
0.9528439520710671,0.18570894938626692,0.8923705722070845,0.31709537901206464,0.22160664349949902,0.6833357353111608,0.2506811989100818,0.47520661157024735,0.4794643188302436,0.1700011565863237,0.6105610561056104,0.37500000000000006,0.6091409856060722,0.12290361922895118,0.8543046357615895,0.2035398230088496,0.5210269257218209,0.21296290685099784,0.8098159509202454,0.2253521126760563,0.17426893275069028,0.2031364705507126,0.7560975609756098,0.19230769230769232,528.342027027027,240.73838160548195,120.09,1192.0,680.3544594594593,315.13669884558493,138.9,1497.95,1
0.8979695198570589,0.041691874781312296,0.8801089918256131,0.02913726382881856,0.21020908844879224,0.649088903816095,0.27974568574023617,0.42975206611570216,0.44311821397853857,0.15160153761805786,0.6237623762376238,0.36655405405405406,0.5425975181623621,0.08749543257920533,0.9072847682119206,0.14159292035398233,0.6001298843394073,0.13567562752415646,0.8404907975460123,0.10563380281690139,0.18262167423160944,0.23066402746807435,0.7723577235772358,0.2596153846153846,567.7719444444444,290.0645284188849,126.45,1388.09,712.27375,349.4413571040977,149.51,1595.06,1
0.8756958176346692,0.06679846450110394,0.8044959128065395,0.02811290689733666,0.197280519464396,0.6847290144499654,0.2715712988192553,0.5661157024793385,0.44210126479283246,0.1299099363093262,0.5962596259625963,0.3302364864864865,0.5586101305077529,0.0758378274716484,0.880794701986755,0.13274336283185842,0.5976788664610947,0.15016768119405835,0.7668711656441718,0.13380281690140847,0.19255306565472857,0.20214085386409064,0.7276422764227641,0.25480769230769224,543.0133333333333,299.0793224004294,96.13,1230.02,689.6754320987656,375.9474451903131,114.52,1513.39,1
0.9471757609339597,0.013257498476186135,0.9366485013623979,0.026064193034372858,0.2525417024156731,0.5923081812544067,0.2661217075386013,0.26033057851239627,0.4465618650547652,0.15306026463679306,0.6039603960396039,0.38344594594594594,0.5286211172862448,0.10789189039293512,0.8741721854304636,0.11504424778761063,0.5839195523830698,0.1303323569029482,0.901840490797546,0.1267605633802817,0.17625885057408577,0.1797875855367094,0.7967479674796747,0.08653846153846156,539.5258571428571,300.322534423556,63.1,1235.83,685.2947142857145,377.1802875676661,78.08,1548.52,1
0.8809220220727333,0.04745699691258272,0.8460490463215259,0.0287958115183246,0.2699041134572502,0.6853826984821108,0.2661217075386013,0.5454545454545449,0.46128351186855165,0.20777268320007156,0.5797579757975797,0.4510135135135135,0.5074053475266593,0.15268146923564843,0.8410596026490067,0.2654867256637169,0.6525374795707309,0.21829615936457528,0.7975460122699386,0.2112676056338028,0.16969118752316073,0.24084903664920965,0.7479674796747967,0.3125,529.2661971830986,266.4432299457117,86.45,1225.56,677.5800000000002,340.312120690068,125.88,1506.58,1
0.874313565486122,0.04350500086914128,0.9080381471389646,0.024356931481903012,0.3043646363176965,0.651643628463529,0.2706630336058129,0.3801652892561983,0.44251153257375436,0.20302992455446978,0.5621562156215621,0.35135135135135137,0.4719485047656854,0.09950978514023842,0.8940397350993378,0.1504424778761062,0.5403851375791437,0.23445437627054186,0.7975460122699386,0.176056338028169,0.18188863003143393,0.2768352683463473,0.7032520325203251,0.24038461538461534,547.0898387096773,312.06847294286484,68.96,1307.17,690.3946774193547,386.0153578815045,90.59,1546.27,1
0.9391444991698027,0.1558511235511075,0.6784741144414169,0.06123378101525152,0.38101937762809107,0.47535362648673246,0.5204359673024522,0.5123966942148754,0.6781697758419766,0.058538847176955816,0.7964796479647964,0.4003378378378379,0.3332926424596089,0.17042487081314675,0.8211920529801325,0.12389380530973454,0.364019006795882,0.4999468743924911,0.5766871165644172,0.40140845070422526,0.17593803593589127,0.758703076043987,0.13821138211382109,0.5,671.1773529411764,240.25964791032405,368.48,1240.51,895.6682352941177,290.09629077956885,454.72,1580.23,1
0.9107725282660261,0.06459274840586617,0.8126702997275205,0.04666514910084225,0.7021012328556882,0.29401703169905374,0.48047229791099,0.5578512396694214,0.6739029943188611,0.017930810158266877,0.8492849284928492,0.3733108108108108,0.45302298431353133,0.056951717236575335,0.9337748344370862,0.11504424778761063,0.40558726703799697,0.11906564179917488,0.8220858895705521,0.13380281690140847,0.18104084847818733,0.24292729993600926,0.7357723577235772,0.11538461538461538,517.8972463768115,143.10994747852456,308.59,922.65,693.3502898550724,191.3228334668842,353.72,1158.98,1
0.8630630645783905,0.11408506202480473,0.7956403269754768,0.03300705668108352,0.6670545594643964,0.3680164569200811,0.5186194368755677,0.6115702479338837,0.6689041041994044,0.10949025767956384,0.7491749174917491,0.4315878378378379,0.2937479905299154,0.17107306571680816,0.8609271523178808,0.10619469026548674,0.4797751024427433,0.07924670810027304,0.9570552147239265,0.06338028169014083,0.11967516876253548,0.4375890975418397,0.6626016260162602,0.26442307692307687,576.97225,148.14890647480152,367.54,847.3,786.27025,191.96150804713628,466.3,1166.11,1
