ax,ay,az,gx,gy,gz,mav,rms
10.02,4.81,9.29,-1.05,-0.02,1.43,715.36,790.78
6.86,5.59,4.4,0.43,0.3,-0.58,519.46,587.54
3.02,6.31,5.63,-0.3,0.13,0.14,426.64,501.55
6.49,5.58,6.82,0.06,-0.25,0.14,361.97,404.29
4.98,5.78,6.74,0.05,-0.18,-0.34,0.0,317.15
6.05,5.91,7.1,0.3,-0.41,-0.61,440.75,595.72
4.69,6.6,6.42,0.66,-0.39,-1.26,360.95,424.79
1.74,7.17,6.2,1.07,-1.53,-1.59,540.01,724.32
2.28,8.09,0.87,0.98,-1.71,-1.8,547.13,715.4
4.92,9.37,0.0,-0.58,-4.07,-2.2,485.12,619.77
-0.15,8.08,1.81,-1.59,-2.96,-2.36,435.89,609.29
-0.93,5.78,4.75,-1.48,-0.63,-2.31,473.12,623.05
-1.97,5.66,5.89,-1.57,-2.13,-1.98,489.62,577.93
-3.22,5.1,7.56,-1.0,-0.53,-1.23,391.22,547.48
-3.99,6.76,7.83,-0.2,0.57,-0.17,373.78,469.85
-4.63,5.48,7.71,-0.04,0.23,-0.0,340.46,452.5
-4.13,6.11,7.09,0.27,1.36,0.58,0.0,0.0
-5.28,6.42,5.46,0.63,4.69,1.49,0.0,0.0
-5.29,7.36,3.53,0.3,3.49,2.43,0.0,336.8
-3.29,7.87,2.21,-0.35,3.63,2.68,406.67,478.36
-0.77,7.92,2.35,-0.93,1.81,2.63,1010.51,1364.45
0.56,7.92,2.74,-1.13,0.78,2.13,1745.28,2082.04
