ax,ay,az,gx,gy,gz,mav,rms
8.95,1.96,11.98,-0.18,0.09,0.34,0.0,354.54
4.07,4.4,5.45,-0.06,-0.19,-0.29,0.0,338.98
6.14,3.32,7.6,-0.04,-0.2,0.17,0.0,0.0
6.14,3.82,6.88,0.14,-0.34,-0.21,0.0,0.0
6.9,4.36,6.18,0.23,-0.43,-0.5,335.55,585.43
5.15,5.02,5.81,0.06,-0.56,-0.4,0.0,396.61
9.27,5.15,7.1,0.42,-1.78,-0.8,570.26,820.63
6.68,5.25,5.08,0.49,-1.82,-1.97,521.94,701.45
7.03,6.24,2.57,-0.16,-1.39,-2.55,525.77,683.06
3.61,7.25,1.42,-0.6,-2.09,-2.7,465.89,563.1
1.85,8.1,1.47,-1.51,-2.66,-2.08,593.48,878.67
2.59,8.02,2.94,-1.27,-1.12,-2.2,669.54,927.12
0.26,6.37,4.23,-1.53,-1.12,-2.53,481.21,622.66
-4.97,5.59,7.24,-0.79,-0.37,-1.37,687.17,874.72
-2.46,6.32,7.01,-0.31,-0.32,-0.09,693.55,982.81
-3.15,6.75,6.64,-0.09,0.27,-0.04,485.36,565.11
-2.77,6.91,6.01,0.03,0.44,0.07,506.71,683.4
-2.95,6.39,5.92,-0.04,0.01,0.07,385.36,445.46
-1.83,6.67,5.83,0.04,0.58,0.17,380.72,463.84
-4.02,6.17,6.76,0.49,1.25,1.38,324.36,365.81
-3.77,7.0,4.02,0.99,5.95,2.47,365.43,445.05
-2.65,7.6,0.75,-0.19,2.94,3.06,452.76,583.06
0.43,6.99,2.15,-1.01,1.98,2.93,1452.93,1932.81
