ax,ay,az,gx,gy,gz,mav,rms
6.89,4.83,7.56,-1.26,0.87,1.29,485.7,539.84
7.98,3.89,9.45,-0.03,0.26,0.26,347.16,398.26
3.12,4.82,6.16,-0.17,0.06,-0.27,319.68,382.75
5.34,4.18,7.55,-0.08,0.01,0.21,309.54,341.78
5.47,4.6,6.18,-0.04,-0.21,-0.12,304.38,363.5
5.0,5.03,6.54,0.0,-0.18,-0.08,322.32,411.75
6.99,5.18,6.68,0.12,-0.78,-0.27,325.67,423.96
9.87,5.58,5.93,0.43,-1.42,-1.17,355.19,437.95
7.92,6.23,4.25,0.49,-2.52,-1.88,371.75,480.12
9.77,6.84,1.07,-0.61,-2.67,-2.19,427.06,544.9
4.99,8.15,0.32,-0.67,-3.06,-2.07,376.8,476.42
2.98,8.69,0.79,-1.32,-1.5,-2.12,444.16,574.71
1.53,8.63,1.54,-1.38,-0.93,-2.37,573.45,685.08
-0.88,5.21,4.1,-1.65,-0.63,-2.68,535.27,727.84
-4.61,5.0,6.77,-1.0,-0.74,-1.64,595.43,863.71
-2.88,7.15,6.37,-0.15,0.33,0.06,561.24,788.86
-3.4,6.68,6.45,-0.13,-0.03,-0.01,447.08,575.45
-3.63,6.84,6.26,0.1,0.21,0.21,336.14,409.31
-2.85,6.67,6.14,0.21,0.02,0.41,0.0,348.21
-1.38,6.38,5.04,0.58,3.22,1.41,0.0,328.96
-6.51,7.68,2.88,0.47,4.85,2.48,333.74,403.62
-2.78,8.22,1.05,-0.44,4.49,2.52,510.95,684.39
-0.17,8.09,0.82,-0.86,1.96,1.87,1302.34,1726.88
