ax,ay,az,gx,gy,gz,mav,rms
9.03,5.29,-0.94,0.54,-0.07,2.35,1234.21,1416.86
11.05,3.73,-0.53,0.58,-0.03,1.93,1069.77,1194.36
10.48,1.94,-0.94,0.41,0.25,1.72,923.25,1001.75
10.24,-0.06,-1.97,0.39,-0.43,1.33,760.11,838.19
10.84,-0.78,-2.44,0.29,0.09,0.81,620.1,727.81
10.11,-0.93,-1.17,0.17,0.04,0.4,433.39,483.88
9.7,-1.01,-1.12,0.03,0.09,0.27,371.52,418.76
9.75,-1.3,-1.23,-0.01,-0.07,0.29,263.45,306.28
10.38,-1.35,-1.7,-0.07,-0.14,0.31,304.1,399.89
10.55,-1.72,-1.57,-0.1,-0.05,0.13,394.75,609.3
9.99,-1.67,-1.47,-0.07,0.1,-0.03,276.99,336.12
9.0,-1.54,-1.5,-0.09,0.05,0.0,825.3,1295.38
10.76,-1.59,-1.9,-0.15,-0.08,-0.18,803.81,1047.0
11.7,-1.24,-2.12,-0.31,-0.1,-0.7,615.52,836.94
12.27,-0.55,-2.49,-0.6,0.07,-1.4,920.8,1212.68
11.06,0.92,-2.74,-0.94,-0.05,-1.96,1023.45,1379.95
9.88,2.82,-1.61,-1.29,-0.5,-2.37,1010.36,1284.86
7.93,4.82,-2.22,-1.42,-0.6,-2.58,1290.49,1566.14
5.66,7.43,-2.0,-1.17,-0.59,-2.64,1320.62,1561.57
2.56,7.21,0.57,-1.3,-0.21,-2.53,1474.47,1630.08
-0.36,7.76,1.52,-1.07,-0.16,-2.05,1426.34,1565.12
-2.31,8.19,2.31,-0.7,-0.08,-1.19,1363.47,1495.81
-2.48,8.92,3.18,-0.27,-0.18,-0.18,1350.9,1483.97
-1.97,8.89,3.33,-0.11,0.03,0.02,1256.15,1427.01
-0.79,8.81,2.84,0.06,-0.07,0.26,1325.94,1486.57
-1.61,8.92,2.64,0.2,0.36,0.45,1322.89,1466.22
-1.29,8.65,2.22,0.53,0.35,1.17,1359.59,1474.63
-0.35,8.35,1.2,0.89,0.31,1.97,1242.4,1400.68
