ax,ay,az,gx,gy,gz,mav,rms
9.65,5.33,-1.7,0.77,0.22,2.73,1081.54,1285.91
11.36,2.54,-1.31,0.36,0.32,2.14,1361.25,1592.25
10.74,0.59,-1.16,0.12,0.37,1.49,1159.63,1294.67
10.41,-0.57,-0.94,0.19,-0.89,0.82,894.76,1028.08
10.67,-0.14,-1.57,0.09,-0.13,0.42,723.58,762.99
10.85,-0.03,-1.93,0.18,-0.03,0.3,484.85,534.29
10.17,-0.53,-1.77,0.27,0.16,0.4,548.55,781.24
10.36,-0.91,-1.53,0.17,0.13,0.46,374.79,433.44
10.49,-1.43,-1.25,0.07,0.04,0.29,272.25,310.3
10.37,-1.45,-1.46,-0.08,0.02,0.07,322.62,429.34
10.42,-1.47,-1.58,-0.12,0.04,-0.09,427.13,690.93
10.52,-1.29,-1.74,-0.12,0.08,-0.23,743.04,1081.78
11.87,-0.83,-1.98,-0.31,0.05,-0.78,996.77,1410.57
12.02,-0.22,-1.8,-0.54,-0.33,-1.7,1045.08,1375.09
11.53,1.63,-2.32,-0.84,-0.27,-2.36,899.73,1146.0
9.0,3.79,-1.95,-1.19,0.07,-2.54,697.81,782.01
6.6,5.76,-0.96,-1.05,-0.31,-2.55,1089.04,1383.88
4.92,7.53,-0.11,-1.13,-0.63,-2.47,1230.41,1511.5
2.55,7.59,1.56,-1.08,-0.41,-2.08,1765.08,1900.33
-0.02,9.42,1.31,-0.69,0.18,-1.39,1499.74,1597.3
-1.72,8.46,2.56,-0.52,0.19,-0.82,1415.88,1522.46
-1.95,8.95,2.72,-0.3,-0.19,-0.13,1257.24,1401.34
-1.95,8.95,2.72,-0.3,-0.19,-0.13,1261.57,1413.24
-0.63,9.32,2.7,-0.12,0.06,0.24,1169.08,1335.09
-0.52,8.88,2.55,0.02,0.23,0.33,1436.64,1573.34
-1.23,8.44,3.21,0.38,0.1,0.9,1459.99,1563.96
0.05,8.07,2.04,0.95,0.37,2.15,1326.66,1459.3
