ax,ay,az,gx,gy,gz,mav,rms
8.42,6.49,-0.69,0.47,0.42,1.63,1368.24,1553.31
9.12,5.33,-1.11,0.48,0.32,1.48,973.71,1154.75
9.21,3.75,-1.4,0.34,0.04,1.32,1004.73,1097.16
10.09,2.78,-1.59,0.23,-0.23,1.27,886.24,1089.03
10.52,1.38,-1.43,0.17,-0.03,1.1,870.13,998.29
11.42,0.47,-1.67,0.09,0.12,0.61,522.2,602.49
11.07,0.4,-1.59,0.09,-0.29,0.12,399.68,446.98
10.52,0.62,-1.66,0.02,0.1,-0.04,388.18,495.55
10.01,0.63,-1.37,0.03,0.19,-0.01,404.6,558.84
10.09,0.73,-1.28,-0.05,0.07,0.04,380.23,462.43
10.2,0.65,-1.41,-0.11,0.0,0.04,512.16,812.16
10.23,0.6,-1.31,-0.15,-0.06,-0.01,520.55,695.61
11.0,0.69,-1.53,-0.18,-0.07,-0.19,619.12,825.22
12.06,0.92,-2.11,-0.25,0.01,-0.66,776.85,1096.5
11.92,1.71,-2.34,-0.44,-0.21,-1.43,748.8,985.47
10.66,3.06,-2.53,-0.7,-0.12,-2.12,638.18,765.49
8.72,4.83,-1.52,-0.87,0.07,-2.49,1141.22,1473.82
5.65,6.68,-2.24,-0.9,0.25,-2.62,968.53,1277.37
2.36,6.9,0.22,-0.71,-0.08,-2.46,1184.91,1461.13
0.8,7.94,0.69,-0.8,0.02,-1.85,1746.76,1908.33
-0.33,9.34,0.83,-0.85,0.11,-1.87,1344.02,1507.91
-3.09,7.71,2.64,-0.71,-0.05,-1.38,1318.5,1494.61
-3.76,8.42,2.97,-0.34,0.03,-0.48,1160.84,1331.43
-4.46,8.33,3.41,-0.14,0.26,-0.04,1110.66,1270.69
-3.72,8.41,2.68,-0.02,0.05,0.17,960.17,1152.91
-3.72,8.41,2.68,-0.02,0.05,0.17,1062.67,1290.98
-3.85,8.53,2.93,0.1,0.07,0.34,1036.67,1306.64
-2.85,8.04,2.84,0.43,0.21,0.86,1182.89,1393.01
-2.82,9.05,1.96,0.77,0.58,1.58,1170.87,1324.92
-0.92,8.59,0.86,1.06,0.5,2.23,1154.4,1310.07
