ax,ay,az,gx,gy,gz,mav,rms
8.5,6.37,-1.72,0.67,0.24,2.29,1044.66,1219.65
10.14,4.05,-1.82,0.46,0.27,1.89,1204.01,1372.45
10.47,2.46,-1.11,0.47,0.18,1.46,973.14,1042.23
10.57,1.36,-1.47,0.4,0.21,1.15,833.2,961.16
10.83,0.45,-1.8,0.29,0.18,0.97,730.64,866.58
10.96,-0.43,-1.22,0.26,0.04,0.74,476.57,519.86
10.89,-1.12,-1.19,0.04,0.0,0.32,347.38,428.68
10.32,-0.94,-1.03,-0.04,-0.05,0.01,278.96,323.46
10.18,-0.77,-1.36,-0.06,0.03,-0.02,349.62,482.28
10.09,-0.68,-1.23,-0.07,0.02,0.04,383.09,510.6
10.2,-0.74,-1.4,-0.09,0.03,0.05,535.08,696.7
10.64,-0.72,-1.49,-0.16,-0.03,-0.11,562.15,798.23
11.07,-0.47,-1.9,-0.21,0.04,-0.37,716.57,1040.69
11.05,0.13,-1.79,-0.42,0.01,-0.75,765.49,1047.08
12.1,0.79,-2.15,-0.65,-0.08,-1.33,806.59,1080.3
10.86,2.25,-1.7,-0.86,-0.03,-1.93,1199.37,1548.79
8.75,4.24,-1.13,-1.07,-0.13,-2.02,1038.31,1306.48
8.53,6.26,-1.24,-1.09,-0.51,-2.06,1241.4,1492.93
6.66,6.5,-0.53,-1.11,-0.34,-2.41,1509.38,1694.44
3.24,7.08,0.59,-1.15,0.01,-2.28,1456.44,1593.89
0.35,7.07,2.75,-0.81,0.28,-1.55,1433.28,1539.13
-0.4,9.16,2.33,-0.3,0.24,-0.66,1275.37,1437.32
-0.63,8.92,2.6,-0.23,0.11,-0.19,1195.74,1346.06
-0.4,9.82,2.88,-0.09,0.01,0.12,1176.91,1307.52
0.06,8.76,2.8,0.17,0.24,0.38,1442.85,1623.58
-0.2,8.63,2.22,0.52,0.54,0.93,1372.07,1534.75
0.37,8.2,1.69,0.91,0.63,1.6,1298.38,1434.6
