ax,ay,az,gx,gy,gz,mav,rms
9.8,-0.51,-3.4,-0.04,0.03,0.02,79.71,112.06
9.76,-0.55,-3.35,-0.08,0.09,-0.01,88.69,117.17
9.8,-0.39,-3.41,-0.08,0.01,0.02,80.53,134.42
9.83,-0.52,-3.33,-0.06,0.03,0.05,75.9,105.31
9.77,-0.56,-3.44,-0.07,0.02,0.03,75.9,105.31
9.75,-0.62,-3.42,-0.09,0.04,0.03,69.12,101.45
9.84,-0.5,-3.45,-0.07,0.03,0.01,52.44,58.88
9.89,-0.53,-3.38,-0.07,0.05,0.02,58.99,97.29
9.73,-0.42,-3.45,-0.1,0.06,0.02,40.92,62.43
9.81,-0.52,-3.51,-0.08,0.04,0.03,29.8,36.97
9.88,-0.51,-3.28,-0.07,0.06,-0.0,38.59,65.64
9.8,-0.43,-3.42,-0.06,0.07,0.02,57.27,74.26
9.88,-0.49,-3.26,-0.09,0.06,-0.01,57.27,74.26
10.23,-0.5,-3.45,-0.08,0.04,-0.04,117.72,224.12
10.22,-0.65,-3.39,-0.09,0.11,-0.12,117.72,224.12
11.24,0.11,-3.65,-0.28,0.22,-1.16,437.07,618.15
9.23,3.43,-2.72,-0.48,0.07,-1.23,442.21,637.9
8.19,3.95,-2.39,-0.5,0.08,-0.98,592.72,817.94
8.63,4.11,-2.84,-0.51,0.13,-0.96,592.72,817.94
9.01,4.72,-2.48,-0.52,0.2,-0.96,416.52,541.64
7.74,6.0,-1.88,-0.38,0.12,-1.07,413.69,499.33
6.45,7.28,-1.58,-0.36,0.18,-1.12,593.99,827.38
5.26,8.01,-1.14,-0.31,0.18,-1.09,425.59,512.28
4.89,8.2,-0.74,-0.3,0.24,-1.07,425.59,512.28
3.85,8.83,-0.15,-0.43,0.14,-1.08,568.46,781.63
2.7,9.08,-0.19,-0.43,0.06,-1.13,507.21,584.89
1.54,8.88,0.29,-0.48,0.01,-1.15,449.43,574.59
0.02,8.87,0.19,-0.44,0.26,-1.08,374.48,453.34
-1.6,9.44,1.25,-0.4,0.28,-1.04,395.64,508.8
-2.64,8.83,2.03,-0.48,-0.44,-1.17,376.23,476.06
-3.49,8.04,2.58,-0.48,-0.43,-1.22,347.48,492.15
-4.05,7.8,2.08,-0.43,-0.35,-1.23,397.93,515.11
-5.46,7.46,3.12,-0.3,-0.18,-0.79,414.55,520.76
-5.79,7.73,3.06,-0.2,0.16,-0.41,398.48,502.89
-5.57,7.22,3.05,-0.08,-0.03,-0.04,351.3,459.86
-5.43,7.39,2.89,-0.04,0.13,0.02,288.54,364.79
-5.68,7.53,2.91,0.01,0.06,0.36,312.19,399.76
-5.51,7.44,2.71,0.05,0.03,0.45,312.19,399.76
-4.39,7.76,2.41,0.19,0.42,0.66,218.61,245.35
-4.43,8.16,2.21,0.14,0.5,0.76,227.83,304.67
-3.87,8.21,2.02,0.12,0.18,0.92,198.36,260.2
-3.14,8.99,1.65,0.19,0.01,0.99,181.82,233.47
-2.85,9.09,1.33,0.23,0.23,1.08,202.5,272.52
-1.71,8.95,1.34,0.29,0.05,1.46,215.17,317.74
0.42,9.34,0.86,0.35,-0.09,1.63,349.28,539.83
3.04,8.69,0.26,0.32,-0.24,1.46,381.36,577.45
4.49,8.04,-0.18,0.37,-0.13,1.16,422.57,628.89
6.05,7.75,-1.14,0.7,-0.22,1.42,401.37,547.84
6.73,6.67,-1.59,0.65,-0.04,1.44,403.14,566.32
7.75,5.43,-2.66,0.61,0.04,1.36,341.53,432.32
8.58,4.67,-3.17,0.56,-0.34,1.23,424.69,581.66
8.65,3.34,-3.62,0.48,-0.25,1.18,407.42,500.37
9.24,2.22,-4.39,0.38,-0.08,1.22,471.14,626.35
10.07,0.49,-4.74,0.13,-0.1,0.82,336.06,406.56
10.09,-0.01,-4.64,0.04,0.14,0.56,292.86,323.67
9.51,-0.09,-4.12,0.05,0.25,0.46,255.25,333.91
10.29,-0.31,-4.28,0.03,-0.08,0.39,353.38,562.21
9.84,-0.88,-4.25,-0.04,-0.01,0.09,231.36,291.41
9.52,-0.65,-4.27,-0.01,0.11,0.03,186.21,218.46
9.72,-0.62,-4.26,-0.15,0.02,0.24,169.19,244.25
9.95,-0.97,-4.36,-0.17,0.05,0.14,169.19,244.25
9.51,-1.02,-4.23,-0.19,0.07,0.06,132.73,183.75
9.75,-1.12,-4.41,-0.02,0.08,0.08,122.03,183.16
9.74,-0.89,-4.39,0.08,0.05,0.05,122.03,183.16
9.39,-1.1,-4.15,0.08,0.19,0.17,121.89,157.88
