ax,ay,az,gx,gy,gz,mav,rms
9.93,-0.53,-3.31,-0.1,0.07,-0.02,14.85,27.51
9.98,-0.35,-3.36,-0.05,0.01,0.01,9.57,14.55
9.79,-0.33,-3.42,-0.05,0.05,0.0,9.57,14.55
9.83,-0.3,-3.38,-0.1,0.06,0.04,23.22,46.64
9.76,-0.4,-3.27,-0.11,0.04,0.07,13.54,21.48
9.82,-0.55,-3.1,-0.11,0.08,0.07,13.54,21.48
9.84,-0.48,-3.19,-0.1,0.02,0.0,16.93,38.79
9.92,-0.45,-3.13,-0.09,-0.0,-0.0,16.93,38.79
9.79,-0.37,-3.41,-0.06,0.05,-0.01,23.3,48.17
9.87,-0.32,-3.36,-0.01,0.04,0.04,17.88,34.92
9.75,-0.46,-3.14,-0.02,0.08,0.02,21.55,39.79
9.85,-0.41,-3.28,-0.09,0.06,0.05,22.46,43.64
9.89,-0.5,-3.15,-0.1,0.07,-0.0,69.12,159.89
9.9,-0.46,-3.15,-0.1,0.16,-0.04,149.83,285.61
9.73,-0.26,-3.0,0.01,0.01,0.01,81.91,111.58
10.35,-0.39,-3.37,-0.03,0.05,-0.03,235.02,374.01
10.7,-0.65,-3.05,-0.06,0.11,-0.13,235.02,374.01
10.53,0.21,-2.65,-0.12,0.4,-0.83,353.18,491.02
10.19,1.5,-2.39,-0.22,0.16,-0.86,368.19,480.8
9.64,2.11,-2.74,-0.43,0.08,-0.76,287.11,368.39
9.29,2.85,-1.76,-0.39,0.23,-0.93,399.38,551.57
9.39,3.86,-1.52,-0.32,0.13,-0.99,347.68,409.29
8.3,5.17,-1.44,-0.36,0.07,-1.0,524.15,733.48
8.15,5.84,-0.9,-0.47,0.25,-1.01,516.27,620.63
7.35,6.48,-1.03,-0.45,0.14,-1.11,507.31,597.82
6.62,6.97,-0.95,-0.34,0.08,-1.09,565.33,746.96
5.54,8.24,-0.05,-0.34,0.2,-1.07,526.83,681.15
4.41,8.92,0.13,-0.38,-0.01,-1.09,495.14,638.8
3.89,8.9,0.32,-0.48,-0.0,-1.17,480.31,552.46
3.07,8.68,0.11,-0.53,0.06,-1.18,480.31,552.46
1.07,8.89,1.22,-0.61,0.02,-1.18,435.97,523.35
-0.04,9.0,1.85,-0.63,-0.09,-1.18,336.68,395.48
-1.73,8.81,2.38,-0.64,-0.09,-1.23,340.36,485.1
-2.68,8.22,2.77,-0.47,-0.12,-1.14,306.53,380.86
-3.71,8.01,3.6,-0.27,0.12,-0.81,379.56,535.72
-4.92,7.85,3.69,-0.15,0.02,-0.46,312.04,418.86
-4.64,7.75,3.25,-0.1,0.0,-0.44,312.04,418.86
-4.91,7.28,3.25,-0.07,-0.01,-0.26,367.43,522.5
-4.87,7.5,3.23,-0.01,0.15,-0.04,249.04,307.24
-4.95,7.44,3.0,-0.0,0.04,0.11,183.09,209.64
-4.43,7.52,2.89,-0.02,0.06,0.23,183.09,209.64
-4.68,7.72,3.08,0.0,0.19,0.32,200.9,260.23
-4.43,7.91,3.11,0.12,0.29,0.47,146.94,169.83
-4.15,8.23,3.01,0.07,0.14,0.53,146.94,169.83
-3.61,8.26,2.75,0.13,-0.08,0.68,136.44,156.67
-2.79,8.96,2.23,0.27,0.22,0.95,122.71,156.67
-3.01,8.89,1.97,0.36,0.21,1.03,122.71,156.67
-1.0,8.82,1.31,0.46,0.01,1.42,250.3,465.23
0.15,9.2,0.55,0.5,-0.15,1.5,250.3,465.23
2.18,8.85,0.48,0.44,-0.16,1.48,329.55,456.01
2.66,8.6,-0.29,0.46,-0.2,1.42,329.4,482.57
5.09,8.03,-1.14,0.44,-0.09,1.35,348.14,507.67
6.07,7.62,-1.19,0.43,-0.16,1.32,348.14,507.67
7.76,6.61,-2.39,0.35,0.03,1.14,401.03,538.2
7.49,5.72,-1.49,0.37,0.07,1.04,401.03,538.2
8.36,4.96,-2.89,0.49,-0.38,1.17,449.83,685.06
9.31,3.7,-3.39,0.36,-0.19,1.13,354.1,450.21
9.64,2.68,-3.9,0.25,-0.2,0.83,441.23,545.77
9.16,2.25,-3.77,0.17,-0.22,0.52,337.64,400.03
9.11,1.8,-4.5,0.27,-0.14,0.79,328.94,450.18
10.73,0.68,-4.93,0.08,0.04,0.67,304.52,387.04
10.47,0.43,-4.93,-0.11,0.01,0.2,267.66,319.04
9.08,0.54,-4.04,-0.12,0.05,0.08,217.76,247.8
8.94,0.56,-4.03,-0.01,0.05,0.42,201.55,277.19
9.58,0.16,-3.98,-0.03,0.1,0.53,249.31,329.87
10.68,-0.7,-3.94,-0.14,0.21,0.16,169.52,198.1
9.33,-0.56,-3.47,-0.07,-0.03,0.03,117.96,124.49
9.6,-0.48,-3.76,0.03,-0.05,0.06,117.96,124.49
9.61,-0.56,-4.4,-0.07,-0.02,-0.06,66.81,71.68
9.62,-0.3,-4.06,-0.06,0.11,0.01,47.98,49.29
9.61,-0.36,-3.95,-0.09,0.08,0.04,38.24,46.5
9.67,-0.5,-3.79,-0.06,0.12,0.01,35.78,44.2
9.76,-0.42,-3.88,-0.06,0.02,-0.01,30.8,41.62
9.75,-0.37,-3.93,-0.07,0.0,0.02,26.23,43.6
